Périmètre;Nature;Date;Heures;Consommation;;;;
Lille;Données temps réel;18/08/2021;07:45;726;;;;
Lille;Données temps réel;18/08/2021;08:00;731;;;;
Lille;Données temps réel;18/08/2021;08:15;735;;;;
Lille;Données temps réel;18/08/2021;08:30;748;;;;
Lille;Données temps réel;18/08/2021;08:45;745;;;;
Lille;Données temps réel;18/08/2021;09:00;753;;;;
Lille;Données temps réel;18/08/2021;09:15;767;;;;
Lille;Données temps réel;18/08/2021;09:30;777;;;;
Lille;Données temps réel;18/08/2021;09:45;773;;;;
Lille;Données temps réel;18/08/2021;10:00;786;;;;
Lille;Données temps réel;18/08/2021;10:15;801;;;;
Lille;Données temps réel;18/08/2021;10:30;792;;;;
Lille;Données temps réel;18/08/2021;10:45;792;;;;
Lille;Données temps réel;18/08/2021;11:00;791;;;;
Lille;Données temps réel;18/08/2021;11:15;809;;;;
Lille;Données temps réel;18/08/2021;11:30;816;;;;
Lille;Données temps réel;18/08/2021;11:45;830;;;;
Lille;Données temps réel;18/08/2021;12:00;824;;;;
Lille;Données temps réel;18/08/2021;12:15;820;;;;
Lille;Données temps réel;18/08/2021;12:30;848;;;;
Lille;Données temps réel;18/08/2021;12:45;857;;;;
Lille;Données temps réel;18/08/2021;13:00;844;;;;
Lille;Données temps réel;18/08/2021;13:15;825;;;;
Lille;Données temps réel;18/08/2021;13:30;816;;;;
Lille;Données temps réel;18/08/2021;13:45;814;;;;
Lille;Données temps réel;18/08/2021;14:00;825;;;;
Lille;Données temps réel;18/08/2021;14:15;829;;;;
Lille;Données temps réel;18/08/2021;14:30;788;;;;
Lille;Données temps réel;18/08/2021;14:45;792;;;;
Lille;Données temps réel;18/08/2021;15:00;789;;;;
Lille;Données temps réel;18/08/2021;15:15;787;;;;
Lille;Données temps réel;18/08/2021;15:30;768;;;;
Lille;Données temps réel;18/08/2021;15:45;774;;;;
Lille;Données temps réel;18/08/2021;16:00;786;;;;
Lille;Données temps réel;18/08/2021;16:15;766;;;;
Lille;Données temps réel;18/08/2021;16:30;764;;;;
Lille;Données temps réel;18/08/2021;16:45;756;;;;
Lille;Données temps réel;18/08/2021;17:00;766;;;;
Lille;Données temps réel;18/08/2021;17:15;753;;;;
Lille;Données temps réel;18/08/2021;17:30;757;;;;
Lille;Données temps réel;18/08/2021;17:45;751;;;;
Lille;Données temps réel;18/08/2021;18:00;762;;;;
Lille;Données temps réel;18/08/2021;18:15;773;;;;
Lille;Données temps réel;18/08/2021;18:30;765;;;;
Lille;Données temps réel;18/08/2021;18:45;752;;;;
Lille;Données temps réel;18/08/2021;19:00;770;;;;
Lille;Données temps réel;18/08/2021;19:15;755;;;;
Lille;Données temps réel;18/08/2021;19:30;755;;;;
Lille;Données temps réel;18/08/2021;19:45;776;;;;
Lille;Données temps réel;18/08/2021;20:00;758;;;;
Lille;Données temps réel;18/08/2021;20:15;755;;;;
Lille;Données temps réel;18/08/2021;20:30;733;;;;
Lille;Données temps réel;18/08/2021;20:45;725;;;;
Lille;Données temps réel;18/08/2021;21:00;719;;;;
Lille;Données temps réel;18/08/2021;21:15;718;;;;
Lille;Données temps réel;18/08/2021;21:30;736;;;;
Lille;Données temps réel;18/08/2021;21:45;756;;;;
Lille;Données temps réel;18/08/2021;22:00;752;;;;
Lille;Données temps réel;18/08/2021;22:15;749;;;;
Lille;Données temps réel;18/08/2021;22:30;732;;;;
Lille;Données temps réel;18/08/2021;22:45;708;;;;
Lille;Données temps réel;18/08/2021;23:00;697;;;;
Lille;Données temps réel;18/08/2021;23:15;685;;;;
Lille;Données temps réel;18/08/2021;23:30;685;;;;
Lille;Données temps réel;18/08/2021;23:45;694;;;;
Lille;Données temps réel;19/08/2021;00:00;701;;;;
Lille;Données temps réel;19/08/2021;00:15;715;;;;
Lille;Données temps réel;19/08/2021;00:30;693;;;;
Lille;Données temps réel;19/08/2021;00:45;676;;;;
Lille;Données temps réel;19/08/2021;01:00;685;;;;
Lille;Données temps réel;19/08/2021;01:15;706;;;;
Lille;Données temps réel;19/08/2021;01:30;685;;;;
Lille;Données temps réel;19/08/2021;01:45;664;;;;
Lille;Données temps réel;19/08/2021;02:00;650;;;;
Lille;Données temps réel;19/08/2021;02:15;656;;;;
Lille;Données temps réel;19/08/2021;02:30;637;;;;
Lille;Données temps réel;19/08/2021;02:45;624;;;;
Lille;Données temps réel;19/08/2021;03:00;620;;;;
Lille;Données temps réel;19/08/2021;03:15;615;;;;
Lille;Données temps réel;19/08/2021;03:30;612;;;;
Lille;Données temps réel;19/08/2021;03:45;605;;;;
Lille;Données temps réel;19/08/2021;04:00;610;;;;
Lille;Données temps réel;19/08/2021;04:15;607;;;;
Lille;Données temps réel;19/08/2021;04:30;601;;;;
Lille;Données temps réel;19/08/2021;04:45;604;;;;
Lille;Données temps réel;19/08/2021;05:00;610;;;;
Lille;Données temps réel;19/08/2021;05:15;621;;;;
Lille;Données temps réel;19/08/2021;05:30;624;;;;
Lille;Données temps réel;19/08/2021;05:45;651;;;;
Lille;Données temps réel;19/08/2021;06:00;652;;;;
Lille;Données temps réel;19/08/2021;06:15;650;;;;
Lille;Données temps réel;19/08/2021;06:30;658;;;;
Lille;Données temps réel;19/08/2021;06:45;661;;;;
Lille;Données temps réel;19/08/2021;07:00;672;;;;
Lille;Données temps réel;19/08/2021;07:15;689;;;;
Lille;Données temps réel;19/08/2021;07:30;704;;;;
Lille;Données temps réel;19/08/2021;07:45;711;;;;
Lille;Données temps réel;19/08/2021;08:00;716;;;;
Lille;Données temps réel;19/08/2021;08:15;738;;;;
Lille;Données temps réel;19/08/2021;08:30;738;;;;
Lille;Données temps réel;19/08/2021;08:45;753;;;;
Lille;Données temps réel;19/08/2021;09:00;758;;;;
Lille;Données temps réel;19/08/2021;09:15;762;;;;
Lille;Données temps réel;19/08/2021;09:30;763;;;;
Lille;Données temps réel;19/08/2021;09:45;771;;;;
Lille;Données temps réel;19/08/2021;10:00;784;;;;
Lille;Données temps réel;19/08/2021;10:15;794;;;;
Lille;Données temps réel;19/08/2021;10:30;789;;;;
Lille;Données temps réel;19/08/2021;10:45;786;;;;
Lille;Données temps réel;19/08/2021;11:00;799;;;;
Lille;Données temps réel;19/08/2021;11:15;798;;;;
Lille;Données temps réel;19/08/2021;11:30;797;;;;
Lille;Données temps réel;19/08/2021;11:45;817;;;;
Lille;Données temps réel;19/08/2021;12:00;822;;;;
Lille;Données temps réel;19/08/2021;12:15;820;;;;
Lille;Données temps réel;19/08/2021;12:30;858;;;;
Lille;Données temps réel;19/08/2021;12:45;858;;;;
Lille;Données temps réel;19/08/2021;13:00;843;;;;
Lille;Données temps réel;19/08/2021;13:15;832;;;;
Lille;Données temps réel;19/08/2021;13:30;836;;;;
Lille;Données temps réel;19/08/2021;13:45;819;;;;
Lille;Données temps réel;19/08/2021;14:00;812;;;;
Lille;Données temps réel;19/08/2021;14:15;814;;;;
Lille;Données temps réel;19/08/2021;14:30;800;;;;
Lille;Données temps réel;19/08/2021;14:45;782;;;;
Lille;Données temps réel;19/08/2021;15:00;771;;;;
Lille;Données temps réel;19/08/2021;15:15;771;;;;
Lille;Données temps réel;19/08/2021;15:30;769;;;;
Lille;Données temps réel;19/08/2021;15:45;765;;;;
Lille;Données temps réel;19/08/2021;16:00;772;;;;
Lille;Données temps réel;19/08/2021;16:15;763;;;;
Lille;Données temps réel;19/08/2021;16:30;754;;;;
Lille;Données temps réel;19/08/2021;16:45;747;;;;
Lille;Données temps réel;19/08/2021;17:00;771;;;;
Lille;Données temps réel;19/08/2021;17:15;749;;;;
Lille;Données temps réel;19/08/2021;17:30;754;;;;
Lille;Données temps réel;19/08/2021;17:45;759;;;;
Lille;Données temps réel;19/08/2021;18:00;752;;;;
Lille;Données temps réel;19/08/2021;18:15;764;;;;
Lille;Données temps réel;19/08/2021;18:30;748;;;;
Lille;Données temps réel;19/08/2021;18:45;749;;;;
Lille;Données temps réel;19/08/2021;19:00;774;;;;
Lille;Données temps réel;19/08/2021;19:15;758;;;;
Lille;Données temps réel;19/08/2021;19:30;751;;;;
Lille;Données temps réel;19/08/2021;19:45;765;;;;
Lille;Données temps réel;19/08/2021;20:00;744;;;;
Lille;Données temps réel;19/08/2021;20:15;759;;;;
Lille;Données temps réel;19/08/2021;20:30;720;;;;
Lille;Données temps réel;19/08/2021;20:45;720;;;;
Lille;Données temps réel;19/08/2021;21:00;718;;;;
Lille;Données temps réel;19/08/2021;21:15;731;;;;
Lille;Données temps réel;19/08/2021;21:30;732;;;;
Lille;Données temps réel;19/08/2021;21:45;762;;;;
Lille;Données temps réel;19/08/2021;22:00;751;;;;
Lille;Données temps réel;19/08/2021;22:15;745;;;;
Lille;Données temps réel;19/08/2021;22:30;722;;;;
Lille;Données temps réel;19/08/2021;22:45;704;;;;
Lille;Données temps réel;19/08/2021;23:00;695;;;;
Lille;Données temps réel;19/08/2021;23:15;688;;;;
Lille;Données temps réel;19/08/2021;23:30;699;;;;
Lille;Données temps réel;19/08/2021;23:45;ND;;;;
Lille;Données temps réel;20/08/2021;00:00;703;;;;
Lille;Données temps réel;20/08/2021;00:15;719;;;;
Lille;Données temps réel;20/08/2021;00:30;692;;;;
Lille;Données temps réel;20/08/2021;00:45;676;;;;
Lille;Données temps réel;20/08/2021;01:00;687;;;;
Lille;Données temps réel;20/08/2021;01:15;704;;;;
Lille;Données temps réel;20/08/2021;01:30;686;;;;
Lille;Données temps réel;20/08/2021;01:45;662;;;;
Lille;Données temps réel;20/08/2021;02:00;645;;;;
Lille;Données temps réel;20/08/2021;02:15;648;;;;
Lille;Données temps réel;20/08/2021;02:30;634;;;;
Lille;Données temps réel;20/08/2021;02:45;632;;;;
Lille;Données temps réel;20/08/2021;03:00;624;;;;
Lille;Données temps réel;20/08/2021;03:15;615;;;;
Lille;Données temps réel;20/08/2021;03:30;611;;;;
Lille;Données temps réel;20/08/2021;03:45;613;;;;
Lille;Données temps réel;20/08/2021;04:00;608;;;;
Lille;Données temps réel;20/08/2021;04:15;608;;;;
Lille;Données temps réel;20/08/2021;04:30;606;;;;
Lille;Données temps réel;20/08/2021;04:45;615;;;;
Lille;Données temps réel;20/08/2021;05:00;605;;;;
Lille;Données temps réel;20/08/2021;05:15;622;;;;
Lille;Données temps réel;20/08/2021;05:30;627;;;;
Lille;Données temps réel;20/08/2021;05:45;644;;;;
Lille;Données temps réel;20/08/2021;06:00;661;;;;
Lille;Données temps réel;20/08/2021;06:15;651;;;;
Lille;Données temps réel;20/08/2021;06:30;663;;;;
Lille;Données temps réel;20/08/2021;06:45;659;;;;
Lille;Données temps réel;20/08/2021;07:00;666;;;;
Lille;Données temps réel;20/08/2021;07:15;682;;;;
Lille;Données temps réel;20/08/2021;07:30;694;;;;
Lille;Données temps réel;20/08/2021;07:45;702;;;;
Lille;Données temps réel;20/08/2021;08:00;716;;;;
Lille;Données temps réel;20/08/2021;08:15;727;;;;
Lille;Données temps réel;20/08/2021;08:30;729;;;;
Lille;Données temps réel;20/08/2021;08:45;744;;;;
Lille;Données temps réel;20/08/2021;09:00;759;;;;
Lille;Données temps réel;20/08/2021;09:15;756;;;;
Lille;Données temps réel;20/08/2021;09:30;756;;;;
Lille;Données temps réel;20/08/2021;09:45;760;;;;
Lille;Données temps réel;20/08/2021;10:00;770;;;;
Lille;Données temps réel;20/08/2021;10:15;780;;;;
Lille;Données temps réel;20/08/2021;10:30;786;;;;
Lille;Données temps réel;20/08/2021;10:45;802;;;;
Lille;Données temps réel;20/08/2021;11:00;799;;;;
Lille;Données temps réel;20/08/2021;11:15;800;;;;
Lille;Données temps réel;20/08/2021;11:30;806;;;;
Lille;Données temps réel;20/08/2021;11:45;812;;;;
Lille;Données temps réel;20/08/2021;12:00;821;;;;
Lille;Données temps réel;20/08/2021;12:15;814;;;;
Lille;Données temps réel;20/08/2021;12:30;847;;;;
Lille;Données temps réel;20/08/2021;12:45;860;;;;
Lille;Données temps réel;20/08/2021;13:00;848;;;;
Lille;Données temps réel;20/08/2021;13:15;844;;;;
Lille;Données temps réel;20/08/2021;13:30;823;;;;
Lille;Données temps réel;20/08/2021;13:45;812;;;;
Lille;Données temps réel;20/08/2021;14:00;810;;;;
Lille;Données temps réel;20/08/2021;14:15;805;;;;
Lille;Données temps réel;20/08/2021;14:30;797;;;;
Lille;Données temps réel;20/08/2021;14:45;782;;;;
Lille;Données temps réel;20/08/2021;15:00;778;;;;
Lille;Données temps réel;20/08/2021;15:15;791;;;;
Lille;Données temps réel;20/08/2021;15:30;772;;;;
Lille;Données temps réel;20/08/2021;15:45;775;;;;
Lille;Données temps réel;20/08/2021;16:00;775;;;;
Lille;Données temps réel;20/08/2021;16:15;755;;;;
Lille;Données temps réel;20/08/2021;16:30;758;;;;
Lille;Données temps réel;20/08/2021;16:45;743;;;;
Lille;Données temps réel;20/08/2021;17:00;764;;;;
Lille;Données temps réel;20/08/2021;17:15;750;;;;
Lille;Données temps réel;20/08/2021;17:30;767;;;;
Lille;Données temps réel;20/08/2021;17:45;760;;;;
Lille;Données temps réel;20/08/2021;18:00;752;;;;
Lille;Données temps réel;20/08/2021;18:15;762;;;;
Lille;Données temps réel;20/08/2021;18:30;741;;;;
Lille;Données temps réel;20/08/2021;18:45;758;;;;
Lille;Données temps réel;20/08/2021;19:00;788;;;;
Lille;Données temps réel;20/08/2021;19:15;753;;;;
Lille;Données temps réel;20/08/2021;19:30;752;;;;
Lille;Données temps réel;20/08/2021;19:45;747;;;;
Lille;Données temps réel;20/08/2021;20:00;730;;;;
Lille;Données temps réel;20/08/2021;20:15;744;;;;
Lille;Données temps réel;20/08/2021;20:30;712;;;;
Lille;Données temps réel;20/08/2021;20:45;715;;;;
Lille;Données temps réel;20/08/2021;21:00;719;;;;
Lille;Données temps réel;20/08/2021;21:15;717;;;;
Lille;Données temps réel;20/08/2021;21:30;735;;;;
Lille;Données temps réel;20/08/2021;21:45;751;;;;
Lille;Données temps réel;20/08/2021;22:00;748;;;;
Lille;Données temps réel;20/08/2021;22:15;745;;;;
Lille;Données temps réel;20/08/2021;22:30;726;;;;
Lille;Données temps réel;20/08/2021;22:45;716;;;;
Lille;Données temps réel;20/08/2021;23:00;701;;;;
Lille;Données temps réel;20/08/2021;23:15;711;;;;
Lille;Données temps réel;20/08/2021;23:30;700;;;;
Lille;Données temps réel;20/08/2021;23:45;701;;;;
Lille;Données temps réel;21/08/2021;00:00;712;;;;
Lille;Données temps réel;21/08/2021;00:15;721;;;;
Lille;Données temps réel;21/08/2021;00:30;700;;;;
Lille;Données temps réel;21/08/2021;00:45;683;;;;
Lille;Données temps réel;21/08/2021;01:00;693;;;;
Lille;Données temps réel;21/08/2021;01:15;711;;;;
Lille;Données temps réel;21/08/2021;01:30;690;;;;
Lille;Données temps réel;21/08/2021;01:45;667;;;;
Lille;Données temps réel;21/08/2021;02:00;651;;;;
Lille;Données temps réel;21/08/2021;02:15;651;;;;
Lille;Données temps réel;21/08/2021;02:30;636;;;;
Lille;Données temps réel;21/08/2021;02:45;625;;;;
Lille;Données temps réel;21/08/2021;03:00;615;;;;
Lille;Données temps réel;21/08/2021;03:15;608;;;;
Lille;Données temps réel;21/08/2021;03:30;607;;;;
Lille;Données temps réel;21/08/2021;03:45;615;;;;
Lille;Données temps réel;21/08/2021;04:00;605;;;;
Lille;Données temps réel;21/08/2021;04:15;601;;;;
Lille;Données temps réel;21/08/2021;04:30;597;;;;
Lille;Données temps réel;21/08/2021;04:45;600;;;;
Lille;Données temps réel;21/08/2021;05:00;597;;;;
Lille;Données temps réel;21/08/2021;05:15;602;;;;
Lille;Données temps réel;21/08/2021;05:30;601;;;;
Lille;Données temps réel;21/08/2021;05:45;616;;;;
Lille;Données temps réel;21/08/2021;06:00;605;;;;
Lille;Données temps réel;21/08/2021;06:15;625;;;;
Lille;Données temps réel;21/08/2021;06:30;609;;;;
Lille;Données temps réel;21/08/2021;06:45;594;;;;
Lille;Données temps réel;21/08/2021;07:00;596;;;;
Lille;Données temps réel;21/08/2021;07:15;601;;;;
Lille;Données temps réel;21/08/2021;07:30;607;;;;
Lille;Données temps réel;21/08/2021;07:45;618;;;;
Lille;Données temps réel;21/08/2021;08:00;628;;;;
Lille;Données temps réel;21/08/2021;08:15;625;;;;
Lille;Données temps réel;21/08/2021;08:30;630;;;;
Lille;Données temps réel;21/08/2021;08:45;654;;;;
Lille;Données temps réel;21/08/2021;09:00;651;;;;
Lille;Données temps réel;21/08/2021;09:15;670;;;;
Lille;Données temps réel;21/08/2021;09:30;668;;;;
Lille;Données temps réel;21/08/2021;09:45;690;;;;
Lille;Données temps réel;21/08/2021;10:00;692;;;;
Lille;Données temps réel;21/08/2021;10:15;708;;;;
Lille;Données temps réel;21/08/2021;10:30;702;;;;
Lille;Données temps réel;21/08/2021;10:45;712;;;;
Lille;Données temps réel;21/08/2021;11:00;726;;;;
Lille;Données temps réel;21/08/2021;11:15;734;;;;
Lille;Données temps réel;21/08/2021;11:30;728;;;;
Lille;Données temps réel;21/08/2021;11:45;735;;;;
Lille;Données temps réel;21/08/2021;12:00;751;;;;
Lille;Données temps réel;21/08/2021;12:15;750;;;;
Lille;Données temps réel;21/08/2021;12:30;774;;;;
Lille;Données temps réel;21/08/2021;12:45;809;;;;
Lille;Données temps réel;21/08/2021;13:00;781;;;;
Lille;Données temps réel;21/08/2021;13:15;779;;;;
Lille;Données temps réel;21/08/2021;13:30;747;;;;
Lille;Données temps réel;21/08/2021;13:45;740;;;;
Lille;Données temps réel;21/08/2021;14:00;740;;;;
Lille;Données temps réel;21/08/2021;14:15;755;;;;
Lille;Données temps réel;21/08/2021;14:30;733;;;;
Lille;Données temps réel;21/08/2021;14:45;720;;;;
Lille;Données temps réel;21/08/2021;15:00;720;;;;
Lille;Données temps réel;21/08/2021;15:15;722;;;;
Lille;Données temps réel;21/08/2021;15:30;714;;;;
Lille;Données temps réel;21/08/2021;15:45;718;;;;
Lille;Données temps réel;21/08/2021;16:00;707;;;;
Lille;Données temps réel;21/08/2021;16:15;728;;;;
Lille;Données temps réel;21/08/2021;16:30;684;;;;
Lille;Données temps réel;21/08/2021;16:45;706;;;;
Lille;Données temps réel;21/08/2021;17:00;682;;;;
Lille;Données temps réel;21/08/2021;17:15;684;;;;
Lille;Données temps réel;21/08/2021;17:30;696;;;;
Lille;Données temps réel;21/08/2021;17:45;701;;;;
Lille;Données temps réel;21/08/2021;18:00;706;;;;
Lille;Données temps réel;21/08/2021;18:15;709;;;;
Lille;Données temps réel;21/08/2021;18:30;704;;;;
Lille;Données temps réel;21/08/2021;18:45;715;;;;
Lille;Données temps réel;21/08/2021;19:00;714;;;;
Lille;Données temps réel;21/08/2021;19:15;717;;;;
Lille;Données temps réel;21/08/2021;19:30;719;;;;
Lille;Données temps réel;21/08/2021;19:45;712;;;;
Lille;Données temps réel;21/08/2021;20:00;708;;;;
Lille;Données temps réel;21/08/2021;20:15;709;;;;
Lille;Données temps réel;21/08/2021;20:30;727;;;;
Lille;Données temps réel;21/08/2021;20:45;699;;;;
Lille;Données temps réel;21/08/2021;21:00;703;;;;
Lille;Données temps réel;21/08/2021;21:15;698;;;;
Lille;Données temps réel;21/08/2021;21:30;717;;;;
Lille;Données temps réel;21/08/2021;21:45;733;;;;
Lille;Données temps réel;21/08/2021;22:00;730;;;;
Lille;Données temps réel;21/08/2021;22:15;720;;;;
Lille;Données temps réel;21/08/2021;22:30;706;;;;
Lille;Données temps réel;21/08/2021;22:45;694;;;;
Lille;Données temps réel;21/08/2021;23:00;674;;;;
Lille;Données temps réel;21/08/2021;23:15;672;;;;
Lille;Données temps réel;21/08/2021;23:30;666;;;;
Lille;Données temps réel;21/08/2021;23:45;686;;;;
Lille;Données temps réel;22/08/2021;00:00;684;;;;
Lille;Données temps réel;22/08/2021;00:15;698;;;;
Lille;Données temps réel;22/08/2021;00:30;676;;;;
Lille;Données temps réel;22/08/2021;00:45;660;;;;
Lille;Données temps réel;22/08/2021;01:00;672;;;;
Lille;Données temps réel;22/08/2021;01:15;686;;;;
Lille;Données temps réel;22/08/2021;01:30;669;;;;
Lille;Données temps réel;22/08/2021;01:45;648;;;;
Lille;Données temps réel;22/08/2021;02:00;641;;;;
Lille;Données temps réel;22/08/2021;02:15;634;;;;
Lille;Données temps réel;22/08/2021;02:30;622;;;;
Lille;Données temps réel;22/08/2021;02:45;613;;;;
Lille;Données temps réel;22/08/2021;03:00;600;;;;
Lille;Données temps réel;22/08/2021;03:15;601;;;;
Lille;Données temps réel;22/08/2021;03:30;587;;;;
Lille;Données temps réel;22/08/2021;03:45;590;;;;
Lille;Données temps réel;22/08/2021;04:00;591;;;;
Lille;Données temps réel;22/08/2021;04:15;584;;;;
Lille;Données temps réel;22/08/2021;04:30;579;;;;
Lille;Données temps réel;22/08/2021;04:45;578;;;;
Lille;Données temps réel;22/08/2021;05:00;580;;;;
Lille;Données temps réel;22/08/2021;05:15;583;;;;
Lille;Données temps réel;22/08/2021;05:30;576;;;;
Lille;Données temps réel;22/08/2021;05:45;582;;;;
Lille;Données temps réel;22/08/2021;06:00;583;;;;
Lille;Données temps réel;22/08/2021;06:15;588;;;;
Lille;Données temps réel;22/08/2021;06:30;574;;;;
Lille;Données temps réel;22/08/2021;06:45;570;;;;
Lille;Données temps réel;22/08/2021;07:00;561;;;;
Lille;Données temps réel;22/08/2021;07:15;567;;;;
Lille;Données temps réel;22/08/2021;07:30;577;;;;
Lille;Données temps réel;22/08/2021;07:45;587;;;;
Lille;Données temps réel;22/08/2021;08:00;590;;;;
Lille;Données temps réel;22/08/2021;08:15;597;;;;
Lille;Données temps réel;22/08/2021;08:30;614;;;;
Lille;Données temps réel;22/08/2021;08:45;617;;;;
Lille;Données temps réel;22/08/2021;09:00;619;;;;
Lille;Données temps réel;22/08/2021;09:15;632;;;;
Lille;Données temps réel;22/08/2021;09:30;639;;;;
Lille;Données temps réel;22/08/2021;09:45;651;;;;
Lille;Données temps réel;22/08/2021;10:00;661;;;;
Lille;Données temps réel;22/08/2021;10:15;681;;;;
Lille;Données temps réel;22/08/2021;10:30;678;;;;
Lille;Données temps réel;22/08/2021;10:45;680;;;;
Lille;Données temps réel;22/08/2021;11:00;682;;;;
Lille;Données temps réel;22/08/2021;11:15;697;;;;
Lille;Données temps réel;22/08/2021;11:30;690;;;;
Lille;Données temps réel;22/08/2021;11:45;707;;;;
Lille;Données temps réel;22/08/2021;12:00;713;;;;
Lille;Données temps réel;22/08/2021;12:15;718;;;;
Lille;Données temps réel;22/08/2021;12:30;750;;;;
Lille;Données temps réel;22/08/2021;12:45;770;;;;
Lille;Données temps réel;22/08/2021;13:00;763;;;;
Lille;Données temps réel;22/08/2021;13:15;748;;;;
Lille;Données temps réel;22/08/2021;13:30;738;;;;
Lille;Données temps réel;22/08/2021;13:45;719;;;;
Lille;Données temps réel;22/08/2021;14:00;710;;;;
Lille;Données temps réel;22/08/2021;14:15;716;;;;
Lille;Données temps réel;22/08/2021;14:30;698;;;;
Lille;Données temps réel;22/08/2021;14:45;682;;;;
Lille;Données temps réel;22/08/2021;15:00;678;;;;
Lille;Données temps réel;22/08/2021;15:15;683;;;;
Lille;Données temps réel;22/08/2021;15:30;673;;;;
Lille;Données temps réel;22/08/2021;15:45;672;;;;
Lille;Données temps réel;22/08/2021;16:00;663;;;;
Lille;Données temps réel;22/08/2021;16:15;680;;;;
Lille;Données temps réel;22/08/2021;16:30;665;;;;
Lille;Données temps réel;22/08/2021;16:45;657;;;;
Lille;Données temps réel;22/08/2021;17:00;674;;;;
Lille;Données temps réel;22/08/2021;17:15;661;;;;
Lille;Données temps réel;22/08/2021;17:30;653;;;;
Lille;Données temps réel;22/08/2021;17:45;662;;;;
Lille;Données temps réel;22/08/2021;18:00;657;;;;
Lille;Données temps réel;22/08/2021;18:15;690;;;;
Lille;Données temps réel;22/08/2021;18:30;683;;;;
Lille;Données temps réel;22/08/2021;18:45;674;;;;
Lille;Données temps réel;22/08/2021;19:00;699;;;;
Lille;Données temps réel;22/08/2021;19:15;704;;;;
Lille;Données temps réel;22/08/2021;19:30;701;;;;
Lille;Données temps réel;22/08/2021;19:45;701;;;;
Lille;Données temps réel;22/08/2021;20:00;705;;;;
Lille;Données temps réel;22/08/2021;20:15;704;;;;
Lille;Données temps réel;22/08/2021;20:30;706;;;;
Lille;Données temps réel;22/08/2021;20:45;692;;;;
Lille;Données temps réel;22/08/2021;21:00;709;;;;
Lille;Données temps réel;22/08/2021;21:15;702;;;;
Lille;Données temps réel;22/08/2021;21:30;714;;;;
Lille;Données temps réel;22/08/2021;21:45;743;;;;
Lille;Données temps réel;22/08/2021;22:00;720;;;;
Lille;Données temps réel;22/08/2021;22:15;730;;;;
Lille;Données temps réel;22/08/2021;22:30;716;;;;
Lille;Données temps réel;22/08/2021;22:45;688;;;;
Lille;Données temps réel;22/08/2021;23:00;692;;;;
Lille;Données temps réel;22/08/2021;23:15;674;;;;
Lille;Données temps réel;22/08/2021;23:30;676;;;;
Lille;Données temps réel;22/08/2021;23:45;ND;;;;
Lille;Données temps réel;23/08/2021;00:00;683;;;;
Lille;Données temps réel;23/08/2021;00:15;704;;;;
Lille;Données temps réel;23/08/2021;00:30;682;;;;
Lille;Données temps réel;23/08/2021;00:45;668;;;;
Lille;Données temps réel;23/08/2021;01:00;668;;;;
Lille;Données temps réel;23/08/2021;01:15;696;;;;
Lille;Données temps réel;23/08/2021;01:30;670;;;;
Lille;Données temps réel;23/08/2021;01:45;653;;;;
Lille;Données temps réel;23/08/2021;02:00;640;;;;
Lille;Données temps réel;23/08/2021;02:15;634;;;;
Lille;Données temps réel;23/08/2021;02:30;621;;;;
Lille;Données temps réel;23/08/2021;02:45;619;;;;
Lille;Données temps réel;23/08/2021;03:00;603;;;;
Lille;Données temps réel;23/08/2021;03:15;602;;;;
Lille;Données temps réel;23/08/2021;03:30;599;;;;
Lille;Données temps réel;23/08/2021;03:45;599;;;;
Lille;Données temps réel;23/08/2021;04:00;600;;;;
Lille;Données temps réel;23/08/2021;04:15;595;;;;
Lille;Données temps réel;23/08/2021;04:30;598;;;;
Lille;Données temps réel;23/08/2021;04:45;597;;;;
Lille;Données temps réel;23/08/2021;05:00;603;;;;
Lille;Données temps réel;23/08/2021;05:15;623;;;;
Lille;Données temps réel;23/08/2021;05:30;622;;;;
Lille;Données temps réel;23/08/2021;05:45;645;;;;
Lille;Données temps réel;23/08/2021;06:00;659;;;;
Lille;Données temps réel;23/08/2021;06:15;660;;;;
Lille;Données temps réel;23/08/2021;06:30;670;;;;
Lille;Données temps réel;23/08/2021;06:45;675;;;;
Lille;Données temps réel;23/08/2021;07:00;685;;;;
Lille;Données temps réel;23/08/2021;07:15;726;;;;
Lille;Données temps réel;23/08/2021;07:30;728;;;;
Lille;Données temps réel;23/08/2021;07:45;745;;;;
Lille;Données temps réel;23/08/2021;08:00;743;;;;
Lille;Données temps réel;23/08/2021;08:15;779;;;;
Lille;Données temps réel;23/08/2021;08:30;771;;;;
Lille;Données temps réel;23/08/2021;08:45;767;;;;
Lille;Données temps réel;23/08/2021;09:00;776;;;;
Lille;Données temps réel;23/08/2021;09:15;786;;;;
Lille;Données temps réel;23/08/2021;09:30;794;;;;
Lille;Données temps réel;23/08/2021;09:45;802;;;;
Lille;Données temps réel;23/08/2021;10:00;810;;;;
Lille;Données temps réel;23/08/2021;10:15;833;;;;
Lille;Données temps réel;23/08/2021;10:30;813;;;;
Lille;Données temps réel;23/08/2021;10:45;830;;;;
Lille;Données temps réel;23/08/2021;11:00;830;;;;
Lille;Données temps réel;23/08/2021;11:15;830;;;;
Lille;Données temps réel;23/08/2021;11:30;849;;;;
Lille;Données temps réel;23/08/2021;11:45;853;;;;
Lille;Données temps réel;23/08/2021;12:00;856;;;;
Lille;Données temps réel;23/08/2021;12:15;859;;;;
