Périmètre;Nature;Date;Heures;Consommation;;;;
Aix Marseille;Données temps réel;11/03/2022;19:15;2066;;;;
Aix Marseille;Données temps réel;11/03/2022;19:30;2086;;;;
Aix Marseille;Données temps réel;11/03/2022;19:45;2126;;;;
Aix Marseille;Données temps réel;11/03/2022;20:00;2012;;;;
Aix Marseille;Données temps réel;11/03/2022;20:15;2046;;;;
Aix Marseille;Données temps réel;11/03/2022;20:30;2051;;;;
Aix Marseille;Données temps réel;11/03/2022;20:45;1951;;;;
Aix Marseille;Données temps réel;11/03/2022;21:00;1918;;;;
Aix Marseille;Données temps réel;11/03/2022;21:15;1857;;;;
Aix Marseille;Données temps réel;11/03/2022;21:30;1838;;;;
Aix Marseille;Données temps réel;11/03/2022;21:45;1806;;;;
Aix Marseille;Données temps réel;11/03/2022;22:00;1753;;;;
Aix Marseille;Données temps réel;11/03/2022;22:15;1731;;;;
Aix Marseille;Données temps réel;11/03/2022;22:30;1749;;;;
Aix Marseille;Données temps réel;11/03/2022;22:45;1783;;;;
Aix Marseille;Données temps réel;11/03/2022;23:00;1816;;;;
Aix Marseille;Données temps réel;11/03/2022;23:15;1851;;;;
Aix Marseille;Données temps réel;11/03/2022;23:30;1884;;;;
Aix Marseille;Données temps réel;11/03/2022;23:45;1862;;;;
Aix Marseille;Données temps réel;12/03/2022;00:00;1783;;;;
Aix Marseille;Données temps réel;12/03/2022;00:15;1785;;;;
Aix Marseille;Données temps réel;12/03/2022;00:30;1717;;;;
Aix Marseille;Données temps réel;12/03/2022;00:45;1664;;;;
Aix Marseille;Données temps réel;12/03/2022;01:00;1637;;;;
Aix Marseille;Données temps réel;12/03/2022;01:15;1632;;;;
Aix Marseille;Données temps réel;12/03/2022;01:30;1601;;;;
Aix Marseille;Données temps réel;12/03/2022;01:45;1609;;;;
Aix Marseille;Données temps réel;12/03/2022;02:00;1656;;;;
Aix Marseille;Données temps réel;12/03/2022;02:15;1660;;;;
Aix Marseille;Données temps réel;12/03/2022;02:30;1622;;;;
Aix Marseille;Données temps réel;12/03/2022;02:45;1605;;;;
Aix Marseille;Données temps réel;12/03/2022;03:00;1610;;;;
Aix Marseille;Données temps réel;12/03/2022;03:15;1555;;;;
Aix Marseille;Données temps réel;12/03/2022;03:30;1520;;;;
Aix Marseille;Données temps réel;12/03/2022;03:45;1482;;;;
Aix Marseille;Données temps réel;12/03/2022;04:00;1474;;;;
Aix Marseille;Données temps réel;12/03/2022;04:15;1446;;;;
Aix Marseille;Données temps réel;12/03/2022;04:30;1435;;;;
Aix Marseille;Données temps réel;12/03/2022;04:45;1432;;;;
Aix Marseille;Données temps réel;12/03/2022;05:00;1461;;;;
Aix Marseille;Données temps réel;12/03/2022;05:15;1478;;;;
Aix Marseille;Données temps réel;12/03/2022;05:30;1467;;;;
Aix Marseille;Données temps réel;12/03/2022;05:45;1487;;;;
Aix Marseille;Données temps réel;12/03/2022;06:00;1537;;;;
Aix Marseille;Données temps réel;12/03/2022;06:15;1527;;;;
Aix Marseille;Données temps réel;12/03/2022;06:30;1547;;;;
Aix Marseille;Données temps réel;12/03/2022;06:45;1559;;;;
Aix Marseille;Données temps réel;12/03/2022;07:00;1557;;;;
Aix Marseille;Données temps réel;12/03/2022;07:15;1558;;;;
Aix Marseille;Données temps réel;12/03/2022;07:30;1563;;;;
Aix Marseille;Données temps réel;12/03/2022;07:45;1583;;;;
Aix Marseille;Données temps réel;12/03/2022;08:00;1622;;;;
Aix Marseille;Données temps réel;12/03/2022;08:15;1664;;;;
Aix Marseille;Données temps réel;12/03/2022;08:30;1706;;;;
Aix Marseille;Données temps réel;12/03/2022;08:45;1739;;;;
Aix Marseille;Données temps réel;12/03/2022;09:00;1742;;;;
Aix Marseille;Données temps réel;12/03/2022;09:15;1770;;;;
Aix Marseille;Données temps réel;12/03/2022;09:30;1757;;;;
Aix Marseille;Données temps réel;12/03/2022;09:45;1784;;;;
Aix Marseille;Données temps réel;12/03/2022;10:00;1754;;;;
Aix Marseille;Données temps réel;12/03/2022;10:15;1785;;;;
Aix Marseille;Données temps réel;12/03/2022;10:30;1775;;;;
Aix Marseille;Données temps réel;12/03/2022;10:45;1779;;;;
Aix Marseille;Données temps réel;12/03/2022;11:00;1793;;;;
Aix Marseille;Données temps réel;12/03/2022;11:15;1804;;;;
Aix Marseille;Données temps réel;12/03/2022;11:30;1808;;;;
Aix Marseille;Données temps réel;12/03/2022;11:45;1872;;;;
Aix Marseille;Données temps réel;12/03/2022;12:00;1864;;;;
Aix Marseille;Données temps réel;12/03/2022;12:15;1796;;;;
Aix Marseille;Données temps réel;12/03/2022;12:30;1798;;;;
Aix Marseille;Données temps réel;12/03/2022;12:45;1817;;;;
Aix Marseille;Données temps réel;12/03/2022;13:00;1849;;;;
Aix Marseille;Données temps réel;12/03/2022;13:15;1890;;;;
Aix Marseille;Données temps réel;12/03/2022;13:30;1803;;;;
Aix Marseille;Données temps réel;12/03/2022;13:45;1806;;;;
Aix Marseille;Données temps réel;12/03/2022;14:00;1823;;;;
Aix Marseille;Données temps réel;12/03/2022;14:15;1822;;;;
Aix Marseille;Données temps réel;12/03/2022;14:30;1802;;;;
Aix Marseille;Données temps réel;12/03/2022;14:45;1788;;;;
Aix Marseille;Données temps réel;12/03/2022;15:00;1739;;;;
Aix Marseille;Données temps réel;12/03/2022;15:15;1742;;;;
Aix Marseille;Données temps réel;12/03/2022;15:30;1719;;;;
Aix Marseille;Données temps réel;12/03/2022;15:45;1709;;;;
Aix Marseille;Données temps réel;12/03/2022;16:00;1681;;;;
Aix Marseille;Données temps réel;12/03/2022;16:15;1673;;;;
Aix Marseille;Données temps réel;12/03/2022;16:30;1664;;;;
Aix Marseille;Données temps réel;12/03/2022;16:45;1698;;;;
Aix Marseille;Données temps réel;12/03/2022;17:00;1694;;;;
Aix Marseille;Données temps réel;12/03/2022;17:15;1691;;;;
Aix Marseille;Données temps réel;12/03/2022;17:30;1745;;;;
Aix Marseille;Données temps réel;12/03/2022;17:45;1749;;;;
Aix Marseille;Données temps réel;12/03/2022;18:00;1773;;;;
Aix Marseille;Données temps réel;12/03/2022;18:15;1785;;;;
Aix Marseille;Données temps réel;12/03/2022;18:30;1838;;;;
Aix Marseille;Données temps réel;12/03/2022;18:45;1878;;;;
Aix Marseille;Données temps réel;12/03/2022;19:00;1932;;;;
Aix Marseille;Données temps réel;12/03/2022;19:15;1920;;;;
Aix Marseille;Données temps réel;12/03/2022;19:30;1977;;;;
Aix Marseille;Données temps réel;12/03/2022;19:45;1940;;;;
Aix Marseille;Données temps réel;12/03/2022;20:00;1978;;;;
Aix Marseille;Données temps réel;12/03/2022;20:15;1944;;;;
Aix Marseille;Données temps réel;12/03/2022;20:30;1892;;;;
Aix Marseille;Données temps réel;12/03/2022;20:45;1854;;;;
Aix Marseille;Données temps réel;12/03/2022;21:00;1831;;;;
Aix Marseille;Données temps réel;12/03/2022;21:15;1867;;;;
Aix Marseille;Données temps réel;12/03/2022;21:30;1797;;;;
Aix Marseille;Données temps réel;12/03/2022;21:45;1791;;;;
Aix Marseille;Données temps réel;12/03/2022;22:00;1714;;;;
Aix Marseille;Données temps réel;12/03/2022;22:15;1703;;;;
Aix Marseille;Données temps réel;12/03/2022;22:30;1707;;;;
Aix Marseille;Données temps réel;12/03/2022;22:45;1779;;;;
Aix Marseille;Données temps réel;12/03/2022;23:00;1836;;;;
Aix Marseille;Données temps réel;12/03/2022;23:15;1919;;;;
Aix Marseille;Données temps réel;12/03/2022;23:30;1875;;;;
Aix Marseille;Données temps réel;12/03/2022;23:45;1855;;;;
Aix Marseille;Données temps réel;13/03/2022;00:00;1842;;;;
Aix Marseille;Données temps réel;13/03/2022;00:15;1809;;;;
Aix Marseille;Données temps réel;13/03/2022;00:30;1735;;;;
Aix Marseille;Données temps réel;13/03/2022;00:45;1683;;;;
Aix Marseille;Données temps réel;13/03/2022;01:00;1643;;;;
Aix Marseille;Données temps réel;13/03/2022;01:15;1602;;;;
Aix Marseille;Données temps réel;13/03/2022;01:30;1575;;;;
Aix Marseille;Données temps réel;13/03/2022;01:45;1585;;;;
Aix Marseille;Données temps réel;13/03/2022;02:00;1590;;;;
Aix Marseille;Données temps réel;13/03/2022;02:15;1645;;;;
Aix Marseille;Données temps réel;13/03/2022;02:30;1590;;;;
Aix Marseille;Données temps réel;13/03/2022;02:45;1591;;;;
Aix Marseille;Données temps réel;13/03/2022;03:00;1521;;;;
Aix Marseille;Données temps réel;13/03/2022;03:15;1487;;;;
Aix Marseille;Données temps réel;13/03/2022;03:30;1543;;;;
Aix Marseille;Données temps réel;13/03/2022;03:45;1473;;;;
Aix Marseille;Données temps réel;13/03/2022;04:00;1503;;;;
Aix Marseille;Données temps réel;13/03/2022;04:15;1459;;;;
Aix Marseille;Données temps réel;13/03/2022;04:30;1461;;;;
Aix Marseille;Données temps réel;13/03/2022;04:45;1448;;;;
Aix Marseille;Données temps réel;13/03/2022;05:00;1484;;;;
Aix Marseille;Données temps réel;13/03/2022;05:15;1446;;;;
Aix Marseille;Données temps réel;13/03/2022;05:30;1472;;;;
Aix Marseille;Données temps réel;13/03/2022;05:45;1448;;;;
Aix Marseille;Données temps réel;13/03/2022;06:00;1469;;;;
Aix Marseille;Données temps réel;13/03/2022;06:15;1486;;;;
Aix Marseille;Données temps réel;13/03/2022;06:30;1494;;;;
Aix Marseille;Données temps réel;13/03/2022;06:45;1487;;;;
Aix Marseille;Données temps réel;13/03/2022;07:00;1479;;;;
Aix Marseille;Données temps réel;13/03/2022;07:15;1491;;;;
Aix Marseille;Données temps réel;13/03/2022;07:30;1523;;;;
Aix Marseille;Données temps réel;13/03/2022;07:45;1506;;;;
Aix Marseille;Données temps réel;13/03/2022;08:00;1501;;;;
Aix Marseille;Données temps réel;13/03/2022;08:15;1533;;;;
Aix Marseille;Données temps réel;13/03/2022;08:30;1565;;;;
Aix Marseille;Données temps réel;13/03/2022;08:45;1614;;;;
Aix Marseille;Données temps réel;13/03/2022;09:00;1599;;;;
Aix Marseille;Données temps réel;13/03/2022;09:15;1639;;;;
Aix Marseille;Données temps réel;13/03/2022;09:30;1687;;;;
Aix Marseille;Données temps réel;13/03/2022;09:45;1713;;;;
Aix Marseille;Données temps réel;13/03/2022;10:00;1693;;;;
Aix Marseille;Données temps réel;13/03/2022;10:15;1700;;;;
Aix Marseille;Données temps réel;13/03/2022;10:30;1714;;;;
Aix Marseille;Données temps réel;13/03/2022;10:45;1731;;;;
Aix Marseille;Données temps réel;13/03/2022;11:00;1678;;;;
Aix Marseille;Données temps réel;13/03/2022;11:15;1722;;;;
Aix Marseille;Données temps réel;13/03/2022;11:30;1710;;;;
Aix Marseille;Données temps réel;13/03/2022;11:45;1741;;;;
Aix Marseille;Données temps réel;13/03/2022;12:00;1738;;;;
Aix Marseille;Données temps réel;13/03/2022;12:15;1728;;;;
Aix Marseille;Données temps réel;13/03/2022;12:30;1720;;;;
Aix Marseille;Données temps réel;13/03/2022;12:45;1695;;;;
Aix Marseille;Données temps réel;13/03/2022;13:00;1685;;;;
Aix Marseille;Données temps réel;13/03/2022;13:15;1751;;;;
Aix Marseille;Données temps réel;13/03/2022;13:30;1747;;;;
Aix Marseille;Données temps réel;13/03/2022;13:45;1683;;;;
Aix Marseille;Données temps réel;13/03/2022;14:00;1681;;;;
Aix Marseille;Données temps réel;13/03/2022;14:15;1683;;;;
Aix Marseille;Données temps réel;13/03/2022;14:30;1685;;;;
Aix Marseille;Données temps réel;13/03/2022;14:45;ND;;;;
Aix Marseille;Données temps réel;13/03/2022;15:00;ND;;;;
Aix Marseille;Données temps réel;13/03/2022;15:15;ND;;;;
Aix Marseille;Données temps réel;13/03/2022;15:30;ND;;;;
Aix Marseille;Données temps réel;13/03/2022;15:45;ND;;;;
Aix Marseille;Données temps réel;13/03/2022;16:00;1726;;;;
Aix Marseille;Données temps réel;13/03/2022;16:15;1706;;;;
Aix Marseille;Données temps réel;13/03/2022;16:30;1684;;;;
Aix Marseille;Données temps réel;13/03/2022;16:45;1721;;;;
Aix Marseille;Données temps réel;13/03/2022;17:00;1717;;;;
Aix Marseille;Données temps réel;13/03/2022;17:15;1770;;;;
Aix Marseille;Données temps réel;13/03/2022;17:30;1785;;;;
Aix Marseille;Données temps réel;13/03/2022;17:45;1802;;;;
Aix Marseille;Données temps réel;13/03/2022;18:00;1816;;;;
Aix Marseille;Données temps réel;13/03/2022;18:15;1856;;;;
Aix Marseille;Données temps réel;13/03/2022;18:30;1927;;;;
Aix Marseille;Données temps réel;13/03/2022;18:45;1925;;;;
Aix Marseille;Données temps réel;13/03/2022;19:00;2041;;;;
Aix Marseille;Données temps réel;13/03/2022;19:15;2038;;;;
Aix Marseille;Données temps réel;13/03/2022;19:30;2053;;;;
Aix Marseille;Données temps réel;13/03/2022;19:45;2105;;;;
Aix Marseille;Données temps réel;13/03/2022;20:00;2059;;;;
Aix Marseille;Données temps réel;13/03/2022;20:15;2004;;;;
Aix Marseille;Données temps réel;13/03/2022;20:30;1990;;;;
Aix Marseille;Données temps réel;13/03/2022;20:45;1980;;;;
Aix Marseille;Données temps réel;13/03/2022;21:00;1938;;;;
Aix Marseille;Données temps réel;13/03/2022;21:15;1905;;;;
Aix Marseille;Données temps réel;13/03/2022;21:30;1880;;;;
Aix Marseille;Données temps réel;13/03/2022;21:45;1855;;;;
Aix Marseille;Données temps réel;13/03/2022;22:00;1810;;;;
Aix Marseille;Données temps réel;13/03/2022;22:15;1804;;;;
Aix Marseille;Données temps réel;13/03/2022;22:30;1748;;;;
Aix Marseille;Données temps réel;13/03/2022;22:45;1787;;;;
Aix Marseille;Données temps réel;13/03/2022;23:00;1808;;;;
Aix Marseille;Données temps réel;13/03/2022;23:15;1937;;;;
Aix Marseille;Données temps réel;13/03/2022;23:30;1896;;;;
Aix Marseille;Données temps réel;13/03/2022;23:45;1872;;;;
Aix Marseille;Données temps réel;14/03/2022;00:00;1827;;;;
Aix Marseille;Données temps réel;14/03/2022;00:15;1826;;;;
Aix Marseille;Données temps réel;14/03/2022;00:30;1766;;;;
Aix Marseille;Données temps réel;14/03/2022;00:45;1749;;;;
Aix Marseille;Données temps réel;14/03/2022;01:00;1674;;;;
Aix Marseille;Données temps réel;14/03/2022;01:15;1691;;;;
Aix Marseille;Données temps réel;14/03/2022;01:30;1676;;;;
Aix Marseille;Données temps réel;14/03/2022;01:45;1669;;;;
Aix Marseille;Données temps réel;14/03/2022;02:00;1709;;;;
Aix Marseille;Données temps réel;14/03/2022;02:15;1758;;;;
Aix Marseille;Données temps réel;14/03/2022;02:30;1737;;;;
Aix Marseille;Données temps réel;14/03/2022;02:45;1702;;;;
Aix Marseille;Données temps réel;14/03/2022;03:00;1705;;;;
Aix Marseille;Données temps réel;14/03/2022;03:15;1687;;;;
Aix Marseille;Données temps réel;14/03/2022;03:30;1624;;;;
Aix Marseille;Données temps réel;14/03/2022;03:45;1638;;;;
Aix Marseille;Données temps réel;14/03/2022;04:00;1629;;;;
Aix Marseille;Données temps réel;14/03/2022;04:15;1601;;;;
Aix Marseille;Données temps réel;14/03/2022;04:30;1597;;;;
Aix Marseille;Données temps réel;14/03/2022;04:45;1632;;;;
Aix Marseille;Données temps réel;14/03/2022;05:00;1602;;;;
Aix Marseille;Données temps réel;14/03/2022;05:15;1639;;;;
Aix Marseille;Données temps réel;14/03/2022;05:30;1644;;;;
Aix Marseille;Données temps réel;14/03/2022;05:45;1660;;;;
Aix Marseille;Données temps réel;14/03/2022;06:00;1704;;;;
Aix Marseille;Données temps réel;14/03/2022;06:15;1766;;;;
Aix Marseille;Données temps réel;14/03/2022;06:30;1795;;;;
Aix Marseille;Données temps réel;14/03/2022;06:45;1893;;;;
Aix Marseille;Données temps réel;14/03/2022;07:00;1867;;;;
Aix Marseille;Données temps réel;14/03/2022;07:15;1932;;;;
Aix Marseille;Données temps réel;14/03/2022;07:30;1913;;;;
Aix Marseille;Données temps réel;14/03/2022;07:45;1968;;;;
Aix Marseille;Données temps réel;14/03/2022;08:00;1933;;;;
Aix Marseille;Données temps réel;14/03/2022;08:15;1937;;;;
Aix Marseille;Données temps réel;14/03/2022;08:30;1939;;;;
Aix Marseille;Données temps réel;14/03/2022;08:45;1977;;;;
Aix Marseille;Données temps réel;14/03/2022;09:00;1935;;;;
Aix Marseille;Données temps réel;14/03/2022;09:15;1934;;;;
Aix Marseille;Données temps réel;14/03/2022;09:30;1912;;;;
Aix Marseille;Données temps réel;14/03/2022;09:45;1906;;;;
Aix Marseille;Données temps réel;14/03/2022;10:00;1851;;;;
Aix Marseille;Données temps réel;14/03/2022;10:15;1857;;;;
Aix Marseille;Données temps réel;14/03/2022;10:30;1855;;;;
Aix Marseille;Données temps réel;14/03/2022;10:45;1814;;;;
Aix Marseille;Données temps réel;14/03/2022;11:00;1808;;;;
Aix Marseille;Données temps réel;14/03/2022;11:15;1786;;;;
Aix Marseille;Données temps réel;14/03/2022;11:30;1779;;;;
Aix Marseille;Données temps réel;14/03/2022;11:45;1776;;;;
Aix Marseille;Données temps réel;14/03/2022;12:00;1803;;;;
Aix Marseille;Données temps réel;14/03/2022;12:15;1776;;;;
Aix Marseille;Données temps réel;14/03/2022;12:30;1786;;;;
Aix Marseille;Données temps réel;14/03/2022;12:45;1760;;;;
Aix Marseille;Données temps réel;14/03/2022;13:00;1821;;;;
Aix Marseille;Données temps réel;14/03/2022;13:15;1837;;;;
Aix Marseille;Données temps réel;14/03/2022;13:30;1862;;;;
Aix Marseille;Données temps réel;14/03/2022;13:45;1887;;;;
Aix Marseille;Données temps réel;14/03/2022;14:00;1893;;;;
Aix Marseille;Données temps réel;14/03/2022;14:15;1886;;;;
Aix Marseille;Données temps réel;14/03/2022;14:30;1850;;;;
Aix Marseille;Données temps réel;14/03/2022;14:45;1856;;;;
Aix Marseille;Données temps réel;14/03/2022;15:00;1810;;;;
Aix Marseille;Données temps réel;14/03/2022;15:15;1804;;;;
Aix Marseille;Données temps réel;14/03/2022;15:30;1803;;;;
Aix Marseille;Données temps réel;14/03/2022;15:45;1800;;;;
Aix Marseille;Données temps réel;14/03/2022;16:00;1773;;;;
Aix Marseille;Données temps réel;14/03/2022;16:15;1789;;;;
Aix Marseille;Données temps réel;14/03/2022;16:30;1790;;;;
Aix Marseille;Données temps réel;14/03/2022;16:45;1815;;;;
Aix Marseille;Données temps réel;14/03/2022;17:00;1817;;;;
Aix Marseille;Données temps réel;14/03/2022;17:15;1814;;;;
Aix Marseille;Données temps réel;14/03/2022;17:30;1815;;;;
Aix Marseille;Données temps réel;14/03/2022;17:45;1912;;;;
Aix Marseille;Données temps réel;14/03/2022;18:00;1889;;;;
Aix Marseille;Données temps réel;14/03/2022;18:15;1976;;;;
Aix Marseille;Données temps réel;14/03/2022;18:30;2008;;;;
Aix Marseille;Données temps réel;14/03/2022;18:45;2082;;;;
Aix Marseille;Données temps réel;14/03/2022;19:00;2136;;;;
Aix Marseille;Données temps réel;14/03/2022;19:15;2147;;;;
Aix Marseille;Données temps réel;14/03/2022;19:30;2160;;;;
Aix Marseille;Données temps réel;14/03/2022;19:45;2172;;;;
Aix Marseille;Données temps réel;14/03/2022;20:00;2075;;;;
Aix Marseille;Données temps réel;14/03/2022;20:15;2052;;;;
Aix Marseille;Données temps réel;14/03/2022;20:30;1980;;;;
Aix Marseille;Données temps réel;14/03/2022;20:45;1924;;;;
Aix Marseille;Données temps réel;14/03/2022;21:00;1903;;;;
Aix Marseille;Données temps réel;14/03/2022;21:15;1847;;;;
Aix Marseille;Données temps réel;14/03/2022;21:30;1793;;;;
Aix Marseille;Données temps réel;14/03/2022;21:45;1764;;;;
Aix Marseille;Données temps réel;14/03/2022;22:00;1730;;;;
Aix Marseille;Données temps réel;14/03/2022;22:15;1727;;;;
Aix Marseille;Données temps réel;14/03/2022;22:30;1730;;;;
Aix Marseille;Données temps réel;14/03/2022;22:45;1732;;;;
Aix Marseille;Données temps réel;14/03/2022;23:00;1819;;;;
Aix Marseille;Données temps réel;14/03/2022;23:15;1897;;;;
Aix Marseille;Données temps réel;14/03/2022;23:30;1853;;;;
Aix Marseille;Données temps réel;14/03/2022;23:45;1852;;;;
Aix Marseille;Données temps réel;15/03/2022;00:00;1811;;;;
Aix Marseille;Données temps réel;15/03/2022;00:15;1784;;;;
Aix Marseille;Données temps réel;15/03/2022;00:30;1770;;;;
Aix Marseille;Données temps réel;15/03/2022;00:45;1740;;;;
Aix Marseille;Données temps réel;15/03/2022;01:00;1680;;;;
Aix Marseille;Données temps réel;15/03/2022;01:15;1670;;;;
Aix Marseille;Données temps réel;15/03/2022;01:30;1643;;;;
Aix Marseille;Données temps réel;15/03/2022;01:45;1631;;;;
Aix Marseille;Données temps réel;15/03/2022;02:00;1645;;;;
Aix Marseille;Données temps réel;15/03/2022;02:15;1713;;;;
Aix Marseille;Données temps réel;15/03/2022;02:30;1667;;;;
Aix Marseille;Données temps réel;15/03/2022;02:45;1640;;;;
Aix Marseille;Données temps réel;15/03/2022;03:00;1616;;;;
Aix Marseille;Données temps réel;15/03/2022;03:15;1607;;;;
Aix Marseille;Données temps réel;15/03/2022;03:30;1602;;;;
Aix Marseille;Données temps réel;15/03/2022;03:45;1580;;;;
Aix Marseille;Données temps réel;15/03/2022;04:00;1618;;;;
Aix Marseille;Données temps réel;15/03/2022;04:15;1573;;;;
Aix Marseille;Données temps réel;15/03/2022;04:30;1567;;;;
Aix Marseille;Données temps réel;15/03/2022;04:45;1566;;;;
Aix Marseille;Données temps réel;15/03/2022;05:00;1601;;;;
Aix Marseille;Données temps réel;15/03/2022;05:15;1605;;;;
Aix Marseille;Données temps réel;15/03/2022;05:30;1611;;;;
Aix Marseille;Données temps réel;15/03/2022;05:45;1639;;;;
Aix Marseille;Données temps réel;15/03/2022;06:00;1695;;;;
Aix Marseille;Données temps réel;15/03/2022;06:15;1775;;;;
Aix Marseille;Données temps réel;15/03/2022;06:30;1825;;;;
Aix Marseille;Données temps réel;15/03/2022;06:45;1897;;;;
Aix Marseille;Données temps réel;15/03/2022;07:00;1826;;;;
Aix Marseille;Données temps réel;15/03/2022;07:15;1859;;;;
Aix Marseille;Données temps réel;15/03/2022;07:30;1884;;;;
Aix Marseille;Données temps réel;15/03/2022;07:45;1923;;;;
Aix Marseille;Données temps réel;15/03/2022;08:00;1925;;;;
Aix Marseille;Données temps réel;15/03/2022;08:15;1944;;;;
Aix Marseille;Données temps réel;15/03/2022;08:30;1964;;;;
Aix Marseille;Données temps réel;15/03/2022;08:45;1975;;;;
Aix Marseille;Données temps réel;15/03/2022;09:00;1977;;;;
Aix Marseille;Données temps réel;15/03/2022;09:15;1972;;;;
Aix Marseille;Données temps réel;15/03/2022;09:30;1975;;;;
Aix Marseille;Données temps réel;15/03/2022;09:45;1964;;;;
Aix Marseille;Données temps réel;15/03/2022;10:00;1944;;;;
Aix Marseille;Données temps réel;15/03/2022;10:15;1944;;;;
Aix Marseille;Données temps réel;15/03/2022;10:30;1979;;;;
Aix Marseille;Données temps réel;15/03/2022;10:45;1974;;;;
Aix Marseille;Données temps réel;15/03/2022;11:00;1975;;;;
Aix Marseille;Données temps réel;15/03/2022;11:15;1987;;;;
Aix Marseille;Données temps réel;15/03/2022;11:30;1961;;;;
Aix Marseille;Données temps réel;15/03/2022;11:45;1946;;;;
Aix Marseille;Données temps réel;15/03/2022;12:00;1967;;;;
Aix Marseille;Données temps réel;15/03/2022;12:15;1955;;;;
Aix Marseille;Données temps réel;15/03/2022;12:30;1934;;;;
Aix Marseille;Données temps réel;15/03/2022;12:45;1961;;;;
Aix Marseille;Données temps réel;15/03/2022;13:00;1967;;;;
Aix Marseille;Données temps réel;15/03/2022;13:15;2035;;;;
Aix Marseille;Données temps réel;15/03/2022;13:30;1964;;;;
Aix Marseille;Données temps réel;15/03/2022;13:45;1937;;;;
Aix Marseille;Données temps réel;15/03/2022;14:00;1948;;;;
Aix Marseille;Données temps réel;15/03/2022;14:15;1983;;;;
Aix Marseille;Données temps réel;15/03/2022;14:30;1891;;;;
Aix Marseille;Données temps réel;15/03/2022;14:45;1909;;;;
Aix Marseille;Données temps réel;15/03/2022;15:00;1832;;;;
Aix Marseille;Données temps réel;15/03/2022;15:15;1815;;;;
Aix Marseille;Données temps réel;15/03/2022;15:30;1807;;;;
Aix Marseille;Données temps réel;15/03/2022;15:45;1779;;;;
Aix Marseille;Données temps réel;15/03/2022;16:00;1773;;;;
Aix Marseille;Données temps réel;15/03/2022;16:15;1762;;;;
Aix Marseille;Données temps réel;15/03/2022;16:30;1756;;;;
Aix Marseille;Données temps réel;15/03/2022;16:45;1728;;;;
Aix Marseille;Données temps réel;15/03/2022;17:00;1710;;;;
Aix Marseille;Données temps réel;15/03/2022;17:15;1781;;;;
Aix Marseille;Données temps réel;15/03/2022;17:30;1778;;;;
Aix Marseille;Données temps réel;15/03/2022;17:45;1815;;;;
Aix Marseille;Données temps réel;15/03/2022;18:00;1846;;;;
Aix Marseille;Données temps réel;15/03/2022;18:15;1904;;;;
Aix Marseille;Données temps réel;15/03/2022;18:30;1974;;;;
Aix Marseille;Données temps réel;15/03/2022;18:45;2002;;;;
Aix Marseille;Données temps réel;15/03/2022;19:00;2078;;;;
Aix Marseille;Données temps réel;15/03/2022;19:15;2064;;;;
Aix Marseille;Données temps réel;15/03/2022;19:30;2098;;;;
Aix Marseille;Données temps réel;15/03/2022;19:45;2056;;;;
Aix Marseille;Données temps réel;15/03/2022;20:00;2006;;;;
Aix Marseille;Données temps réel;15/03/2022;20:15;2000;;;;
Aix Marseille;Données temps réel;15/03/2022;20:30;1984;;;;
Aix Marseille;Données temps réel;15/03/2022;20:45;1889;;;;
Aix Marseille;Données temps réel;15/03/2022;21:00;1854;;;;
Aix Marseille;Données temps réel;15/03/2022;21:15;1789;;;;
Aix Marseille;Données temps réel;15/03/2022;21:30;1776;;;;
Aix Marseille;Données temps réel;15/03/2022;21:45;1685;;;;
Aix Marseille;Données temps réel;15/03/2022;22:00;1658;;;;
Aix Marseille;Données temps réel;15/03/2022;22:15;1663;;;;
Aix Marseille;Données temps réel;15/03/2022;22:30;1683;;;;
Aix Marseille;Données temps réel;15/03/2022;22:45;1679;;;;
Aix Marseille;Données temps réel;15/03/2022;23:00;1728;;;;
Aix Marseille;Données temps réel;15/03/2022;23:15;1843;;;;
Aix Marseille;Données temps réel;15/03/2022;23:30;1802;;;;
Aix Marseille;Données temps réel;15/03/2022;23:45;1756;;;;
Aix Marseille;Données temps réel;16/03/2022;00:00;1725;;;;
Aix Marseille;Données temps réel;16/03/2022;00:15;1705;;;;
Aix Marseille;Données temps réel;16/03/2022;00:30;1665;;;;
Aix Marseille;Données temps réel;16/03/2022;00:45;1620;;;;
Aix Marseille;Données temps réel;16/03/2022;01:00;1588;;;;
Aix Marseille;Données temps réel;16/03/2022;01:15;1568;;;;
Aix Marseille;Données temps réel;16/03/2022;01:30;1567;;;;
Aix Marseille;Données temps réel;16/03/2022;01:45;1527;;;;
Aix Marseille;Données temps réel;16/03/2022;02:00;1600;;;;
Aix Marseille;Données temps réel;16/03/2022;02:15;1659;;;;
Aix Marseille;Données temps réel;16/03/2022;02:30;1630;;;;
Aix Marseille;Données temps réel;16/03/2022;02:45;1593;;;;
Aix Marseille;Données temps réel;16/03/2022;03:00;1594;;;;
Aix Marseille;Données temps réel;16/03/2022;03:15;1543;;;;
Aix Marseille;Données temps réel;16/03/2022;03:30;1518;;;;
Aix Marseille;Données temps réel;16/03/2022;03:45;1553;;;;
Aix Marseille;Données temps réel;16/03/2022;04:00;1487;;;;
Aix Marseille;Données temps réel;16/03/2022;04:15;1494;;;;
Aix Marseille;Données temps réel;16/03/2022;04:30;1495;;;;
Aix Marseille;Données temps réel;16/03/2022;04:45;1511;;;;
