OPERATEUR;FILIERE;Année;Code Commune;Nom Commune;Code EPCI;Nom EPCI;Type EPCI;Code Département;Nom Département;Code Région;Nom Région;CODE CATEGORIE CONSOMMATION;CODE GRAND SECTEUR;CODE SECTEUR NAF2;Nb sites;Conso totale (MWh);Conso moyenne (MWh);Nombre de mailles secretisées;Part thermosensible (%);Conso totale à usages thermosensibles (MWh);Conso totale à usages non thermosensibles (MWh);Thermosensibilité totale (kWh DJU);Conso totale corrigée de l'aléa climatique à usages thermosensibles (MWh);Conso moyenne à usages thermosensibles (MWh);Conso moyenne à usages non thermosensibles (MWh);Thermosensibilité moyenne (kWh DJU);Conso moyenne corrigée de l'aléa climatique à usages thermosensibles (MWh);DJU à TR;DJU à TN;Nombre d'habitants;Taux de logements collectifs;Taux de résidences principales;Superficie des logements <30 m2;Superficie des logements 30 à 40 m2;Superficie des logements 40 à 60 m2;Superficie des logements 60 à 80 m2;Superficie des logements 80 à 100 m2;Superficie des logements >100 m2;Résidences principales avant 1919;Résidences principales de 1919 à 1945;Résidences principales de 1946 à 1970;Résidences principales de 1971 à 1990;Résidences principales de 1991 à 2005;Résidences principales de 2006 à 2015;Résidences principales après 2016;Taux de chauffage électrique
RTE;Electricité;2023;69286;Rillieux-la-Pape;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;49;1;14283.950495;14283.950495;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RTE;Electricité;2023;69290;Saint-Priest;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;29;1;108793.708751;108793.708751;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2023;69293;Sathonay-Village;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;46;1;98.784;98.784;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;2374.0;18.68009;99.42197;0.11628;1.39535;3.95349;12.90698;20.0;61.62791;9.65116;3.72093;6.51163;31.16279;23.83721;22.2093;2.90698;37.67442
Enedis;Electricité;2023;69286;Rillieux-la-Pape;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;11;1;237.405;237.405;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;30410.0;74.89198;99.55337;1.77474;3.87891;15.50208;31.93423;25.09672;21.81331;2.30229;3.4578;44.21192;32.63714;8.44497;6.64642;2.29947;6.90213
Enedis;Electricité;2023;69286;Rillieux-la-Pape;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;55;2;279.677;139.838;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;30410.0;74.89198;99.55337;1.77474;3.87891;15.50208;31.93423;25.09672;21.81331;2.30229;3.4578;44.21192;32.63714;8.44497;6.64642;2.29947;6.90213
Enedis;Electricité;2023;69266;Villeurbanne;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;13;3;224.332;74.777;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;150659.0;94.71824;96.3534;13.35933;10.16132;25.73762;28.95678;15.11304;6.6719;2.87489;7.10723;25.3219;26.5827;22.99628;12.81259;2.3044;27.03356
Enedis;Electricité;2023;69259;Vénissieux;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;PRO;INDUSTRIE;;357;3211.152;8.995;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;67129.0;85.54463;98.90255;4.43503;5.75637;24.12526;37.0625;20.65522;7.96561;1.30221;3.22642;44.99444;26.70442;6.2128;14.78898;2.77073;9.03755
Enedis;Electricité;2023;69256;Vaulx-en-Velin;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;10;17;2372.204;139.541;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;50823.0;79.0044;99.36647;3.31822;4.86159;20.79632;35.28561;25.66105;10.0772;1.23971;3.67408;21.18082;38.62106;10.9241;21.0041;3.35614;12.07415
Enedis;Electricité;2023;69244;Tassin-la-Demi-Lune;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;10;9;919.007;102.112;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;22403.0;81.37186;97.75546;3.02527;5.78473;18.98386;31.02035;19.24988;21.93591;5.95334;5.09639;20.54689;27.42213;16.02124;23.71746;1.24255;28.05309
Enedis;Electricité;2023;69204;Saint-Genis-Laval;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;33;1;75.585;75.585;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;21019.0;56.11118;98.77658;2.01343;4.3696;11.3038;25.44617;25.54507;31.32193;5.77145;4.03641;15.92847;45.21965;15.5629;12.55092;0.9302;30.76728
Enedis;Electricité;2023;69204;Saint-Genis-Laval;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;96;3;179.133;59.711;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;21019.0;56.11118;98.77658;2.01343;4.3696;11.3038;25.44617;25.54507;31.32193;5.77145;4.03641;15.92847;45.21965;15.5629;12.55092;0.9302;30.76728
Enedis;Electricité;2023;69199;Saint-Fons;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;20;1;2165.256;2165.256;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;19254.0;82.31568;99.1542;2.44743;8.85403;24.75627;38.03517;18.60813;7.29897;2.43157;7.14731;33.97824;32.65414;8.92925;11.94437;2.91511;17.6025
Enedis;Electricité;2023;69199;Saint-Fons;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;77;1;160.617;160.617;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;19254.0;82.31568;99.1542;2.44743;8.85403;24.75627;38.03517;18.60813;7.29897;2.43157;7.14731;33.97824;32.65414;8.92925;11.94437;2.91511;17.6025
Enedis;Electricité;2023;69282;Meyzieu;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;80;1;5.061;5.061;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;34151.0;46.53649;98.45813;0.75789;3.53934;12.68879;26.25886;32.04152;24.7136;0.83799;0.92002;20.62556;43.18204;12.82753;17.18663;4.42023;23.77573
Enedis;Electricité;2023;69282;Meyzieu;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;PRO;INCONNU;;31;139.097;4.487;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;34151.0;46.53649;98.45813;0.75789;3.53934;12.68879;26.25886;32.04152;24.7136;0.83799;0.92002;20.62556;43.18204;12.82753;17.18663;4.42023;23.77573
Enedis;Electricité;2023;69279;Jonage;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;35;4;4840.115;1210.029;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;5989.0;12.23836;98.7239;1.07852;1.94133;5.60828;10.22433;29.81018;51.33736;7.07506;3.49439;10.78516;44.08973;18.63676;9.01639;6.9025;29.89646
Enedis;Electricité;2023;69279;Jonage;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;47;3;940.386;313.462;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;5989.0;12.23836;98.7239;1.07852;1.94133;5.60828;10.22433;29.81018;51.33736;7.07506;3.49439;10.78516;44.08973;18.63676;9.01639;6.9025;29.89646
Enedis;Electricité;2023;69278;Genay;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;PRO;AGRICULTURE;;;;0.0;1;;0.0;0.0;;0.0;;0.0;;;;;5490.0;39.19748;99.10565;0.54127;2.39062;12.53947;19.48579;22.05683;42.98602;10.41949;2.84168;15.0203;34.37077;18.67388;15.83221;2.84168;23.2747
Enedis;Electricité;2023;69276;Feyzin;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;10;1;64.42;64.42;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;9879.0;53.91446;99.46419;2.97664;3.7814;14.80844;27.88475;26.86016;23.68862;4.04975;2.75676;23.29833;34.00848;13.83259;12.41762;9.63646;20.46844
Enedis;Electricité;2023;69276;Feyzin;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;70;5;470.036;94.007;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;9879.0;53.91446;99.46419;2.97664;3.7814;14.80844;27.88475;26.86016;23.68862;4.04975;2.75676;23.29833;34.00848;13.83259;12.41762;9.63646;20.46844
Enedis;Electricité;2023;69271;Chassieu;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;68;26;12536.026;482.155;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;10498.0;32.77559;99.09083;0.28759;2.03524;10.65348;17.5965;23.72494;45.70224;2.01099;1.77159;12.59296;42.37452;19.7272;15.72885;5.79388;37.75433
Enedis;Electricité;2023;69296;Solaize;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;10;1;128.701;128.701;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;2939.0;18.61041;99.28937;0.55455;1.56556;8.03378;13.37492;22.86444;53.60675;8.62774;4.60771;11.87387;32.80686;24.67335;17.23671;0.17377;33.21461
Enedis;Electricité;2023;69296;Solaize;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;PRO;INDUSTRIE;;7;115.197;16.457;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;2939.0;18.61041;99.28937;0.55455;1.56556;8.03378;13.37492;22.86444;53.60675;8.62774;4.60771;11.87387;32.80686;24.67335;17.23671;0.17377;33.21461
Enedis;Electricité;2023;69286;Rillieux-la-Pape;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;43;13;810.042;62.311;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;30410.0;74.89198;99.55337;1.77474;3.87891;15.50208;31.93423;25.09672;21.81331;2.30229;3.4578;44.21192;32.63714;8.44497;6.64642;2.29947;6.90213
Enedis;Electricité;2023;69286;Rillieux-la-Pape;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;71;1;401.671;401.671;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;30410.0;74.89198;99.55337;1.77474;3.87891;15.50208;31.93423;25.09672;21.81331;2.30229;3.4578;44.21192;32.63714;8.44497;6.64642;2.29947;6.90213
Enedis;Electricité;2023;69286;Rillieux-la-Pape;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;94;3;373.344;124.448;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;30410.0;74.89198;99.55337;1.77474;3.87891;15.50208;31.93423;25.09672;21.81331;2.30229;3.4578;44.21192;32.63714;8.44497;6.64642;2.29947;6.90213
Enedis;Electricité;2023;69293;Sathonay-Village;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;87;1;477.257;477.257;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;2374.0;18.68009;99.42197;0.11628;1.39535;3.95349;12.90698;20.0;61.62791;9.65116;3.72093;6.51163;31.16279;23.83721;22.2093;2.90698;37.67442
Enedis;Electricité;2023;69290;Saint-Priest;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;21;1;41282.86;41282.86;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;46510.0;73.54354;98.39253;2.67532;3.49064;15.16133;36.63146;26.96095;15.08029;1.57346;3.17701;23.84291;38.63165;11.94235;17.31344;3.51918;12.90477
Enedis;Electricité;2023;69290;Saint-Priest;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;96;2;1870.157;935.078;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;46510.0;73.54354;98.39253;2.67532;3.49064;15.16133;36.63146;26.96095;15.08029;1.57346;3.17701;23.84291;38.63165;11.94235;17.31344;3.51918;12.90477
RTE;Electricité;2018;69199;Saint-Fons;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;36;1;3207.938;3207.938;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;69266;Villeurbanne;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INCONNU;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;69266;Villeurbanne;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;23;1;240.18746;240.18746;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;69266;Villeurbanne;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;28;3;1126.95545;375.651816666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;69266;Villeurbanne;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;35;54;242133.07328;4483.94580148148;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;69266;Villeurbanne;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;64;1;248.73603;248.73603;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;69266;Villeurbanne;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;87;7;2888.66195;412.665992857143;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;69266;Villeurbanne;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;PRO;INDUSTRIE;;224;9085.07144;40.5583546428571;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;69271;Chassieu;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;47;1;321.81684;321.81684;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;69271;Chassieu;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;55;1;449.63859;449.63859;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;69273;Corbas;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;23;1;3075.59091;3075.59091;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;69273;Corbas;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;29;2;1085.67018;542.83509;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;69273;Corbas;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;46;4;25525.04893;6381.2622325;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;69273;Corbas;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;PRO;INDUSTRIE;;19;1615.8883;85.046752631579;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;69275;Décines-Charpieu;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;64;3;6309.71179;2103.23726333333;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;69276;Feyzin;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;25;1;306.77636;306.77636;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;69276;Feyzin;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;68;6;5807.35813;967.893021666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;69276;Feyzin;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;PRO;AGRICULTURE;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2023;69266;Villeurbanne;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;47;53;10159.395;191.687;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;150659.0;94.71824;96.3534;13.35933;10.16132;25.73762;28.95678;15.11304;6.6719;2.87489;7.10723;25.3219;26.5827;22.99628;12.81259;2.3044;27.03356
Enedis;Electricité;2023;69259;Vénissieux;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;96;1;121.85;121.85;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;67129.0;85.54463;98.90255;4.43503;5.75637;24.12526;37.0625;20.65522;7.96561;1.30221;3.22642;44.99444;26.70442;6.2128;14.78898;2.77073;9.03755
Enedis;Electricité;2023;69256;Vaulx-en-Velin;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;16;1;90.711;90.711;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;50823.0;79.0044;99.36647;3.31822;4.86159;20.79632;35.28561;25.66105;10.0772;1.23971;3.67408;21.18082;38.62106;10.9241;21.0041;3.35614;12.07415
Enedis;Electricité;2023;69256;Vaulx-en-Velin;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;96;1;31.627;31.627;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;50823.0;79.0044;99.36647;3.31822;4.86159;20.79632;35.28561;25.66105;10.0772;1.23971;3.67408;21.18082;38.62106;10.9241;21.0041;3.35614;12.07415
Enedis;Electricité;2023;69250;La Tour-de-Salvagny;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;63;1;482.561;482.561;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;4040.0;30.99261;96.98864;1.17165;4.39367;9.90041;12.94669;13.53251;58.05507;7.26421;3.74927;12.30228;37.96134;14.82132;21.03105;2.87053;32.4546
Enedis;Electricité;2023;69244;Tassin-la-Demi-Lune;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;70;7;1213.745;173.392;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;22403.0;81.37186;97.75546;3.02527;5.78473;18.98386;31.02035;19.24988;21.93591;5.95334;5.09639;20.54689;27.42213;16.02124;23.71746;1.24255;28.05309
Enedis;Electricité;2023;69244;Tassin-la-Demi-Lune;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;87;3;607.893;202.631;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;22403.0;81.37186;97.75546;3.02527;5.78473;18.98386;31.02035;19.24988;21.93591;5.95334;5.09639;20.54689;27.42213;16.02124;23.71746;1.24255;28.05309
Enedis;Electricité;2023;69205;Saint-Genis-les-Ollières;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;68;1;4.478;4.478;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;5036.0;23.77238;99.0348;0.92194;3.22522;10.34113;12.96688;22.35856;50.18626;8.15336;3.02384;9.69483;45.43028;21.43376;11.08385;1.18007;48.96179
Enedis;Electricité;2023;69205;Saint-Genis-les-Ollières;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;70;1;89.626;89.626;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;5036.0;23.77238;99.0348;0.92194;3.22522;10.34113;12.96688;22.35856;50.18626;8.15336;3.02384;9.69483;45.43028;21.43376;11.08385;1.18007;48.96179
Enedis;Electricité;2023;69204;Saint-Genis-Laval;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;38;1;39.117;39.117;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;21019.0;56.11118;98.77658;2.01343;4.3696;11.3038;25.44617;25.54507;31.32193;5.77145;4.03641;15.92847;45.21965;15.5629;12.55092;0.9302;30.76728
Enedis;Electricité;2023;69204;Saint-Genis-Laval;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;69;1;24.612;24.612;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;21019.0;56.11118;98.77658;2.01343;4.3696;11.3038;25.44617;25.54507;31.32193;5.77145;4.03641;15.92847;45.21965;15.5629;12.55092;0.9302;30.76728
Enedis;Electricité;2023;69202;Sainte-Foy-lès-Lyon;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;64;2;88.945;44.473;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;22141.0;75.33006;98.41628;1.83365;3.14777;13.49001;28.12272;22.21673;31.18913;5.58965;4.23269;35.57722;36.16777;10.61821;6.31145;1.50301;12.85229
Enedis;Electricité;2023;69199;Saint-Fons;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;94;1;1653.125;1653.125;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;19254.0;82.31568;99.1542;2.44743;8.85403;24.75627;38.03517;18.60813;7.29897;2.43157;7.14731;33.97824;32.65414;8.92925;11.94437;2.91511;17.6025
Enedis;Electricité;2023;69191;Saint-Cyr-au-Mont-d'Or;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;87;3;459.217;153.072;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;5721.0;24.63984;97.10087;0.6708;2.20371;7.39827;11.21194;11.05262;67.46265;23.52472;6.02027;12.6672;29.87851;14.81596;10.72916;2.36419;27.6323
Enedis;Electricité;2023;69163;Quincieux;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;17;1;446.857;446.857;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;3480.0;23.73352;98.67841;0.29762;1.33929;8.77976;14.1369;24.25595;51.19048;14.65774;5.13393;8.11012;26.6369;20.98214;22.69345;1.78571;31.91964
Enedis;Electricité;2023;69163;Quincieux;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;25;2;224.947;112.473;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;3480.0;23.73352;98.67841;0.29762;1.33929;8.77976;14.1369;24.25595;51.19048;14.65774;5.13393;8.11012;26.6369;20.98214;22.69345;1.78571;31.91964
Enedis;Electricité;2023;69163;Quincieux;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;45;1;1.63;1.63;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;3480.0;23.73352;98.67841;0.29762;1.33929;8.77976;14.1369;24.25595;51.19048;14.65774;5.13393;8.11012;26.6369;20.98214;22.69345;1.78571;31.91964
Enedis;Electricité;2023;69153;Poleymieux-au-Mont-d'Or;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;36;1;41.45;41.45;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;1355.0;9.89473;96.55129;0.47847;0.47847;4.54545;7.17703;12.20096;75.11962;23.92344;3.82775;8.61244;29.42584;15.78947;11.48325;6.9378;35.4067
Enedis;Electricité;2023;69149;Oullins;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;PRO;TERTIAIRE;;2104;12693.765;6.033;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;26583.0;84.02742;98.15693;4.35311;7.7779;24.58988;31.47839;18.99093;12.80979;6.43448;11.86487;33.61299;27.19106;10.4916;9.45758;0.94741;21.34508
Enedis;Electricité;2023;69143;Neuville-sur-Saône;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;35;1;581.508;581.508;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;7560.0;72.69726;99.16119;3.87304;6.5276;19.91685;33.1492;19.23544;17.29786;10.76548;5.9017;25.87767;31.07435;13.09808;13.22307;0.05964;18.80925
Enedis;Electricité;2023;69143;Neuville-sur-Saône;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;71;1;1018.831;1018.831;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;7560.0;72.69726;99.16119;3.87304;6.5276;19.91685;33.1492;19.23544;17.29786;10.76548;5.9017;25.87767;31.07435;13.09808;13.22307;0.05964;18.80925
Enedis;Electricité;2023;69142;La Mulatière;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;47;2;260.382;130.191;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;6431.0;92.52711;97.82694;3.80774;7.05368;23.75156;35.11236;17.63421;12.64045;5.93009;3.24594;43.22722;32.86517;5.71161;4.40075;4.61923;17.72784
Enedis;Electricité;2023;69142;La Mulatière;200046977;Métropole de Lyon;METLYON;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;84;5;521.756;104.351;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;6431.0;92.52711;97.82694;3.80774;7.05368;23.75156;35.11236;17.63421;12.64045;5.93009;3.24594;43.22722;32.86517;5.71161;4.40075;4.61923;17.72784
