"année";"nom territoire";"code insee";"nom commune";"nom réseau";"indicateur";"unités";"valeur"
"2021";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production gaz naturel";"MWh";2786
"2021";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production produits pétroliers ";"MWh";43,55
"2021";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production produits pétroliers ";"MWh";0
"2021";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production totale";"MWh";9871
"2021";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production totale";"MWh";12161
"2021";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"niveau de rejet en CO2 des réseaux";"MWh";0
"2021";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"densité";"MWh";2071,82
"2021";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"longueur réseau";"MWh";0,44
"2021";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production autres";"MWh";0
"2021";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production biogaz";"MWh";0
"2021";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production biomasse solide";"MWh";713,79
"2021";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production chaleur fatale";"MWh";0
"2021";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production charbon";"MWh";0
"2021";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production chaudiere électrique";"MWh";0
"2021";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production enr hors bois";"MWh";0
"2021";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production gaz naturel";"MWh";0
"2021";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production produits pétroliers ";"MWh";197,81
"2021";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production totale";"MWh";911,6
"2021";"Rhône";"69248";"Thizy-les-Bourgs";"Réseau chaleur bois de Thizy-les-Bourgs";"niveau de rejet en CO2 des réseaux";"MWh";0,07
"2021";"Rhône";"69248";"Thizy-les-Bourgs";"Réseau chaleur bois de Thizy-les-Bourgs";"densité";"MWh";9947,83
"2021";"Rhône";"69248";"Thizy-les-Bourgs";"Réseau chaleur bois de Thizy-les-Bourgs";"longueur réseau";"MWh";0,43
"2021";"Rhône";"69248";"Thizy-les-Bourgs";"Réseau chaleur bois de Thizy-les-Bourgs";"production autres";"MWh";0
"2021";"Rhône";"69248";"Thizy-les-Bourgs";"Réseau chaleur bois de Thizy-les-Bourgs";"production biogaz";"MWh";0
"2021";"Rhône";"69248";"Thizy-les-Bourgs";"Réseau chaleur bois de Thizy-les-Bourgs";"production biomasse solide";"MWh";3168,69
"2021";"Rhône";"69248";"Thizy-les-Bourgs";"Réseau chaleur bois de Thizy-les-Bourgs";"production chaleur fatale";"MWh";0
"2021";"Rhône";"69248";"Thizy-les-Bourgs";"Réseau chaleur bois de Thizy-les-Bourgs";"production charbon";"MWh";0
"2021";"Rhône";"69248";"Thizy-les-Bourgs";"Réseau chaleur bois de Thizy-les-Bourgs";"production chaudiere électrique";"MWh";0
"2021";"Rhône";"69248";"Thizy-les-Bourgs";"Réseau chaleur bois de Thizy-les-Bourgs";"production enr hors bois";"MWh";0
"2021";"Rhône";"69248";"Thizy-les-Bourgs";"Réseau chaleur bois de Thizy-les-Bourgs";"production gaz naturel";"MWh";1095,53
"2021";"Rhône";"69248";"Thizy-les-Bourgs";"Réseau chaleur bois de Thizy-les-Bourgs";"production produits pétroliers ";"MWh";0
"2021";"Rhône";"69248";"Thizy-les-Bourgs";"Réseau chaleur bois de Thizy-les-Bourgs";"production totale";"MWh";4264,22
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"niveau de rejet en CO2 des réseaux";"MWh";0,01
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"niveau de rejet en CO2 des réseaux";"MWh";0,01
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"densité";"MWh";2640,5
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"densité";"MWh";5566,48
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"longueur réseau";"MWh";13,44
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"longueur réseau";"MWh";5,5
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production autres";"MWh";0
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production autres";"MWh";0
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production biogaz";"MWh";0
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biogaz";"MWh";0
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production biomasse solide";"MWh";7420
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biomasse solide";"MWh";6381,2
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production chaleur fatale";"MWh";26455
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaleur fatale";"MWh";22752,16
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production charbon";"MWh";0
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production charbon";"MWh";0
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production chaudiere électrique";"MWh";0
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaudiere électrique";"MWh";0
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production enr hors bois";"MWh";0
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production enr hors bois";"MWh";0
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production gaz naturel";"MWh";1620
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production gaz naturel";"MWh";1482,3
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production produits pétroliers ";"MWh";0
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production produits pétroliers ";"MWh";0
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production totale";"MWh";35495
"2021";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production totale";"MWh";30615,66
"2021";"Rhône";"69269";"Yzeron";"LE BOURG";"niveau de rejet en CO2 des réseaux";"MWh";0,3
"2021";"Rhône";"69269";"Yzeron";"LES COMBES";"niveau de rejet en CO2 des réseaux";"MWh";0,07
"2021";"Rhône";"69269";"Yzeron";"LE BOURG";"densité";"MWh";2070,18
"2021";"Rhône";"69269";"Yzeron";"LES COMBES";"densité";"MWh";2310,13
"2021";"Rhône";"69269";"Yzeron";"LE BOURG";"longueur réseau";"MWh";0,5
"2021";"Rhône";"69269";"Yzeron";"LES COMBES";"longueur réseau";"MWh";0,3
"2021";"Rhône";"69269";"Yzeron";"LE BOURG";"production autres";"MWh";0
"2021";"Rhône";"69269";"Yzeron";"LES COMBES";"production autres";"MWh";0
"2021";"Rhône";"69269";"Yzeron";"LE BOURG";"production biogaz";"MWh";0
"2021";"Rhône";"69269";"Yzeron";"LES COMBES";"production biogaz";"MWh";0
"2021";"Rhône";"69269";"Yzeron";"LE BOURG";"production biomasse solide";"MWh";607
"2021";"Rhône";"69269";"Yzeron";"LES COMBES";"production biomasse solide";"MWh";572
"2021";"Rhône";"69269";"Yzeron";"LE BOURG";"production chaleur fatale";"MWh";0
"2021";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaleur fatale";"MWh";0
"2021";"Rhône";"69269";"Yzeron";"LE BOURG";"production charbon";"MWh";0
"2021";"Rhône";"69269";"Yzeron";"LES COMBES";"production charbon";"MWh";0
"2021";"Rhône";"69269";"Yzeron";"LE BOURG";"production chaudiere électrique";"MWh";0
"2021";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaudiere électrique";"MWh";0
"2021";"Rhône";"69269";"Yzeron";"LE BOURG";"production enr hors bois";"MWh";0
"2021";"Rhône";"69269";"Yzeron";"LES COMBES";"production enr hors bois";"MWh";0
"2021";"Rhône";"69269";"Yzeron";"LE BOURG";"production gaz naturel";"MWh";0
"2021";"Rhône";"69269";"Yzeron";"LES COMBES";"production gaz naturel";"MWh";0
"2021";"Rhône";"69269";"Yzeron";"LE BOURG";"production produits pétroliers ";"MWh";428,09
"2021";"Rhône";"69269";"Yzeron";"LES COMBES";"production produits pétroliers ";"MWh";121,04
"2021";"Rhône";"69269";"Yzeron";"LE BOURG";"production totale";"MWh";1035,09
"2021";"Rhône";"69269";"Yzeron";"LES COMBES";"production totale";"MWh";693,04
"2020";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"niveau de rejet en CO2 des réseaux";"MWh";0,05
"2020";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"niveau de rejet en CO2 des réseaux";"MWh";0,04
"2020";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"densité";"MWh";4434
"2020";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"densité";"MWh";2561,77
"2020";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"longueur réseau";"MWh";2
"2020";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"longueur réseau";"MWh";4,84
"2020";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production autres";"MWh";0
"2020";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production autres";"MWh";0
"2020";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biogaz";"MWh";0
"2020";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production biogaz";"MWh";0
"2020";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biomasse solide";"MWh";0
"2020";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production biomasse solide";"MWh";10278,72
"2020";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaleur fatale";"MWh";7473,14
"2020";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production chaleur fatale";"MWh";0
"2020";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production charbon";"MWh";0
"2020";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production charbon";"MWh";0
"2020";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaudiere électrique";"MWh";0
"2020";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production chaudiere électrique";"MWh";0
"2020";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production enr hors bois";"MWh";0
"2020";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production enr hors bois";"MWh";0
"2020";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production gaz naturel";"MWh";1351,33
"2020";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production gaz naturel";"MWh";2111,67
"2020";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production produits pétroliers ";"MWh";43,53
"2020";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production produits pétroliers ";"MWh";0
"2020";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production totale";"MWh";8868
"2020";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production totale";"MWh";12390,39
"2020";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"niveau de rejet en CO2 des réseaux";"MWh";0
"2020";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"densité";"MWh";2333,19
"2020";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"longueur réseau";"MWh";0,44
"2020";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production autres";"MWh";0
"2020";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production biogaz";"MWh";0
"2020";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production biomasse solide";"MWh";821,28
"2020";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production chaleur fatale";"MWh";0
"2020";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production charbon";"MWh";0
"2020";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production chaudiere électrique";"MWh";0
"2020";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production enr hors bois";"MWh";0
"2020";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production gaz naturel";"MWh";0
"2020";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production produits pétroliers ";"MWh";205,32
"2020";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production totale";"MWh";1026,61
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"niveau de rejet en CO2 des réseaux";"MWh";0,01
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"niveau de rejet en CO2 des réseaux";"MWh";0,01
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"densité";"MWh";2561,77
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"densité";"MWh";5022,02
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"longueur réseau";"MWh";12,28
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"longueur réseau";"MWh";5,5
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production autres";"MWh";0
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production autres";"MWh";0
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production biogaz";"MWh";0
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biogaz";"MWh";0
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production biomasse solide";"MWh";5526
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biomasse solide";"MWh";4753,22
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production chaleur fatale";"MWh";25253
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaleur fatale";"MWh";21719,3
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production charbon";"MWh";0
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production charbon";"MWh";0
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production chaudiere électrique";"MWh";0
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaudiere électrique";"MWh";0
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production enr hors bois";"MWh";0
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production enr hors bois";"MWh";0
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production gaz naturel";"MWh";672
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production gaz naturel";"MWh";1148,58
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production produits pétroliers ";"MWh";0
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production produits pétroliers ";"MWh";0
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"Réseau Sytraival";"production totale";"MWh";31451
"2020";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production totale";"MWh";27621,1
"2020";"Rhône";"69269";"Yzeron";"LE BOURG";"niveau de rejet en CO2 des réseaux";"MWh";0
"2020";"Rhône";"69269";"Yzeron";"LES COMBES";"niveau de rejet en CO2 des réseaux";"MWh";0
"2020";"Rhône";"69269";"Yzeron";"LE BOURG";"densité";"MWh";825,09
"2020";"Rhône";"69269";"Yzeron";"LES COMBES";"densité";"MWh";2120
"2020";"Rhône";"69269";"Yzeron";"LE BOURG";"longueur réseau";"MWh";0,5
"2020";"Rhône";"69269";"Yzeron";"LES COMBES";"longueur réseau";"MWh";0,3
"2020";"Rhône";"69269";"Yzeron";"LE BOURG";"production autres";"MWh";0
"2020";"Rhône";"69269";"Yzeron";"LES COMBES";"production autres";"MWh";0
"2020";"Rhône";"69269";"Yzeron";"LE BOURG";"production biogaz";"MWh";0
"2020";"Rhône";"69269";"Yzeron";"LES COMBES";"production biogaz";"MWh";0
"2020";"Rhône";"69269";"Yzeron";"LE BOURG";"production biomasse solide";"MWh";229,93
"2020";"Rhône";"69269";"Yzeron";"LES COMBES";"production biomasse solide";"MWh";534,31
"2020";"Rhône";"69269";"Yzeron";"LE BOURG";"production chaleur fatale";"MWh";0
"2020";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaleur fatale";"MWh";0
"2020";"Rhône";"69269";"Yzeron";"LE BOURG";"production charbon";"MWh";0
"2020";"Rhône";"69269";"Yzeron";"LES COMBES";"production charbon";"MWh";0
"2020";"Rhône";"69269";"Yzeron";"LE BOURG";"production chaudiere électrique";"MWh";0
"2020";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaudiere électrique";"MWh";0
"2020";"Rhône";"69269";"Yzeron";"LE BOURG";"production enr hors bois";"MWh";0
"2020";"Rhône";"69269";"Yzeron";"LES COMBES";"production enr hors bois";"MWh";0
"2020";"Rhône";"69269";"Yzeron";"LE BOURG";"production gaz naturel";"MWh";0
"2020";"Rhône";"69269";"Yzeron";"LES COMBES";"production gaz naturel";"MWh";0
"2020";"Rhône";"69269";"Yzeron";"LE BOURG";"production produits pétroliers ";"MWh";182,62
"2020";"Rhône";"69269";"Yzeron";"LES COMBES";"production produits pétroliers ";"MWh";101,69
"2020";"Rhône";"69269";"Yzeron";"LE BOURG";"production totale";"MWh";412,54
"2020";"Rhône";"69269";"Yzeron";"LES COMBES";"production totale";"MWh";636
"2019";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"niveau de rejet en CO2 des réseaux";"MWh";0,1
"2019";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"niveau de rejet en CO2 des réseaux";"MWh";0,02
"2019";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"densité";"MWh";4569
"2019";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"densité";"MWh";2650
"2019";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"longueur réseau";"MWh";2
"2019";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"longueur réseau";"MWh";4,32
"2019";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production autres";"MWh";0
"2019";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production autres";"MWh";0
"2019";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biogaz";"MWh";0
"2019";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production biogaz";"MWh";0
"2019";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biomasse solide";"MWh";0
"2019";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production biomasse solide";"MWh";9623
"2019";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaleur fatale";"MWh";6546,66
"2019";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production chaleur fatale";"MWh";0
"2019";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production charbon";"MWh";0
"2019";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production charbon";"MWh";0
"2019";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaudiere électrique";"MWh";0
"2019";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production chaudiere électrique";"MWh";0
"2019";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production enr hors bois";"MWh";0
"2019";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production enr hors bois";"MWh";0
"2019";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production gaz naturel";"MWh";2547,8
"2019";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production gaz naturel";"MWh";1816,83
"2019";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production produits pétroliers ";"MWh";43,54
"2019";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production produits pétroliers ";"MWh";0
"2019";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production totale";"MWh";9138
"2019";"Rhône";"69092";"Gleizé";"Réseau chauffage Centre Hospitalier Villefranche";"production totale";"MWh";11439,83
"2019";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"niveau de rejet en CO2 des réseaux";"MWh";0
"2019";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"densité";"MWh";2549,34
"2019";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"longueur réseau";"MWh";0,44
"2019";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production autres";"MWh";0
"2019";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production biogaz";"MWh";0
"2019";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production biomasse solide";"MWh";897,37
"2019";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production chaleur fatale";"MWh";0
"2019";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production charbon";"MWh";0
"2019";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production chaudiere électrique";"MWh";0
"2019";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production enr hors bois";"MWh";0
"2019";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production gaz naturel";"MWh";0
"2019";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production produits pétroliers ";"MWh";224,34
"2019";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production totale";"MWh";1121,71
"2019";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"niveau de rejet en CO2 des réseaux";"MWh";0,05
"2019";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"densité";"MWh";4956,43
"2019";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"longueur réseau";"MWh";5,5
"2019";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production autres";"MWh";0
"2019";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biogaz";"MWh";0
"2019";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biomasse solide";"MWh";5652,78
"2019";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaleur fatale";"MWh";21371,86
"2019";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production charbon";"MWh";0
"2019";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaudiere électrique";"MWh";0
"2019";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production enr hors bois";"MWh";0
"2019";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production gaz naturel";"MWh";235,71
"2019";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production produits pétroliers ";"MWh";0
"2019";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production totale";"MWh";27260,35
"2019";"Rhône";"69269";"Yzeron";"LE BOURG";"niveau de rejet en CO2 des réseaux";"MWh";0,05
"2019";"Rhône";"69269";"Yzeron";"LES COMBES";"niveau de rejet en CO2 des réseaux";"MWh";0
"2019";"Rhône";"69269";"Yzeron";"LE BOURG";"densité";"MWh";1242,72
"2019";"Rhône";"69269";"Yzeron";"LES COMBES";"densité";"MWh";2186,67
"2019";"Rhône";"69269";"Yzeron";"LE BOURG";"longueur réseau";"MWh";0,5
"2019";"Rhône";"69269";"Yzeron";"LES COMBES";"longueur réseau";"MWh";0,3
"2019";"Rhône";"69269";"Yzeron";"LE BOURG";"production autres";"MWh";0
"2019";"Rhône";"69269";"Yzeron";"LES COMBES";"production autres";"MWh";0
"2019";"Rhône";"69269";"Yzeron";"LE BOURG";"production biogaz";"MWh";0
"2019";"Rhône";"69269";"Yzeron";"LES COMBES";"production biogaz";"MWh";0
"2019";"Rhône";"69269";"Yzeron";"LE BOURG";"production biomasse solide";"MWh";367,9
"2019";"Rhône";"69269";"Yzeron";"LES COMBES";"production biomasse solide";"MWh";553,81
"2019";"Rhône";"69269";"Yzeron";"LE BOURG";"production chaleur fatale";"MWh";0
"2019";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaleur fatale";"MWh";0
"2019";"Rhône";"69269";"Yzeron";"LE BOURG";"production charbon";"MWh";0
"2019";"Rhône";"69269";"Yzeron";"LES COMBES";"production charbon";"MWh";0
"2019";"Rhône";"69269";"Yzeron";"LE BOURG";"production chaudiere électrique";"MWh";0
"2019";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaudiere électrique";"MWh";0
"2019";"Rhône";"69269";"Yzeron";"LE BOURG";"production enr hors bois";"MWh";0
"2019";"Rhône";"69269";"Yzeron";"LES COMBES";"production enr hors bois";"MWh";0
"2019";"Rhône";"69269";"Yzeron";"LE BOURG";"production gaz naturel";"MWh";0
"2019";"Rhône";"69269";"Yzeron";"LES COMBES";"production gaz naturel";"MWh";0
"2019";"Rhône";"69269";"Yzeron";"LE BOURG";"production produits pétroliers ";"MWh";253,46
"2019";"Rhône";"69269";"Yzeron";"LES COMBES";"production produits pétroliers ";"MWh";102,19
"2019";"Rhône";"69269";"Yzeron";"LE BOURG";"production totale";"MWh";621,36
"2019";"Rhône";"69269";"Yzeron";"LES COMBES";"production totale";"MWh";656
"2018";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"niveau de rejet en CO2 des réseaux";"MWh";0,07
"2018";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"densité";"MWh";4427
"2018";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"longueur réseau";"MWh";2
"2018";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production autres";"MWh";0
