Périmètre;Nature;Date;Heures;Consommation
Grand Lyon;Données temps réel;07/03/2020;05:15;911
Grand Lyon;Données temps réel;07/03/2020;05:30;919
Grand Lyon;Données temps réel;07/03/2020;05:45;938
Grand Lyon;Données temps réel;07/03/2020;06:00;926
Grand Lyon;Données temps réel;07/03/2020;06:15;944
Grand Lyon;Données temps réel;07/03/2020;06:30;934
Grand Lyon;Données temps réel;07/03/2020;06:45;946
Grand Lyon;Données temps réel;07/03/2020;07:00;939
Grand Lyon;Données temps réel;07/03/2020;07:15;950
Grand Lyon;Données temps réel;07/03/2020;07:30;952
Grand Lyon;Données temps réel;07/03/2020;07:45;959
Grand Lyon;Données temps réel;07/03/2020;08:00;981
Grand Lyon;Données temps réel;07/03/2020;08:15;993
Grand Lyon;Données temps réel;07/03/2020;08:30;1002
Grand Lyon;Données temps réel;07/03/2020;08:45;1018
Grand Lyon;Données temps réel;07/03/2020;09:00;1030
Grand Lyon;Données temps réel;07/03/2020;09:15;1042
Grand Lyon;Données temps réel;07/03/2020;09:30;1039
Grand Lyon;Données temps réel;07/03/2020;09:45;1073
Grand Lyon;Données temps réel;07/03/2020;10:00;1079
Grand Lyon;Données temps réel;07/03/2020;10:15;1083
Grand Lyon;Données temps réel;07/03/2020;10:30;1098
Grand Lyon;Données temps réel;07/03/2020;10:45;1109
Grand Lyon;Données temps réel;07/03/2020;11:00;1091
Grand Lyon;Données temps réel;07/03/2020;11:15;1109
Grand Lyon;Données temps réel;07/03/2020;11:30;1109
Grand Lyon;Données temps réel;07/03/2020;11:45;1130
Grand Lyon;Données temps réel;07/03/2020;12:00;1162
Grand Lyon;Données temps réel;07/03/2020;12:15;1159
Grand Lyon;Données temps réel;07/03/2020;12:30;1173
Grand Lyon;Données temps réel;07/03/2020;12:45;1149
Grand Lyon;Données temps réel;07/03/2020;13:00;1144
Grand Lyon;Données temps réel;07/03/2020;13:15;1145
Grand Lyon;Données temps réel;07/03/2020;13:30;1118
Grand Lyon;Données temps réel;07/03/2020;13:45;1107
Grand Lyon;Données temps réel;07/03/2020;14:00;1085
Grand Lyon;Données temps réel;07/03/2020;14:15;1079
Grand Lyon;Données temps réel;07/03/2020;14:30;1067
Grand Lyon;Données temps réel;07/03/2020;14:45;1059
Grand Lyon;Données temps réel;07/03/2020;15:00;1057
Grand Lyon;Données temps réel;07/03/2020;15:15;1059
Grand Lyon;Données temps réel;07/03/2020;15:30;1058
Grand Lyon;Données temps réel;07/03/2020;15:45;1046
Grand Lyon;Données temps réel;07/03/2020;16:00;1035
Grand Lyon;Données temps réel;07/03/2020;16:15;1045
Grand Lyon;Données temps réel;07/03/2020;16:30;1041
Grand Lyon;Données temps réel;07/03/2020;16:45;1041
Grand Lyon;Données temps réel;07/03/2020;17:00;1030
Grand Lyon;Données temps réel;07/03/2020;17:15;1039
Grand Lyon;Données temps réel;07/03/2020;17:30;1045
Grand Lyon;Données temps réel;07/03/2020;17:45;1043
Grand Lyon;Données temps réel;07/03/2020;18:00;1060
Grand Lyon;Données temps réel;07/03/2020;18:15;1067
Grand Lyon;Données temps réel;07/03/2020;18:30;1106
Grand Lyon;Données temps réel;07/03/2020;18:45;1132
Grand Lyon;Données temps réel;07/03/2020;19:00;1177
Grand Lyon;Données temps réel;07/03/2020;19:15;1192
Grand Lyon;Données temps réel;07/03/2020;19:30;1193
Grand Lyon;Données temps réel;07/03/2020;19:45;1199
Grand Lyon;Données temps réel;07/03/2020;20:00;1193
Grand Lyon;Données temps réel;07/03/2020;20:15;1176
Grand Lyon;Données temps réel;07/03/2020;20:30;1166
Grand Lyon;Données temps réel;07/03/2020;20:45;1153
Grand Lyon;Données temps réel;07/03/2020;21:00;1132
Grand Lyon;Données temps réel;07/03/2020;21:15;1117
Grand Lyon;Données temps réel;07/03/2020;21:30;1098
Grand Lyon;Données temps réel;07/03/2020;21:45;1079
Grand Lyon;Données temps réel;07/03/2020;22:00;1096
Grand Lyon;Données temps réel;07/03/2020;22:15;1106
Grand Lyon;Données temps réel;07/03/2020;22:30;1142
Grand Lyon;Données temps réel;07/03/2020;22:45;1183
Grand Lyon;Données temps réel;07/03/2020;23:00;1187
Grand Lyon;Données temps réel;07/03/2020;23:15;1216
Grand Lyon;Données temps réel;07/03/2020;23:30;1189
Grand Lyon;Données temps réel;07/03/2020;23:45;1152
Grand Lyon;Données temps réel;08/03/2020;00:00;1126
Grand Lyon;Données temps réel;08/03/2020;00:15;1112
Grand Lyon;Données temps réel;08/03/2020;00:30;1084
Grand Lyon;Données temps réel;08/03/2020;00:45;1063
Grand Lyon;Données temps réel;08/03/2020;01:00;1047
Grand Lyon;Données temps réel;08/03/2020;01:15;1036
Grand Lyon;Données temps réel;08/03/2020;01:30;1025
Grand Lyon;Données temps réel;08/03/2020;01:45;1015
Grand Lyon;Données temps réel;08/03/2020;02:00;993
Grand Lyon;Données temps réel;08/03/2020;02:15;996
Grand Lyon;Données temps réel;08/03/2020;02:30;984
Grand Lyon;Données temps réel;08/03/2020;02:45;987
Grand Lyon;Données temps réel;08/03/2020;03:00;968
Grand Lyon;Données temps réel;08/03/2020;03:15;965
Grand Lyon;Données temps réel;08/03/2020;03:30;960
Grand Lyon;Données temps réel;08/03/2020;03:45;955
Grand Lyon;Données temps réel;08/03/2020;04:00;944
Grand Lyon;Données temps réel;08/03/2020;04:15;949
Grand Lyon;Données temps réel;08/03/2020;04:30;945
Grand Lyon;Données temps réel;08/03/2020;04:45;952
Grand Lyon;Données temps réel;08/03/2020;05:00;952
Grand Lyon;Données temps réel;08/03/2020;05:15;968
Grand Lyon;Données temps réel;08/03/2020;05:30;970
Grand Lyon;Données temps réel;08/03/2020;05:45;977
Grand Lyon;Données temps réel;08/03/2020;06:00;961
Grand Lyon;Données temps réel;08/03/2020;06:15;979
Grand Lyon;Données temps réel;08/03/2020;06:30;970
Grand Lyon;Données temps réel;08/03/2020;06:45;961
Grand Lyon;Données temps réel;08/03/2020;07:00;954
Grand Lyon;Données temps réel;08/03/2020;07:15;963
Grand Lyon;Données temps réel;08/03/2020;07:30;968
Grand Lyon;Données temps réel;08/03/2020;07:45;969
Grand Lyon;Données temps réel;08/03/2020;08:00;978
Grand Lyon;Données temps réel;08/03/2020;08:15;993
Grand Lyon;Données temps réel;08/03/2020;08:30;1006
Grand Lyon;Données temps réel;08/03/2020;08:45;1011
Grand Lyon;Données temps réel;08/03/2020;09:00;1017
Grand Lyon;Données temps réel;08/03/2020;09:15;1028
Grand Lyon;Données temps réel;08/03/2020;09:30;1028
Grand Lyon;Données temps réel;08/03/2020;09:45;1024
Grand Lyon;Données temps réel;08/03/2020;10:00;1030
Grand Lyon;Données temps réel;08/03/2020;10:15;1022
Grand Lyon;Données temps réel;08/03/2020;10:30;1020
Grand Lyon;Données temps réel;08/03/2020;10:45;1016
Grand Lyon;Données temps réel;08/03/2020;11:00;1031
Grand Lyon;Données temps réel;08/03/2020;11:15;1039
Grand Lyon;Données temps réel;08/03/2020;11:30;1052
Grand Lyon;Données temps réel;08/03/2020;11:45;1048
Grand Lyon;Données temps réel;08/03/2020;12:00;1049
Grand Lyon;Données temps réel;08/03/2020;12:15;1054
Grand Lyon;Données temps réel;08/03/2020;12:30;1060
Grand Lyon;Données temps réel;08/03/2020;12:45;1055
Grand Lyon;Données temps réel;08/03/2020;13:00;1036
Grand Lyon;Données temps réel;08/03/2020;13:15;1020
Grand Lyon;Données temps réel;08/03/2020;13:30;1005
Grand Lyon;Données temps réel;08/03/2020;13:45;993
Grand Lyon;Données temps réel;08/03/2020;14:00;961
Grand Lyon;Données temps réel;08/03/2020;14:15;939
Grand Lyon;Données temps réel;08/03/2020;14:30;937
Grand Lyon;Données temps réel;08/03/2020;14:45;915
Grand Lyon;Données temps réel;08/03/2020;15:00;908
Grand Lyon;Données temps réel;08/03/2020;15:15;916
Grand Lyon;Données temps réel;08/03/2020;15:30;906
Grand Lyon;Données temps réel;08/03/2020;15:45;893
Grand Lyon;Données temps réel;08/03/2020;16:00;882
Grand Lyon;Données temps réel;08/03/2020;16:15;901
Grand Lyon;Données temps réel;08/03/2020;16:30;903
Grand Lyon;Données temps réel;08/03/2020;16:45;927
Grand Lyon;Données temps réel;08/03/2020;17:00;923
Grand Lyon;Données temps réel;08/03/2020;17:15;925
Grand Lyon;Données temps réel;08/03/2020;17:30;930
Grand Lyon;Données temps réel;08/03/2020;17:45;949
Grand Lyon;Données temps réel;08/03/2020;18:00;978
Grand Lyon;Données temps réel;08/03/2020;18:15;1016
Grand Lyon;Données temps réel;08/03/2020;18:30;1038
Grand Lyon;Données temps réel;08/03/2020;18:45;1077
Grand Lyon;Données temps réel;08/03/2020;19:00;1127
Grand Lyon;Données temps réel;08/03/2020;19:15;1150
Grand Lyon;Données temps réel;08/03/2020;19:30;1152
Grand Lyon;Données temps réel;08/03/2020;19:45;1151
Grand Lyon;Données temps réel;08/03/2020;20:00;1134
Grand Lyon;Données temps réel;08/03/2020;20:15;1133
Grand Lyon;Données temps réel;08/03/2020;20:30;1119
Grand Lyon;Données temps réel;08/03/2020;20:45;1102
Grand Lyon;Données temps réel;08/03/2020;21:00;1090
Grand Lyon;Données temps réel;08/03/2020;21:15;1068
Grand Lyon;Données temps réel;08/03/2020;21:30;1054
Grand Lyon;Données temps réel;08/03/2020;21:45;1040
Grand Lyon;Données temps réel;08/03/2020;22:00;1041
Grand Lyon;Données temps réel;08/03/2020;22:15;1035
Grand Lyon;Données temps réel;08/03/2020;22:30;1053
Grand Lyon;Données temps réel;08/03/2020;22:45;1094
Grand Lyon;Données temps réel;08/03/2020;23:00;1111
Grand Lyon;Données temps réel;08/03/2020;23:15;1114
Grand Lyon;Données temps réel;08/03/2020;23:30;1090
Grand Lyon;Données temps réel;08/03/2020;23:45;1057
Grand Lyon;Données temps réel;09/03/2020;00:00;1033
Grand Lyon;Données temps réel;09/03/2020;00:15;1010
Grand Lyon;Données temps réel;09/03/2020;00:30;982
Grand Lyon;Données temps réel;09/03/2020;00:45;963
Grand Lyon;Données temps réel;09/03/2020;01:00;936
Grand Lyon;Données temps réel;09/03/2020;01:15;924
Grand Lyon;Données temps réel;09/03/2020;01:30;923
Grand Lyon;Données temps réel;09/03/2020;01:45;914
Grand Lyon;Données temps réel;09/03/2020;02:00;905
Grand Lyon;Données temps réel;09/03/2020;02:15;905
Grand Lyon;Données temps réel;09/03/2020;02:30;891
Grand Lyon;Données temps réel;09/03/2020;02:45;888
Grand Lyon;Données temps réel;09/03/2020;03:00;898
Grand Lyon;Données temps réel;09/03/2020;03:15;890
Grand Lyon;Données temps réel;09/03/2020;03:30;883
Grand Lyon;Données temps réel;09/03/2020;03:45;877
Grand Lyon;Données temps réel;09/03/2020;04:00;872
Grand Lyon;Données temps réel;09/03/2020;04:15;881
Grand Lyon;Données temps réel;09/03/2020;04:30;883
Grand Lyon;Données temps réel;09/03/2020;04:45;890
Grand Lyon;Données temps réel;09/03/2020;05:00;907
Grand Lyon;Données temps réel;09/03/2020;05:15;933
Grand Lyon;Données temps réel;09/03/2020;05:30;959
Grand Lyon;Données temps réel;09/03/2020;05:45;965
Grand Lyon;Données temps réel;09/03/2020;06:00;1010
Grand Lyon;Données temps réel;09/03/2020;06:15;1039
Grand Lyon;Données temps réel;09/03/2020;06:30;1084
Grand Lyon;Données temps réel;09/03/2020;06:45;1123
Grand Lyon;Données temps réel;09/03/2020;07:00;1137
Grand Lyon;Données temps réel;09/03/2020;07:15;1188
Grand Lyon;Données temps réel;09/03/2020;07:30;1191
Grand Lyon;Données temps réel;09/03/2020;07:45;1220
Grand Lyon;Données temps réel;09/03/2020;08:00;1230
Grand Lyon;Données temps réel;09/03/2020;08:15;1255
Grand Lyon;Données temps réel;09/03/2020;08:30;1254
Grand Lyon;Données temps réel;09/03/2020;08:45;1267
Grand Lyon;Données temps réel;09/03/2020;09:00;1254
Grand Lyon;Données temps réel;09/03/2020;09:15;1271
Grand Lyon;Données temps réel;09/03/2020;09:30;1263
Grand Lyon;Données temps réel;09/03/2020;09:45;1255
Grand Lyon;Données temps réel;09/03/2020;10:00;1250
Grand Lyon;Données temps réel;09/03/2020;10:15;1234
Grand Lyon;Données temps réel;09/03/2020;10:30;1233
Grand Lyon;Données temps réel;09/03/2020;10:45;1264
Grand Lyon;Données temps réel;09/03/2020;11:00;1256
Grand Lyon;Données temps réel;09/03/2020;11:15;1270
Grand Lyon;Données temps réel;09/03/2020;11:30;1275
Grand Lyon;Données temps réel;09/03/2020;11:45;1259
Grand Lyon;Données temps réel;09/03/2020;12:00;1258
Grand Lyon;Données temps réel;09/03/2020;12:15;1270
Grand Lyon;Données temps réel;09/03/2020;12:30;1269
Grand Lyon;Données temps réel;09/03/2020;12:45;1241
Grand Lyon;Données temps réel;09/03/2020;13:00;1227
Grand Lyon;Données temps réel;09/03/2020;13:15;1224
Grand Lyon;Données temps réel;09/03/2020;13:30;1208
Grand Lyon;Données temps réel;09/03/2020;13:45;1210
Grand Lyon;Données temps réel;09/03/2020;14:00;1203
Grand Lyon;Données temps réel;09/03/2020;14:15;1178
Grand Lyon;Données temps réel;09/03/2020;14:30;1171
Grand Lyon;Données temps réel;09/03/2020;14:45;1141
Grand Lyon;Données temps réel;09/03/2020;15:00;1139
Grand Lyon;Données temps réel;09/03/2020;15:15;1137
Grand Lyon;Données temps réel;09/03/2020;15:30;1154
Grand Lyon;Données temps réel;09/03/2020;15:45;1107
Grand Lyon;Données temps réel;09/03/2020;16:00;1138
Grand Lyon;Données temps réel;09/03/2020;16:15;1127
Grand Lyon;Données temps réel;09/03/2020;16:30;1126
Grand Lyon;Données temps réel;09/03/2020;16:45;1125
Grand Lyon;Données temps réel;09/03/2020;17:00;1128
Grand Lyon;Données temps réel;09/03/2020;17:15;1136
Grand Lyon;Données temps réel;09/03/2020;17:30;1118
Grand Lyon;Données temps réel;09/03/2020;17:45;1118
Grand Lyon;Données temps réel;09/03/2020;18:00;1154
Grand Lyon;Données temps réel;09/03/2020;18:15;1163
Grand Lyon;Données temps réel;09/03/2020;18:30;1190
Grand Lyon;Données temps réel;09/03/2020;18:45;1241
Grand Lyon;Données temps réel;09/03/2020;19:00;1295
Grand Lyon;Données temps réel;09/03/2020;19:15;1310
Grand Lyon;Données temps réel;09/03/2020;19:30;1306
Grand Lyon;Données temps réel;09/03/2020;19:45;1296
Grand Lyon;Données temps réel;09/03/2020;20:00;1283
Grand Lyon;Données temps réel;09/03/2020;20:15;1261
Grand Lyon;Données temps réel;09/03/2020;20:30;1251
Grand Lyon;Données temps réel;09/03/2020;20:45;1227
Grand Lyon;Données temps réel;09/03/2020;21:00;1204
Grand Lyon;Données temps réel;09/03/2020;21:15;1176
Grand Lyon;Données temps réel;09/03/2020;21:30;1165
Grand Lyon;Données temps réel;09/03/2020;21:45;1133
Grand Lyon;Données temps réel;09/03/2020;22:00;1128
Grand Lyon;Données temps réel;09/03/2020;22:15;1137
Grand Lyon;Données temps réel;09/03/2020;22:30;1155
Grand Lyon;Données temps réel;09/03/2020;22:45;1219
Grand Lyon;Données temps réel;09/03/2020;23:00;1204
Grand Lyon;Données temps réel;09/03/2020;23:15;1202
Grand Lyon;Données temps réel;09/03/2020;23:30;1184
Grand Lyon;Données temps réel;09/03/2020;23:45;1148
Grand Lyon;Données temps réel;10/03/2020;00:00;1118
Grand Lyon;Données temps réel;10/03/2020;00:15;1092
Grand Lyon;Données temps réel;10/03/2020;00:30;1064
Grand Lyon;Données temps réel;10/03/2020;00:45;1042
Grand Lyon;Données temps réel;10/03/2020;01:00;1033
Grand Lyon;Données temps réel;10/03/2020;01:15;1017
Grand Lyon;Données temps réel;10/03/2020;01:30;1011
Grand Lyon;Données temps réel;10/03/2020;01:45;1017
Grand Lyon;Données temps réel;10/03/2020;02:00;985
Grand Lyon;Données temps réel;10/03/2020;02:15;981
Grand Lyon;Données temps réel;10/03/2020;02:30;981
Grand Lyon;Données temps réel;10/03/2020;02:45;972
Grand Lyon;Données temps réel;10/03/2020;03:00;958
Grand Lyon;Données temps réel;10/03/2020;03:15;957
Grand Lyon;Données temps réel;10/03/2020;03:30;947
Grand Lyon;Données temps réel;10/03/2020;03:45;936
Grand Lyon;Données temps réel;10/03/2020;04:00;936
Grand Lyon;Données temps réel;10/03/2020;04:15;937
Grand Lyon;Données temps réel;10/03/2020;04:30;945
Grand Lyon;Données temps réel;10/03/2020;04:45;958
Grand Lyon;Données temps réel;10/03/2020;05:00;968
Grand Lyon;Données temps réel;10/03/2020;05:15;981
Grand Lyon;Données temps réel;10/03/2020;05:30;1008
Grand Lyon;Données temps réel;10/03/2020;05:45;1028
Grand Lyon;Données temps réel;10/03/2020;06:00;1058
Grand Lyon;Données temps réel;10/03/2020;06:15;1091
Grand Lyon;Données temps réel;10/03/2020;06:30;1128
Grand Lyon;Données temps réel;10/03/2020;06:45;1143
Grand Lyon;Données temps réel;10/03/2020;07:00;1185
Grand Lyon;Données temps réel;10/03/2020;07:15;1222
Grand Lyon;Données temps réel;10/03/2020;07:30;1264
Grand Lyon;Données temps réel;10/03/2020;07:45;1271
Grand Lyon;Données temps réel;10/03/2020;08:00;1287
Grand Lyon;Données temps réel;10/03/2020;08:15;1306
Grand Lyon;Données temps réel;10/03/2020;08:30;1311
Grand Lyon;Données temps réel;10/03/2020;08:45;1332
Grand Lyon;Données temps réel;10/03/2020;09:00;1340
Grand Lyon;Données temps réel;10/03/2020;09:15;1337
Grand Lyon;Données temps réel;10/03/2020;09:30;1348
Grand Lyon;Données temps réel;10/03/2020;09:45;1348
Grand Lyon;Données temps réel;10/03/2020;10:00;1330
Grand Lyon;Données temps réel;10/03/2020;10:15;1350
Grand Lyon;Données temps réel;10/03/2020;10:30;1339
Grand Lyon;Données temps réel;10/03/2020;10:45;1333
Grand Lyon;Données temps réel;10/03/2020;11:00;1341
Grand Lyon;Données temps réel;10/03/2020;11:15;1331
Grand Lyon;Données temps réel;10/03/2020;11:30;1334
Grand Lyon;Données temps réel;10/03/2020;11:45;1342
Grand Lyon;Données temps réel;10/03/2020;12:00;1363
Grand Lyon;Données temps réel;10/03/2020;12:15;1364
Grand Lyon;Données temps réel;10/03/2020;12:30;1344
Grand Lyon;Données temps réel;10/03/2020;12:45;1351
Grand Lyon;Données temps réel;10/03/2020;13:00;1318
Grand Lyon;Données temps réel;10/03/2020;13:15;1330
Grand Lyon;Données temps réel;10/03/2020;13:30;1313
Grand Lyon;Données temps réel;10/03/2020;13:45;1304
Grand Lyon;Données temps réel;10/03/2020;14:00;1308
Grand Lyon;Données temps réel;10/03/2020;14:15;1309
Grand Lyon;Données temps réel;10/03/2020;14:30;1290
Grand Lyon;Données temps réel;10/03/2020;14:45;1263
Grand Lyon;Données temps réel;10/03/2020;15:00;1255
Grand Lyon;Données temps réel;10/03/2020;15:15;1255
Grand Lyon;Données temps réel;10/03/2020;15:30;1249
Grand Lyon;Données temps réel;10/03/2020;15:45;1238
Grand Lyon;Données temps réel;10/03/2020;16:00;1244
Grand Lyon;Données temps réel;10/03/2020;16:15;1225
Grand Lyon;Données temps réel;10/03/2020;16:30;1237
Grand Lyon;Données temps réel;10/03/2020;16:45;1218
Grand Lyon;Données temps réel;10/03/2020;17:00;1198
Grand Lyon;Données temps réel;10/03/2020;17:15;1219
Grand Lyon;Données temps réel;10/03/2020;17:30;1238
Grand Lyon;Données temps réel;10/03/2020;17:45;1215
Grand Lyon;Données temps réel;10/03/2020;18:00;1230
Grand Lyon;Données temps réel;10/03/2020;18:15;1268
Grand Lyon;Données temps réel;10/03/2020;18:30;1271
Grand Lyon;Données temps réel;10/03/2020;18:45;1297
Grand Lyon;Données temps réel;10/03/2020;19:00;1345
Grand Lyon;Données temps réel;10/03/2020;19:15;1338
Grand Lyon;Données temps réel;10/03/2020;19:30;1336
Grand Lyon;Données temps réel;10/03/2020;19:45;1314
Grand Lyon;Données temps réel;10/03/2020;20:00;1302
Grand Lyon;Données temps réel;10/03/2020;20:15;1278
Grand Lyon;Données temps réel;10/03/2020;20:30;1269
Grand Lyon;Données temps réel;10/03/2020;20:45;1237
Grand Lyon;Données temps réel;10/03/2020;21:00;1215
Grand Lyon;Données temps réel;10/03/2020;21:15;1179
Grand Lyon;Données temps réel;10/03/2020;21:30;1158
Grand Lyon;Données temps réel;10/03/2020;21:45;1126
Grand Lyon;Données temps réel;10/03/2020;22:00;1134
Grand Lyon;Données temps réel;10/03/2020;22:15;1121
Grand Lyon;Données temps réel;10/03/2020;22:30;1141
Grand Lyon;Données temps réel;10/03/2020;22:45;1183
Grand Lyon;Données temps réel;10/03/2020;23:00;1161
Grand Lyon;Données temps réel;10/03/2020;23:15;1186
Grand Lyon;Données temps réel;10/03/2020;23:30;1154
Grand Lyon;Données temps réel;10/03/2020;23:45;1116
Grand Lyon;Données temps réel;11/03/2020;00:00;1085
Grand Lyon;Données temps réel;11/03/2020;00:15;1060
Grand Lyon;Données temps réel;11/03/2020;00:30;1029
Grand Lyon;Données temps réel;11/03/2020;00:45;989
Grand Lyon;Données temps réel;11/03/2020;01:00;965
Grand Lyon;Données temps réel;11/03/2020;01:15;965
Grand Lyon;Données temps réel;11/03/2020;01:30;951
Grand Lyon;Données temps réel;11/03/2020;01:45;929
Grand Lyon;Données temps réel;11/03/2020;02:00;934
Grand Lyon;Données temps réel;11/03/2020;02:15;921
Grand Lyon;Données temps réel;11/03/2020;02:30;911
Grand Lyon;Données temps réel;11/03/2020;02:45;905
Grand Lyon;Données temps réel;11/03/2020;03:00;897
Grand Lyon;Données temps réel;11/03/2020;03:15;896
Grand Lyon;Données temps réel;11/03/2020;03:30;907
Grand Lyon;Données temps réel;11/03/2020;03:45;875
Grand Lyon;Données temps réel;11/03/2020;04:00;866
Grand Lyon;Données temps réel;11/03/2020;04:15;871
Grand Lyon;Données temps réel;11/03/2020;04:30;885
Grand Lyon;Données temps réel;11/03/2020;04:45;883
Grand Lyon;Données temps réel;11/03/2020;05:00;917
Grand Lyon;Données temps réel;11/03/2020;05:15;928
Grand Lyon;Données temps réel;11/03/2020;05:30;952
Grand Lyon;Données temps réel;11/03/2020;05:45;977
Grand Lyon;Données temps réel;11/03/2020;06:00;995
Grand Lyon;Données temps réel;11/03/2020;06:15;1031
Grand Lyon;Données temps réel;11/03/2020;06:30;1055
Grand Lyon;Données temps réel;11/03/2020;06:45;1070
Grand Lyon;Données temps réel;11/03/2020;07:00;1091
Grand Lyon;Données temps réel;11/03/2020;07:15;1125
Grand Lyon;Données temps réel;11/03/2020;07:30;1153
Grand Lyon;Données temps réel;11/03/2020;07:45;1167
Grand Lyon;Données temps réel;11/03/2020;08:00;1189
Grand Lyon;Données temps réel;11/03/2020;08:15;1194
Grand Lyon;Données temps réel;11/03/2020;08:30;1204
Grand Lyon;Données temps réel;11/03/2020;08:45;1214
Grand Lyon;Données temps réel;11/03/2020;09:00;1204
Grand Lyon;Données temps réel;11/03/2020;09:15;1196
Grand Lyon;Données temps réel;11/03/2020;09:30;1216
Grand Lyon;Données temps réel;11/03/2020;09:45;1206
Grand Lyon;Données temps réel;11/03/2020;10:00;1173
Grand Lyon;Données temps réel;11/03/2020;10:15;1193
Grand Lyon;Données temps réel;11/03/2020;10:30;1172
Grand Lyon;Données temps réel;11/03/2020;10:45;1173
Grand Lyon;Données temps réel;11/03/2020;11:00;1155
Grand Lyon;Données temps réel;11/03/2020;11:15;1149
Grand Lyon;Données temps réel;11/03/2020;11:30;1159
Grand Lyon;Données temps réel;11/03/2020;11:45;1159
Grand Lyon;Données temps réel;11/03/2020;12:00;1148
Grand Lyon;Données temps réel;11/03/2020;12:15;1157
Grand Lyon;Données temps réel;11/03/2020;12:30;1143
Grand Lyon;Données temps réel;11/03/2020;12:45;1144
Grand Lyon;Données temps réel;11/03/2020;13:00;1117
Grand Lyon;Données temps réel;11/03/2020;13:15;1124
Grand Lyon;Données temps réel;11/03/2020;13:30;1098
Grand Lyon;Données temps réel;11/03/2020;13:45;1084
Grand Lyon;Données temps réel;11/03/2020;14:00;1080
Grand Lyon;Données temps réel;11/03/2020;14:15;1064
Grand Lyon;Données temps réel;11/03/2020;14:30;1038
Grand Lyon;Données temps réel;11/03/2020;14:45;1045
Grand Lyon;Données temps réel;11/03/2020;15:00;1044
Grand Lyon;Données temps réel;11/03/2020;15:15;1013
Grand Lyon;Données temps réel;11/03/2020;15:30;1034
Grand Lyon;Données temps réel;11/03/2020;15:45;1018
Grand Lyon;Données temps réel;11/03/2020;16:00;1021
Grand Lyon;Données temps réel;11/03/2020;16:15;1005
Grand Lyon;Données temps réel;11/03/2020;16:30;988
Grand Lyon;Données temps réel;11/03/2020;16:45;1004
Grand Lyon;Données temps réel;11/03/2020;17:00;990
Grand Lyon;Données temps réel;11/03/2020;17:15;1007
Grand Lyon;Données temps réel;11/03/2020;17:30;989
Grand Lyon;Données temps réel;11/03/2020;17:45;1006
Grand Lyon;Données temps réel;11/03/2020;18:00;1003
Grand Lyon;Données temps réel;11/03/2020;18:15;1027
Grand Lyon;Données temps réel;11/03/2020;18:30;1050
Grand Lyon;Données temps réel;11/03/2020;18:45;1088
Grand Lyon;Données temps réel;11/03/2020;19:00;1127
Grand Lyon;Données temps réel;11/03/2020;19:15;1174
Grand Lyon;Données temps réel;11/03/2020;19:30;1174
Grand Lyon;Données temps réel;11/03/2020;19:45;1160
Grand Lyon;Données temps réel;11/03/2020;20:00;1147
Grand Lyon;Données temps réel;11/03/2020;20:15;1131
Grand Lyon;Données temps réel;11/03/2020;20:30;1109
Grand Lyon;Données temps réel;11/03/2020;20:45;1085
Grand Lyon;Données temps réel;11/03/2020;21:00;1075
Grand Lyon;Données temps réel;11/03/2020;21:15;1044
Grand Lyon;Données temps réel;11/03/2020;21:30;1020
Grand Lyon;Données temps réel;11/03/2020;21:45;997
Grand Lyon;Données temps réel;11/03/2020;22:00;993
Grand Lyon;Données temps réel;11/03/2020;22:15;984
Grand Lyon;Données temps réel;11/03/2020;22:30;1013
Grand Lyon;Données temps réel;11/03/2020;22:45;1055
Grand Lyon;Données temps réel;11/03/2020;23:00;1059
Grand Lyon;Données temps réel;11/03/2020;23:15;1065
Grand Lyon;Données temps réel;11/03/2020;23:30;1041
Grand Lyon;Données temps réel;11/03/2020;23:45;1008
Grand Lyon;Données temps réel;12/03/2020;00:00;982
Grand Lyon;Données temps réel;12/03/2020;00:15;952
Grand Lyon;Données temps réel;12/03/2020;00:30;924
Grand Lyon;Données temps réel;12/03/2020;00:45;901
Grand Lyon;Données temps réel;12/03/2020;01:00;882
Grand Lyon;Données temps réel;12/03/2020;01:15;866
Grand Lyon;Données temps réel;12/03/2020;01:30;870
Grand Lyon;Données temps réel;12/03/2020;01:45;871
Grand Lyon;Données temps réel;12/03/2020;02:00;854
Grand Lyon;Données temps réel;12/03/2020;02:15;837
Grand Lyon;Données temps réel;12/03/2020;02:30;836
Grand Lyon;Données temps réel;12/03/2020;02:45;823
Grand Lyon;Données temps réel;12/03/2020;03:00;818
Grand Lyon;Données temps réel;12/03/2020;03:15;819
Grand Lyon;Données temps réel;12/03/2020;03:30;831
Grand Lyon;Données temps réel;12/03/2020;03:45;812
Grand Lyon;Données temps réel;12/03/2020;04:00;806
Grand Lyon;Données temps réel;12/03/2020;04:15;811
Grand Lyon;Données temps réel;12/03/2020;04:30;817
Grand Lyon;Données temps réel;12/03/2020;04:45;820
Grand Lyon;Données temps réel;12/03/2020;05:00;827
Grand Lyon;Données temps réel;12/03/2020;05:15;855
Grand Lyon;Données temps réel;12/03/2020;05:30;873
Grand Lyon;Données temps réel;12/03/2020;05:45;896
Grand Lyon;Données temps réel;12/03/2020;06:00;907
Grand Lyon;Données temps réel;12/03/2020;06:15;965
Grand Lyon;Données temps réel;12/03/2020;06:30;992
Grand Lyon;Données temps réel;12/03/2020;06:45;1022
