nomInstallation;commune;codeDepartement;departement;codeRegion;region;dateRaccordement;dateDeraccordement;dateMiseEnService;dateDebutVersion;posteSource;tensionRaccordement;modeRaccordement;codeFiliere;filiere;codeCombustible;combustible;codesCombustiblesSecondaires;combustiblesSecondaires;codeTechnologie;technologie;typeStockage;puisMaxInstallee;puisMaxRacCharge;puisMaxCharge;puisMaxRac;puisMaxInstalleeDisCharge;nbGroupes;nbInstallations;regime;energieStockable;capaciteReservoir;hauteurChute;productible;debitMaximal;gestionnaire;energieAnnuelleGlissanteInjectee;energieAnnuelleGlissanteProduite;energieAnnuelleGlissanteSoutiree;energieAnnuelleGlissanteStockee;maxPuis;dateMiseEnservice (format date)
Agrégation des installations de moins de 36KW;Haute-Rivoire;69;Rhône;84;Auvergne-Rhône-Alpes;09/03/2007;;09/03/2007;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;94.75;;;96.95;;;20;;0.0;0.0;0.0;0.0;0.0;;55277;;;;94.75;09/03/2007
SARL METHARAVOUERE;Haute-Rivoire;69;Rhône;84;Auvergne-Rhône-Alpes;02/03/2016;;02/03/2016;08/07/2021;CHAZ5;BT;Direct;BIOEN;Bioénergies;B.MET;;;;COG.C;Cogénération à combustion;;250.0;;;250.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;1739237;;;;250.0;02/03/2016
Confidentiel;Haute-Rivoire;69;Rhône;84;Auvergne-Rhône-Alpes;11/03/2021;;11/03/2021;12/01/2024;CHAZ5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;90.0;;;90.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;107824;;;;90.0;11/03/2021
Agrégation des installations de moins de 36KW;Irigny;69;Rhône;84;Auvergne-Rhône-Alpes;25/06/2020;;25/06/2020;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;187.17;100.0;100.0;184.44;100.0;1;42;;100.0;0.0;0.0;0.0;0.0;;70756;;;;187.17;25/06/2020
Agrégation des installations de moins de 36KW;Irigny;69;Rhône;84;Auvergne-Rhône-Alpes;18/07/2007;;18/07/2007;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;191.15;3.0;3.0;187.78;3.0;1;57;;3.0;0.0;0.0;0.0;0.0;;139885;;;;191.15;18/07/2007
Confidentiel;Irigny;69;Rhône;84;Auvergne-Rhône-Alpes;16/02/2022;;16/02/2022;29/11/2022;B.ETO;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;90.0;;;90.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;117439;;;;90.0;16/02/2022
JTEKT;Irigny;69;Rhône;84;Auvergne-Rhône-Alpes;01/10/2020;;01/10/2020;01/03/2022;B.ETO;HTA;Indirect;THERM;Thermique non renouvelable;GAZ;Gaz;;;COG.C;Cogénération à combustion;;1000.0;;;1000.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;3554679;;;;1000.0;01/10/2020
Les Pommières;Irigny;69;Rhône;84;Auvergne-Rhône-Alpes;08/08/2023;;08/08/2023;08/08/2023;B.ETO;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;176.0;;;176.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;176487;;;;176.0;08/08/2023
Agrégation des installations de moins de 36KW;Irigny;69;Rhône;84;Auvergne-Rhône-Alpes;11/03/2008;;11/03/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;134.34;;;115.83;;;30;;0.0;0.0;0.0;0.0;0.0;;85031;;;;134.34;11/03/2008
JTEKT OMBRIERE;Irigny;69;Rhône;84;Auvergne-Rhône-Alpes;07/04/2020;;07/04/2020;16/11/2023;B.ETO;HTA;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;1485.0;;;1485.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;1655602;;;;1485.0;07/04/2020
Agrégation des installations de moins de 36KW;Irigny;69;Rhône;84;Auvergne-Rhône-Alpes;17/07/2007;;17/07/2007;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;160.38;4.0;4.0;155.23;;1;29;;1.0;0.0;0.0;0.0;0.0;;103320;;;;160.38;17/07/2007
Agrégation des installations de moins de 36KW;Joux;69;Rhône;84;Auvergne-Rhône-Alpes;19/05/2008;;19/05/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;88.04;;;85.01;;;19;;0.0;0.0;0.0;0.0;0.0;;59845;;;;88.04;19/05/2008
Confidentiel;Joux;69;Rhône;84;Auvergne-Rhône-Alpes;05/04/2024;;05/04/2024;15/05/2024;TARAR;HTA;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;250.0;;;250.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;75759;;;;250.0;05/04/2024
Agrégation des installations de moins de 36KW;Juliénas;69;Rhône;84;Auvergne-Rhône-Alpes;06/12/2006;;06/12/2006;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;67.82;;;65.72;;;16;;0.0;0.0;0.0;0.0;0.0;;50134;;;;67.82;06/12/2006
Agrégation des installations de moins de 36KW;Jullié;69;Rhône;84;Auvergne-Rhône-Alpes;22/07/2010;;22/07/2010;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;75.8;;;75.8;;;13;;0.0;0.0;0.0;0.0;0.0;;61583;;;;75.8;22/07/2010
Agrégation des installations de moins de 36KW;Lacenas;69;Rhône;84;Auvergne-Rhône-Alpes;05/02/2007;;05/02/2007;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;71.71;;;69.96;;;19;;0.0;0.0;0.0;0.0;0.0;;54339;;;;71.71;05/02/2007
Agrégation des installations de moins de 36KW;Lachassagne;69;Rhône;84;Auvergne-Rhône-Alpes;09/02/2009;;09/02/2009;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;173.83;1.2;1.2;173.39;1.2;1;36;;1.0;0.0;0.0;0.0;0.0;;107353;;;;173.83;09/02/2009
Agrégation des installations de moins de 36KW;Lachassagne;69;Rhône;84;Auvergne-Rhône-Alpes;31/03/2011;;31/03/2011;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;76.4;;;73.67;;;13;;0.0;0.0;0.0;0.0;0.0;;30859;;;;76.4;31/03/2011
Confidentiel;Lamure-sur-Azergues;69;Rhône;84;Auvergne-Rhône-Alpes;04/10/2021;;04/10/2021;04/10/2021;ALLIE;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;40.0;;;40.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;16258;;;;40.0;04/10/2021
Agrégation des installations de moins de 36KW;Lamure-sur-Azergues;69;Rhône;84;Auvergne-Rhône-Alpes;17/01/2011;;17/01/2011;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;112.38;;;112.38;;;23;;0.0;0.0;0.0;0.0;0.0;;76166;;;;112.38;17/01/2011
Confidentiel;Lancié;69;Rhône;84;Auvergne-Rhône-Alpes;12/08/2021;;12/08/2021;12/08/2021;SSARD;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;55.0;;;55.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;20467;;;;55.0;12/08/2021
Agrégation des installations de moins de 36KW;Lancié;69;Rhône;84;Auvergne-Rhône-Alpes;22/11/2010;;22/11/2010;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;102.77;;;102.77;;;23;;0.0;0.0;0.0;0.0;0.0;;73178;;;;102.77;22/11/2010
Agrégation des installations de moins de 36KW;Lantignié;69;Rhône;84;Auvergne-Rhône-Alpes;13/08/2010;;13/08/2010;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;83.18;;;83.18;;;21;;0.0;0.0;0.0;0.0;0.0;;60930;;;;83.18;13/08/2010
Confidentiel;Larajasse;69;Rhône;84;Auvergne-Rhône-Alpes;14/10/2019;;14/10/2019;07/07/2021;R.GI5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;83.0;;;83.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;123936;;;;83.0;14/10/2019
Confidentiel;Larajasse;69;Rhône;84;Auvergne-Rhône-Alpes;10/11/2021;;10/11/2021;12/01/2024;CHAZ5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;82.8;;;82.8;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;97695;;;;82.8;10/11/2021
Confidentiel;Larajasse;69;Rhône;84;Auvergne-Rhône-Alpes;19/04/2011;;19/04/2011;11/04/2022;CHAZ5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;54.0;;;54.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;60409;;;;54.0;19/04/2011
Agrégation des installations de moins de 36KW;Larajasse;69;Rhône;84;Auvergne-Rhône-Alpes;12/06/2008;;12/06/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;381.11;;;356.28;;;64;;0.0;0.0;0.0;0.0;0.0;;261789;;;;381.11;12/06/2008
Agrégation des installations de moins de 36KW;Larajasse;69;Rhône;84;Auvergne-Rhône-Alpes;16/06/2008;;16/06/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;137.62;;;136.02;;;23;;0.0;0.0;0.0;0.0;0.0;;121426;;;;137.62;16/06/2008
EUROFINS LENTILLY;Lentilly;69;Rhône;84;Auvergne-Rhône-Alpes;26/03/2024;;26/03/2024;15/05/2024;;HTA;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;100.0;;;100.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;4;;;;100.0;26/03/2024
Agrégation des installations de moins de 36KW;Lentilly;69;Rhône;84;Auvergne-Rhône-Alpes;10/04/2006;;10/04/2006;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;653.57;4.2;4.2;616.76;4.2;2;135;;4.2;0.0;0.0;0.0;0.0;;418252;;;;653.57;10/04/2006
Agrégation des installations de moins de 36KW;Lentilly;69;Rhône;84;Auvergne-Rhône-Alpes;17/04/2009;;17/04/2009;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;296.8;5.0;5.0;286.8;3.5;2;50;;5.0;0.0;0.0;0.0;0.0;;109706;;;;296.8;17/04/2009
Confidentiel;Lentilly;69;Rhône;84;Auvergne-Rhône-Alpes;05/07/2024;;05/07/2024;05/07/2024;CIVRI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;160.0;;;160.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;64237;;;;160.0;05/07/2024
ODYNEO;Lentilly;69;Rhône;84;Auvergne-Rhône-Alpes;25/09/2023;;25/09/2023;25/09/2023;CIVRI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;99.0;;;99.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;53153;;;;99.0;25/09/2023
Agrégation des installations de moins de 36KW;Létra;69;Rhône;84;Auvergne-Rhône-Alpes;28/05/2008;;28/05/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;56.49;;;56.49;;;10;;0.0;0.0;0.0;0.0;0.0;;44092;;;;56.49;28/05/2008
Confidentiel;Létra;69;Rhône;84;Auvergne-Rhône-Alpes;16/07/2024;;16/07/2024;16/07/2024;ALLIE;HTA;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;90.0;;;90.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;14754;;;;90.0;16/07/2024
Agrégation des installations de moins de 36KW;Létra;69;Rhône;84;Auvergne-Rhône-Alpes;19/03/2007;;19/03/2007;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;86.94;;;76.84;;;23;;0.0;0.0;0.0;0.0;0.0;;57944;;;;86.94;19/03/2007
Confidentiel;Létra;69;Rhône;84;Auvergne-Rhône-Alpes;21/03/2023;;21/03/2023;21/03/2023;ALLIE;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;100.0;;;100.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;105185;;;;100.0;21/03/2023
Confidentiel;Létra;69;Rhône;84;Auvergne-Rhône-Alpes;17/06/2022;;17/06/2022;17/03/2023;ALLIE;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;82.8;;;82.8;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;108811;;;;82.8;17/06/2022
Confidentiel;Limas;69;Rhône;84;Auvergne-Rhône-Alpes;26/10/2017;;26/10/2017;29/04/2022;AMPE5;HTA;Direct;THERM;Thermique non renouvelable;GAZ;Gaz;;;COG.V;Cogénération à vapeur;;2486.0;;;;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;;;;;2486.0;26/10/2017
Confidentiel;Limas;69;Rhône;84;Auvergne-Rhône-Alpes;06/12/2021;;06/12/2021;06/12/2021;JOUX;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;82.8;;;82.8;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;7800;;;;82.8;06/12/2021
Agrégation des installations de moins de 36KW;Limas;69;Rhône;84;Auvergne-Rhône-Alpes;02/06/2008;;02/06/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;96.29;;;95.19;;;22;;0.0;0.0;0.0;0.0;0.0;;25968;;;;96.29;02/06/2008
Confidentiel;Limas;69;Rhône;84;Auvergne-Rhône-Alpes;17/02/2023;;17/02/2023;17/02/2023;AMPE5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;99.8;;;99.8;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;31428;;;;99.8;17/02/2023
PCN-LIMAS;Limas;69;Rhône;84;Auvergne-Rhône-Alpes;30/10/2023;;30/10/2023;20/11/2023;AMPE5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;99.75;;;99.75;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;99131;;;;99.75;30/10/2023
Confidentiel;Limas;69;Rhône;84;Auvergne-Rhône-Alpes;26/10/2017;;26/10/2017;11/01/2024;AMPE5;HTA;Indirect;THERM;Thermique non renouvelable;GAZ;Gaz;;;;;;2007.0;;;2007.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;6989702;;;;2007.0;26/10/2017
CALADE CINTRAGE;Limas;69;Rhône;84;Auvergne-Rhône-Alpes;17/02/2023;;17/02/2023;17/02/2023;AMPE5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;100.0;;;100.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;33598;;;;100.0;17/02/2023
Agrégation des installations de moins de 36KW;Limas;69;Rhône;84;Auvergne-Rhône-Alpes;08/01/2008;;08/01/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;476.83;;;463.15;;;98;;0.0;0.0;0.0;0.0;0.0;;317506;;;;476.83;08/01/2008
Agrégation des installations de moins de 36KW;Limonest;69;Rhône;84;Auvergne-Rhône-Alpes;31/03/2021;;31/03/2021;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;111.81;;;104.99;;;16;;0.0;0.0;0.0;0.0;0.0;;37267;;;;111.81;31/03/2021
Confidentiel;Limonest;69;Rhône;84;Auvergne-Rhône-Alpes;18/09/2024;;18/09/2024;18/09/2024;;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;65.0;;;65.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;508;;;;65.0;18/09/2024
Agrégation des installations de moins de 36KW;Limonest;69;Rhône;84;Auvergne-Rhône-Alpes;29/07/2004;;29/07/2004;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;325.57;;;328.06;;;54;;0.0;0.0;0.0;0.0;0.0;;209935;;;;325.57;29/07/2004
EDF ENR;Limonest;69;Rhône;84;Auvergne-Rhône-Alpes;19/01/2021;;19/01/2021;05/07/2021;DARDI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;60.0;;;60.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;11849;;;;60.0;19/01/2021
Confidentiel;Limonest;69;Rhône;84;Auvergne-Rhône-Alpes;15/11/2023;;15/11/2023;01/03/2024;DARDI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;200.0;;;200.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;128917;;;;200.0;15/11/2023
COMSIDER;Lissieu;69;Rhône;84;Auvergne-Rhône-Alpes;17/04/2023;;17/04/2023;17/04/2023;CIVRI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;77.0;;;77.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;17442;;;;77.0;17/04/2023
Agrégation des installations de moins de 36KW;Lissieu;69;Rhône;84;Auvergne-Rhône-Alpes;17/12/2007;;17/12/2007;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;247.27;6.0;6.0;223.86;6.0;1;55;;5.2;0.0;0.0;0.0;0.0;;134109;;;;247.27;17/12/2007
Agrégation des installations de moins de 36KW;Lissieu;69;Rhône;84;Auvergne-Rhône-Alpes;13/11/2021;;13/11/2021;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;108.0;20.0;20.0;104.02;20.0;2;16;;0.0;0.0;0.0;0.0;0.0;;39264;;;;108.0;13/11/2021
Confidentiel;Lissieu;69;Rhône;84;Auvergne-Rhône-Alpes;18/09/2024;;18/09/2024;18/09/2024;CIVRI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;50.0;;;55.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;215;;;;50.0;18/09/2024
Agrégation des installations de moins de 36KW;Loire-sur-Rhône;69;Rhône;84;Auvergne-Rhône-Alpes;10/09/2008;;10/09/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;224.89;0.27;0.27;224.03;0.27;1;50;;1.2;0.0;0.0;0.0;0.0;;177660;;;;224.89;10/09/2008
SCI LA RAPHALIERE;Loire-sur-Rhône;69;Rhône;84;Auvergne-Rhône-Alpes;27/04/2012;;27/04/2012;05/07/2021;G.BAN;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;205.0;;;205.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;233753;;;;205.0;27/04/2012
Confidentiel;Loire-sur-Rhône;69;Rhône;84;Auvergne-Rhône-Alpes;15/12/2023;;15/12/2023;29/01/2024;G.BAN;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;119.0;;;125.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;104648;;;;119.0;15/12/2023
Agrégation des installations de moins de 36KW;Loire-sur-Rhône;69;Rhône;84;Auvergne-Rhône-Alpes;18/03/2010;;18/03/2010;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;87.55;;;85.47;;;19;;0.0;0.0;0.0;0.0;0.0;;37228;;;;87.55;18/03/2010
Confidentiel;Longes;69;Rhône;84;Auvergne-Rhône-Alpes;27/09/2024;;27/09/2024;27/09/2024;SARDO;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;250.0;;;250.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;483;;;;250.0;27/09/2024
Agrégation des installations de moins de 36KW;Longes;69;Rhône;84;Auvergne-Rhône-Alpes;15/04/2009;;15/04/2009;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;120.15;;;120.27;;;28;;0.0;0.0;0.0;0.0;0.0;;81738;;;;120.15;15/04/2009
Agrégation des installations de moins de 36KW;Longessaigne;69;Rhône;84;Auvergne-Rhône-Alpes;14/04/2005;;14/04/2005;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;168.53;;;158.48;;;28;;0.0;0.0;0.0;0.0;0.0;;129388;;;;168.53;14/04/2005
Agrégation des installations de moins de 36KW;Longessaigne;69;Rhône;84;Auvergne-Rhône-Alpes;26/02/2010;;26/02/2010;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;86.08;;;85.62;;;13;;0.0;0.0;0.0;0.0;0.0;;38375;;;;86.08;26/02/2010
Confidentiel;Longessaigne;69;Rhône;84;Auvergne-Rhône-Alpes;12/01/2021;;12/01/2021;31/03/2021;BUSSI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;100.0;;;98.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;102643;;;;100.0;12/01/2021
Confidentiel;Longessaigne;69;Rhône;84;Auvergne-Rhône-Alpes;16/04/2024;;16/04/2024;16/04/2024;TARAR;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;88.0;;;88.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;70890;;;;88.0;16/04/2024
Confidentiel;Longessaigne;69;Rhône;84;Auvergne-Rhône-Alpes;16/04/2024;;16/04/2024;16/04/2024;TARAR;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;140.0;;;140.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;120116;;;;140.0;16/04/2024
COLOREY;Lozanne;69;Rhône;84;Auvergne-Rhône-Alpes;02/02/2023;;02/02/2023;02/02/2023;CIVRI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;100.0;;;100.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;81051;;;;100.0;02/02/2023
Agrégation des installations de moins de 36KW;Lozanne;69;Rhône;84;Auvergne-Rhône-Alpes;28/12/2018;;28/12/2018;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;108.98;;;107.48;;;22;;0.0;0.0;0.0;0.0;0.0;;42394;;;;108.98;28/12/2018
Confidentiel;Lozanne;69;Rhône;84;Auvergne-Rhône-Alpes;10/02/2023;;10/02/2023;10/02/2023;CIVRI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;82.8;;;82.8;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;69169;;;;82.8;10/02/2023
Agrégation des installations de moins de 36KW;Lozanne;69;Rhône;84;Auvergne-Rhône-Alpes;04/03/2009;;04/03/2009;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;313.57;;;300.98;;;60;;0.0;0.0;0.0;0.0;0.0;;259167;;;;313.57;04/03/2009
Confidentiel;Lozanne;69;Rhône;84;Auvergne-Rhône-Alpes;28/11/2023;;28/11/2023;28/11/2023;CIVRI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;55.0;;;55.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;10004;;;;55.0;28/11/2023
Agrégation des installations de moins de 36KW;Lucenay;69;Rhône;84;Auvergne-Rhône-Alpes;27/11/2007;;27/11/2007;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;197.03;;;183.73;;;48;;0.0;0.0;0.0;0.0;0.0;;123564;;;;197.03;27/11/2007
Agrégation des installations de moins de 36KW;Lucenay;69;Rhône;84;Auvergne-Rhône-Alpes;29/10/2020;;29/10/2020;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;71.11;;;71.11;;;18;;0.0;0.0;0.0;0.0;0.0;;22235;;;;71.11;29/10/2020
Agrégation des installations de moins de 36KW;Marchampt;69;Rhône;84;Auvergne-Rhône-Alpes;21/10/2010;;21/10/2010;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;46.17;;;46.17;;;12;;0.0;0.0;0.0;0.0;0.0;;35661;;;;46.17;21/10/2010
Agrégation des installations de moins de 36KW;Marcilly-d'Azergues;69;Rhône;84;Auvergne-Rhône-Alpes;24/06/2008;;24/06/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;57.54;;;47.7;;;13;;0.0;0.0;0.0;0.0;0.0;;39580;;;;57.54;24/06/2008
MDA INVESTISSEMENT DURABLE;Marcilly-d'Azergues;69;Rhône;84;Auvergne-Rhône-Alpes;29/07/2013;;29/07/2013;05/07/2021;CIVRI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;210.0;;;210.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;5171;;;;210.0;29/07/2013
Agrégation des installations de moins de 36KW;Marcy;69;Rhône;84;Auvergne-Rhône-Alpes;23/07/2008;;23/07/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;90.64;;;89.3;;;23;;0.0;0.0;0.0;0.0;0.0;;59226;;;;90.64;23/07/2008
Agrégation des installations de moins de 36KW;Marcy;69;Rhône;84;Auvergne-Rhône-Alpes;20/11/2021;;20/11/2021;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;58.62;;;55.62;;;12;;0.0;0.0;0.0;0.0;0.0;;23205;;;;58.62;20/11/2021
Agrégation des installations de moins de 36KW;Marcy-l'Étoile;69;Rhône;84;Auvergne-Rhône-Alpes;19/12/2008;;19/12/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;139.86;;;136.09;;;25;;0.0;0.0;0.0;0.0;0.0;;42223;;;;139.86;19/12/2008
Agrégation des installations de moins de 36KW;Marcy-l'Étoile;69;Rhône;84;Auvergne-Rhône-Alpes;27/05/2008;;27/05/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;240.52;;;231.62;;;60;;0.0;0.0;0.0;0.0;0.0;;148351;;;;240.52;27/05/2008
COQUARD_AN6_69.07;Marcy-l'Étoile;69;Rhône;84;Auvergne-Rhône-Alpes;22/03/2021;;22/03/2021;28/11/2022;CRAPO;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;100.0;;;99.6;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;104532;;;;100.0;22/03/2021
Agrégation des installations de moins de 36KW;Messimy;69;Rhône;84;Auvergne-Rhône-Alpes;01/12/2005;;01/12/2005;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;421.94;;;398.63;;;101;;0.0;0.0;0.0;0.0;0.0;;294405;;;;421.94;01/12/2005
CEVIVAL;Messimy;69;Rhône;84;Auvergne-Rhône-Alpes;17/06/2022;;17/06/2022;21/09/2022;MESSI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;99.0;;;99.9;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;104181;;;;99.0;17/06/2022
Confidentiel;Messimy;69;Rhône;84;Auvergne-Rhône-Alpes;26/07/2017;;26/07/2017;07/07/2021;MESSI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;37.0;;;37.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;18535;;;;37.0;26/07/2017
Agrégation des installations de moins de 36KW;Messimy;69;Rhône;84;Auvergne-Rhône-Alpes;14/09/2006;;14/09/2006;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;170.82;;;168.38;;;36;;0.0;0.0;0.0;0.0;0.0;;58043;;;;170.82;14/09/2006
