Périmètre;Nature;Date;Heures;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;05:00;4746;8;9391;50;0;2616;-1462;120
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;05:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;05:30;4888;8;9370;63;0;2759;-674;117
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;05:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;06:00;5008;8;9393;62;0;2879;-350;117
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;06:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;06:30;5104;18;9348;78;0;2861;-350;115
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;06:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;07:00;5246;21;9392;70;9;3123;-24;118
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;07:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;07:30;5476;23;9352;61;41;3282;-23;119
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;07:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;08:00;5683;23;9401;67;80;3508;-23;121
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;08:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;08:30;5898;23;9481;66;124;3481;-23;119
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;08:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;09:00;6088;23;9490;65;177;3551;-23;115
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;09:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;09:30;6250;23;9469;55;236;3458;-23;119
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;09:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;10:00;6280;8;9437;54;317;3528;-23;118
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;10:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;10:30;6373;7;9438;62;383;3285;-23;119
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;10:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;11:00;6370;7;9434;68;426;3364;-24;118
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;11:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;11:30;6484;5;9431;64;483;3492;-23;118
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;11:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;12:00;6637;5;9428;56;460;3932;-23;115
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;12:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;12:30;6596;5;9423;61;444;4121;-14;118
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;12:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;13:00;6620;5;9413;66;438;4300;-14;119
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;13:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;13:30;6570;5;9409;52;403;4329;-13;117
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;13:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;14:00;6506;5;9408;49;340;4260;-14;118
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;14:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;14:30;6444;5;9410;44;287;4429;-14;120
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;14:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;15:00;6327;5;9409;46;254;4179;-13;119
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;15:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;15:30;6336;5;9405;33;219;4039;-14;120
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;15:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;16:00;6340;5;9402;31;202;3811;-14;121
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;16:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;16:30;6239;5;9405;29;175;3351;-13;125
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;16:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;17:00;6165;5;9403;24;161;3303;-13;124
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;17:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;17:30;6102;5;9403;26;142;3897;-13;124
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;17:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;18:00;6145;5;9401;25;130;4196;-14;126
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;18:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;18:30;6198;5;9408;27;110;4070;-13;125
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;18:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;19:00;6356;5;9408;45;86;4888;-13;125
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;19:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;19:30;6333;8;9414;57;57;4536;-13;125
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;19:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;20:00;6194;5;9426;53;33;4684;-13;123
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;20:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;20:30;6008;5;9438;65;12;4482;-14;122
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;20:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;21:00;5885;5;9453;71;1;4072;-14;125
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;21:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;21:30;5861;5;9460;77;0;3915;-14;124
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;21:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;22:00;5685;5;9468;57;0;3874;-14;123
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;22:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;22:30;5733;5;9457;66;0;3950;-14;125
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;22:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;23:00;5913;5;9475;71;0;4505;-13;125
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;23:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;23:30;5848;5;9476;72;0;4049;-13;125
Auvergne-Rhône-Alpes;Données définitives;03/08/2021;23:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;00:00;5506;5;9479;60;0;3396;-15;128
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;00:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;00:30;5255;5;9386;56;0;3518;-23;126
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;00:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;01:00;5020;5;9251;43;0;2968;-25;126
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;01:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;01:30;5002;5;9314;32;0;3110;-188;123
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;01:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;02:00;5012;5;9231;30;0;2852;-188;125
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;02:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;02:30;4980;5;9212;20;0;2838;-526;125
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;02:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;03:00;4874;5;9200;25;0;2657;-1110;124
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;03:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;03:30;4819;5;9386;24;0;2713;-1633;122
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;03:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;04:00;4750;5;9348;26;0;2643;-1863;126
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;04:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;04:30;4753;5;9353;29;0;2662;-1861;126
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;04:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;05:00;4783;5;9344;26;0;2668;-1632;124
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;05:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;05:30;4883;5;9366;27;0;2796;-1398;122
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;05:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;06:00;5007;5;9329;24;0;2885;-913;121
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;06:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;06:30;5079;5;9321;33;0;2884;-199;121
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;06:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;07:00;5222;5;9331;33;2;3113;-101;120
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;07:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;07:30;5522;5;9384;31;12;3525;-23;121
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;07:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;08:00;5798;5;9415;31;23;4053;-23;120
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;08:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;08:30;5968;5;9411;34;41;4318;-23;122
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;08:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;09:00;6170;5;9372;34;58;4718;-23;120
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;09:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;09:30;6379;5;9343;35;90;4425;-23;120
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;09:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;10:00;6497;5;9337;34;117;4391;-23;118
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;10:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;10:30;6576;5;9315;35;143;4020;-23;113
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;10:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;11:00;6621;5;9279;41;157;3789;-23;120
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;11:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;11:30;6778;5;9340;42;181;3833;-23;121
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;11:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;12:00;6834;5;9380;43;220;3940;-13;120
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;12:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;12:30;6725;5;9385;35;266;3691;-13;121
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;12:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;13:00;6764;6;9376;31;309;3695;-13;122
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;13:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;13:30;6660;6;9427;31;348;3754;-13;120
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;13:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;14:00;6575;6;9379;44;333;3541;-250;120
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;14:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;14:30;6471;6;9418;59;342;3669;-476;121
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;14:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;15:00;6342;17;9381;62;319;3503;-480;122
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;15:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;15:30;6287;17;9390;72;360;3622;-478;126
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;15:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;16:00;6274;17;9362;81;387;3434;-278;127
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;16:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;16:30;6172;17;9325;107;362;3472;-248;124
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;16:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;17:00;6064;17;9295;99;324;3633;-248;124
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;17:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;17:30;6000;17;9280;92;352;3821;-248;124
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;17:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;18:00;5980;16;9369;99;321;4102;-14;125
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;18:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;18:30;6079;17;9399;122;252;4295;-13;124
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;18:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;19:00;6202;17;9394;110;168;4816;-14;124
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;19:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;19:30;6157;5;9403;112;112;4830;-13;120
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;19:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;20:00;6067;5;9375;144;56;4836;-13;123
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;20:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;20:30;5924;5;9378;137;19;4747;-14;125
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;20:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;21:00;5807;5;9369;131;2;4508;-13;126
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;21:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;21:30;5776;5;9369;154;0;4387;-14;126
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;21:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;22:00;5650;5;9331;141;0;4327;-14;125
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;22:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;22:30;5742;5;9356;138;0;4335;-13;115
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;22:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;23:00;5874;5;9339;156;0;5258;-14;114
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;23:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;23:30;5796;5;9363;161;0;4362;-15;121
Auvergne-Rhône-Alpes;Données définitives;04/08/2021;23:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;00:00;5457;5;9307;157;0;4349;-343;124
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;00:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;00:30;5258;5;9378;166;0;4449;-303;125
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;00:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;01:00;5009;5;9336;176;0;3638;-24;127
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;01:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;01:30;4951;5;9359;195;0;3408;-23;126
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;01:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;02:00;4944;5;9354;205;0;3273;-24;125
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;02:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;02:30;4925;5;9376;221;0;3259;-23;125
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;02:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;03:00;4861;5;9331;192;0;3208;-89;127
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;03:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;03:30;4786;5;9402;162;0;3325;-580;125
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;03:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;04:00;4657;5;9377;175;0;3432;-1138;128
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;04:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;04:30;4618;5;9392;190;0;3397;-1136;127
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;04:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;05:00;4679;5;9390;180;0;3327;-810;126
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;05:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;05:30;4746;5;9377;171;0;3367;-807;125
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;05:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;06:00;4867;5;9392;163;0;3544;-615;126
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;06:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;06:30;4954;5;9336;148;0;3266;-24;124
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;06:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;07:00;5097;5;9343;130;8;3483;-24;124
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;07:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;07:30;5341;5;9365;124;33;3624;-24;122
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;07:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;08:00;5580;5;9389;122;78;3894;-14;123
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;08:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;08:30;5766;5;9378;105;141;3808;-14;123
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;08:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;09:00;5938;5;9372;114;208;3887;-14;121
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;09:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;09:30;6145;6;9368;108;291;4187;-15;123
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;09:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;10:00;6246;8;9368;104;341;4074;-14;122
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;10:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;10:30;6314;5;9395;93;397;4127;-14;121
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;10:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;11:00;6358;5;9317;86;473;3949;-14;124
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;11:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;11:30;6448;5;9417;76;517;4028;-178;121
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;11:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;12:00;6553;5;9389;65;611;3957;-178;122
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;12:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;12:30;6427;5;8534;60;665;4430;-178;123
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;12:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;13:00;6508;5;8345;55;698;4885;-178;123
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;13:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;13:30;6432;5;8409;57;725;4577;-179;124
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;13:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;14:00;6361;5;8472;69;694;4039;-178;123
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;14:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;14:30;6309;5;8450;60;738;3828;-14;124
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;14:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;15:00;6181;5;8438;61;736;3480;-14;125
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;15:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;15:30;6124;5;8355;84;684;3466;-14;122
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;15:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;16:00;6096;5;8319;87;648;3376;-14;124
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;16:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;16:30;6011;5;8416;99;573;3472;-248;124
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;16:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;17:00;5926;5;8406;81;513;3381;-480;124
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;17:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;17:30;5851;5;8435;86;441;4007;-480;124
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;17:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;18:00;5864;5;8414;90;353;4240;-14;124
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;18:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;18:30;5926;5;8369;92;265;4489;-14;122
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;18:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;19:00;6091;5;8511;94;169;5040;-14;123
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;19:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;19:30;6069;5;8445;94;100;5166;-15;124
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;19:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;20:00;5975;5;8423;104;55;5159;-14;125
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;20:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;20:30;5847;5;8447;133;19;4866;-14;125
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;20:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;21:00;5783;5;8401;144;2;4543;-14;124
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;21:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;21:30;5849;5;8428;128;0;4266;-14;125
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;21:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;22:00;5717;5;8366;135;0;4185;-15;125
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;22:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;22:30;5772;5;8290;157;0;3843;-14;127
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;22:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;23:00;5915;5;8339;174;0;3801;-14;125
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;23:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;23:30;5858;5;8229;186;0;3335;-14;126
Auvergne-Rhône-Alpes;Données définitives;05/08/2021;23:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;00:00;5493;5;8179;189;0;3087;-14;127
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;00:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;00:30;5292;5;8209;208;0;3231;-58;125
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;00:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;01:00;5052;5;7309;225;0;2963;-582;128
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;01:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;01:30;5031;5;7426;225;0;2909;-906;127
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;01:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;02:00;5022;5;7634;217;0;2733;-1308;126
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;02:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;02:30;5009;5;7508;219;0;2962;-1635;125
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;02:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;03:00;4873;5;7477;200;0;3101;-1866;128
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;03:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;03:30;4821;5;7511;192;0;2696;-1864;128
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;03:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;04:00;4694;5;7488;188;0;2582;-1864;128
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;04:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;04:30;4711;5;7487;164;0;2551;-1633;128
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;04:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;05:00;4750;5;7486;168;0;2456;-1631;129
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;05:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;05:30;4843;5;7475;166;0;2577;-1631;128
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;05:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;06:00;4984;5;7490;155;0;2646;-1632;127
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;06:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;06:30;5059;5;7835;127;0;2820;-1630;125
Auvergne-Rhône-Alpes;Données définitives;06/08/2021;06:45;;;;;;;;
