Date;Code Région;Nom Région;Max Conso totale gaz (KWh 0°C PCS)
20/11/2019;84;Auvergne-Rhône-Alpes;13512
24/11/2019;84;Auvergne-Rhône-Alpes;7831
22/08/2021;84;Auvergne-Rhône-Alpes;1964
24/08/2021;84;Auvergne-Rhône-Alpes;2737
27/08/2021;84;Auvergne-Rhône-Alpes;3032
08/09/2021;84;Auvergne-Rhône-Alpes;3384
10/09/2021;84;Auvergne-Rhône-Alpes;4279
14/09/2021;84;Auvergne-Rhône-Alpes;4202
20/09/2021;84;Auvergne-Rhône-Alpes;4274
30/09/2021;84;Auvergne-Rhône-Alpes;4584
02/10/2021;84;Auvergne-Rhône-Alpes;3264
04/10/2021;84;Auvergne-Rhône-Alpes;4927
08/10/2021;84;Auvergne-Rhône-Alpes;7023
13/10/2021;84;Auvergne-Rhône-Alpes;8091
15/10/2021;84;Auvergne-Rhône-Alpes;9895
16/10/2021;84;Auvergne-Rhône-Alpes;7101
17/10/2021;84;Auvergne-Rhône-Alpes;6606
27/11/2020;84;Auvergne-Rhône-Alpes;11725
01/12/2020;84;Auvergne-Rhône-Alpes;13513
04/12/2020;84;Auvergne-Rhône-Alpes;11843
24/12/2020;84;Auvergne-Rhône-Alpes;7970
06/06/2020;84;Auvergne-Rhône-Alpes;2474
10/06/2020;84;Auvergne-Rhône-Alpes;4779
20/06/2020;84;Auvergne-Rhône-Alpes;3266
23/06/2020;84;Auvergne-Rhône-Alpes;4043
08/07/2020;84;Auvergne-Rhône-Alpes;4024
19/07/2020;84;Auvergne-Rhône-Alpes;2994
27/07/2020;84;Auvergne-Rhône-Alpes;3470
17/11/2020;84;Auvergne-Rhône-Alpes;10512
09/12/2020;84;Auvergne-Rhône-Alpes;13525
02/12/2019;84;Auvergne-Rhône-Alpes;11847
03/06/2023;84;Auvergne-Rhône-Alpes;2246
25/06/2023;84;Auvergne-Rhône-Alpes;1958
12/12/2019;84;Auvergne-Rhône-Alpes;13633
16/12/2019;84;Auvergne-Rhône-Alpes;10359
20/12/2019;84;Auvergne-Rhône-Alpes;7649
28/12/2019;84;Auvergne-Rhône-Alpes;8193
30/12/2019;84;Auvergne-Rhône-Alpes;10768
31/12/2019;84;Auvergne-Rhône-Alpes;11386
02/01/2020;84;Auvergne-Rhône-Alpes;12597
03/12/2018;84;Auvergne-Rhône-Alpes;9148
04/12/2018;84;Auvergne-Rhône-Alpes;10002
08/12/2018;84;Auvergne-Rhône-Alpes;8722
15/12/2018;84;Auvergne-Rhône-Alpes;13027
16/12/2018;84;Auvergne-Rhône-Alpes;10347
17/12/2018;84;Auvergne-Rhône-Alpes;12782
21/12/2018;84;Auvergne-Rhône-Alpes;11053
23/12/2018;84;Auvergne-Rhône-Alpes;7521
25/12/2018;84;Auvergne-Rhône-Alpes;8994
27/12/2018;84;Auvergne-Rhône-Alpes;11521
05/01/2019;84;Auvergne-Rhône-Alpes;12763
06/01/2019;84;Auvergne-Rhône-Alpes;11168
09/01/2019;84;Auvergne-Rhône-Alpes;13868
27/10/2018;84;Auvergne-Rhône-Alpes;6830
30/10/2018;84;Auvergne-Rhône-Alpes;10188
09/11/2018;84;Auvergne-Rhône-Alpes;9379
21/11/2018;84;Auvergne-Rhône-Alpes;12864
29/11/2018;84;Auvergne-Rhône-Alpes;12514
18/04/2022;84;Auvergne-Rhône-Alpes;5138
23/04/2022;84;Auvergne-Rhône-Alpes;4000
25/05/2022;84;Auvergne-Rhône-Alpes;4235
29/05/2022;84;Auvergne-Rhône-Alpes;3057
06/06/2022;84;Auvergne-Rhône-Alpes;2898
09/06/2022;84;Auvergne-Rhône-Alpes;4078
26/08/2023;84;Auvergne-Rhône-Alpes;1707
29/08/2023;84;Auvergne-Rhône-Alpes;2625
30/12/2020;84;Auvergne-Rhône-Alpes;10367
03/01/2021;84;Auvergne-Rhône-Alpes;11284
08/01/2021;84;Auvergne-Rhône-Alpes;14893
11/01/2021;84;Auvergne-Rhône-Alpes;15946
12/01/2021;84;Auvergne-Rhône-Alpes;15708
13/01/2021;84;Auvergne-Rhône-Alpes;13789
14/01/2021;84;Auvergne-Rhône-Alpes;12943
20/01/2021;84;Auvergne-Rhône-Alpes;13294
26/01/2021;84;Auvergne-Rhône-Alpes;14941
01/12/2023;84;Auvergne-Rhône-Alpes;83176
03/12/2023;84;Auvergne-Rhône-Alpes;10076
06/12/2023;84;Auvergne-Rhône-Alpes;11537
22/12/2023;84;Auvergne-Rhône-Alpes;7875
24/12/2023;84;Auvergne-Rhône-Alpes;7027
04/01/2024;84;Auvergne-Rhône-Alpes;72784
10/10/2020;84;Auvergne-Rhône-Alpes;5406
11/10/2020;84;Auvergne-Rhône-Alpes;6538
14/10/2020;84;Auvergne-Rhône-Alpes;9101
28/12/2021;84;Auvergne-Rhône-Alpes;8501
03/01/2022;84;Auvergne-Rhône-Alpes;9838
10/01/2022;84;Auvergne-Rhône-Alpes;12694
12/01/2022;84;Auvergne-Rhône-Alpes;14202
13/01/2022;84;Auvergne-Rhône-Alpes;15016
17/01/2022;84;Auvergne-Rhône-Alpes;14917
19/01/2022;84;Auvergne-Rhône-Alpes;15082
01/05/2022;84;Auvergne-Rhône-Alpes;4006
02/05/2022;84;Auvergne-Rhône-Alpes;5242
07/05/2022;84;Auvergne-Rhône-Alpes;3705
14/05/2022;84;Auvergne-Rhône-Alpes;2463
17/05/2022;84;Auvergne-Rhône-Alpes;4245
18/05/2022;84;Auvergne-Rhône-Alpes;4003
22/03/2022;84;Auvergne-Rhône-Alpes;10523
29/03/2022;84;Auvergne-Rhône-Alpes;7853
07/04/2022;84;Auvergne-Rhône-Alpes;8596
12/04/2020;84;Auvergne-Rhône-Alpes;3454
21/04/2020;84;Auvergne-Rhône-Alpes;3721
30/04/2020;84;Auvergne-Rhône-Alpes;4282
02/05/2020;84;Auvergne-Rhône-Alpes;4053
30/01/2024;84;Auvergne-Rhône-Alpes;10024
07/02/2024;84;Auvergne-Rhône-Alpes;78825
16/11/2020;84;Auvergne-Rhône-Alpes;8388
22/11/2020;84;Auvergne-Rhône-Alpes;11127
30/11/2020;84;Auvergne-Rhône-Alpes;13055
06/12/2020;84;Auvergne-Rhône-Alpes;11401
31/12/2020;84;Auvergne-Rhône-Alpes;10876
04/01/2021;84;Auvergne-Rhône-Alpes;13966
05/01/2021;84;Auvergne-Rhône-Alpes;14485
09/01/2021;84;Auvergne-Rhône-Alpes;13777
17/01/2021;84;Auvergne-Rhône-Alpes;12124
12/08/2022;84;Auvergne-Rhône-Alpes;2869
13/08/2022;84;Auvergne-Rhône-Alpes;2429
20/08/2022;84;Auvergne-Rhône-Alpes;2651
23/08/2022;84;Auvergne-Rhône-Alpes;3203
25/08/2022;84;Auvergne-Rhône-Alpes;3261
27/08/2022;84;Auvergne-Rhône-Alpes;2958
30/08/2022;84;Auvergne-Rhône-Alpes;3448
01/09/2022;84;Auvergne-Rhône-Alpes;3754
05/09/2022;84;Auvergne-Rhône-Alpes;3727
25/09/2022;84;Auvergne-Rhône-Alpes;3536
08/11/2022;84;Auvergne-Rhône-Alpes;6591
15/11/2022;84;Auvergne-Rhône-Alpes;7495
16/11/2022;84;Auvergne-Rhône-Alpes;6990
20/11/2022;84;Auvergne-Rhône-Alpes;7160
19/11/2019;84;Auvergne-Rhône-Alpes;13023
23/11/2019;84;Auvergne-Rhône-Alpes;7981
26/11/2019;84;Auvergne-Rhône-Alpes;11522
15/02/2024;84;Auvergne-Rhône-Alpes;8819
21/02/2024;84;Auvergne-Rhône-Alpes;8981
22/02/2024;84;Auvergne-Rhône-Alpes;58330
27/02/2024;84;Auvergne-Rhône-Alpes;9025
07/03/2024;84;Auvergne-Rhône-Alpes;11668
04/01/2018;84;Auvergne-Rhône-Alpes;10114
24/01/2018;84;Auvergne-Rhône-Alpes;10747
28/01/2018;84;Auvergne-Rhône-Alpes;9581
29/01/2018;84;Auvergne-Rhône-Alpes;11036
07/02/2018;84;Auvergne-Rhône-Alpes;14756
02/10/2019;84;Auvergne-Rhône-Alpes;4624
05/10/2019;84;Auvergne-Rhône-Alpes;4476
13/10/2019;84;Auvergne-Rhône-Alpes;3306
19/10/2019;84;Auvergne-Rhône-Alpes;4944
24/10/2019;84;Auvergne-Rhône-Alpes;6904
30/10/2019;84;Auvergne-Rhône-Alpes;6887
02/11/2019;84;Auvergne-Rhône-Alpes;5081
11/02/2018;84;Auvergne-Rhône-Alpes;11358
12/02/2018;84;Auvergne-Rhône-Alpes;14126
15/02/2018;84;Auvergne-Rhône-Alpes;13078
17/02/2018;84;Auvergne-Rhône-Alpes;8774
25/02/2018;84;Auvergne-Rhône-Alpes;12433
26/02/2018;84;Auvergne-Rhône-Alpes;16382
01/03/2018;84;Auvergne-Rhône-Alpes;15661
04/03/2018;84;Auvergne-Rhône-Alpes;10349
06/03/2018;84;Auvergne-Rhône-Alpes;11632
13/03/2018;84;Auvergne-Rhône-Alpes;10208
16/03/2018;84;Auvergne-Rhône-Alpes;10630
20/03/2018;84;Auvergne-Rhône-Alpes;13711
14/04/2021;84;Auvergne-Rhône-Alpes;11413
20/04/2021;84;Auvergne-Rhône-Alpes;9729
21/04/2021;84;Auvergne-Rhône-Alpes;7819
28/04/2021;84;Auvergne-Rhône-Alpes;5467
29/04/2021;84;Auvergne-Rhône-Alpes;6568
30/04/2021;84;Auvergne-Rhône-Alpes;6484
04/05/2021;84;Auvergne-Rhône-Alpes;7562
06/05/2021;84;Auvergne-Rhône-Alpes;7446
09/05/2021;84;Auvergne-Rhône-Alpes;3268
15/05/2021;84;Auvergne-Rhône-Alpes;4875
30/05/2021;84;Auvergne-Rhône-Alpes;3222
31/05/2021;84;Auvergne-Rhône-Alpes;4047
02/06/2021;84;Auvergne-Rhône-Alpes;3742
05/06/2021;84;Auvergne-Rhône-Alpes;2708
09/06/2021;84;Auvergne-Rhône-Alpes;4365
14/06/2021;84;Auvergne-Rhône-Alpes;3514
16/06/2021;84;Auvergne-Rhône-Alpes;4009
25/03/2021;84;Auvergne-Rhône-Alpes;11115
26/03/2021;84;Auvergne-Rhône-Alpes;10165
30/03/2021;84;Auvergne-Rhône-Alpes;9449
31/03/2021;84;Auvergne-Rhône-Alpes;8029
03/04/2021;84;Auvergne-Rhône-Alpes;5781
13/12/2020;84;Auvergne-Rhône-Alpes;9707
17/12/2020;84;Auvergne-Rhône-Alpes;11433
02/01/2021;84;Auvergne-Rhône-Alpes;10930
23/02/2020;84;Auvergne-Rhône-Alpes;9097
01/03/2020;84;Auvergne-Rhône-Alpes;8271
05/03/2020;84;Auvergne-Rhône-Alpes;10441
06/03/2020;84;Auvergne-Rhône-Alpes;11400
10/03/2020;84;Auvergne-Rhône-Alpes;10977
11/03/2020;84;Auvergne-Rhône-Alpes;9666
10/12/2019;84;Auvergne-Rhône-Alpes;13219
15/12/2019;84;Auvergne-Rhône-Alpes;8056
27/12/2019;84;Auvergne-Rhône-Alpes;9065
01/01/2020;84;Auvergne-Rhône-Alpes;10833
04/01/2020;84;Auvergne-Rhône-Alpes;9309
10/07/2022;84;Auvergne-Rhône-Alpes;2769
14/07/2022;84;Auvergne-Rhône-Alpes;2889
30/07/2022;84;Auvergne-Rhône-Alpes;2765
11/08/2022;84;Auvergne-Rhône-Alpes;3013
02/03/2021;84;Auvergne-Rhône-Alpes;11741
05/03/2021;84;Auvergne-Rhône-Alpes;10241
06/03/2021;84;Auvergne-Rhône-Alpes;9141
17/03/2021;84;Auvergne-Rhône-Alpes;11863
29/01/2021;84;Auvergne-Rhône-Alpes;10205
03/02/2021;84;Auvergne-Rhône-Alpes;9463
04/02/2021;84;Auvergne-Rhône-Alpes;11672
05/02/2021;84;Auvergne-Rhône-Alpes;11350
06/02/2021;84;Auvergne-Rhône-Alpes;8473
07/07/2022;84;Auvergne-Rhône-Alpes;4514
11/06/2022;84;Auvergne-Rhône-Alpes;2841
22/06/2022;84;Auvergne-Rhône-Alpes;3524
27/06/2022;84;Auvergne-Rhône-Alpes;3748
24/05/2019;84;Auvergne-Rhône-Alpes;4438
28/05/2019;84;Auvergne-Rhône-Alpes;4170
10/06/2019;84;Auvergne-Rhône-Alpes;3021
12/06/2019;84;Auvergne-Rhône-Alpes;5164
20/06/2019;84;Auvergne-Rhône-Alpes;3487
24/06/2019;84;Auvergne-Rhône-Alpes;3378
25/06/2019;84;Auvergne-Rhône-Alpes;4030
07/06/2018;84;Auvergne-Rhône-Alpes;3722
08/06/2018;84;Auvergne-Rhône-Alpes;3649
10/06/2018;84;Auvergne-Rhône-Alpes;2532
21/05/2019;84;Auvergne-Rhône-Alpes;6055
17/06/2018;84;Auvergne-Rhône-Alpes;2532
19/06/2018;84;Auvergne-Rhône-Alpes;3575
22/06/2018;84;Auvergne-Rhône-Alpes;3552
03/07/2018;84;Auvergne-Rhône-Alpes;3214
12/08/2018;84;Auvergne-Rhône-Alpes;1769
14/08/2018;84;Auvergne-Rhône-Alpes;2181
06/06/2018;84;Auvergne-Rhône-Alpes;3599
09/01/2024;84;Auvergne-Rhône-Alpes;13065
11/01/2024;84;Auvergne-Rhône-Alpes;12731
26/01/2024;84;Auvergne-Rhône-Alpes;8615
24/12/2021;84;Auvergne-Rhône-Alpes;10999
31/12/2021;84;Auvergne-Rhône-Alpes;8372
01/01/2022;84;Auvergne-Rhône-Alpes;8304
15/01/2022;84;Auvergne-Rhône-Alpes;13549
16/01/2022;84;Auvergne-Rhône-Alpes;13077
18/01/2022;84;Auvergne-Rhône-Alpes;14402
16/10/2020;84;Auvergne-Rhône-Alpes;9600
17/10/2020;84;Auvergne-Rhône-Alpes;7526
05/04/2020;84;Auvergne-Rhône-Alpes;6207
07/04/2020;84;Auvergne-Rhône-Alpes;6134
09/04/2020;84;Auvergne-Rhône-Alpes;5271
18/04/2020;84;Auvergne-Rhône-Alpes;3353
20/04/2020;84;Auvergne-Rhône-Alpes;3852
22/04/2020;84;Auvergne-Rhône-Alpes;4192
25/04/2020;84;Auvergne-Rhône-Alpes;2799
26/04/2020;84;Auvergne-Rhône-Alpes;3232
27/04/2020;84;Auvergne-Rhône-Alpes;3886
08/02/2024;84;Auvergne-Rhône-Alpes;8138
09/02/2024;84;Auvergne-Rhône-Alpes;7106
11/02/2024;84;Auvergne-Rhône-Alpes;7908
12/02/2024;84;Auvergne-Rhône-Alpes;10240
14/02/2024;84;Auvergne-Rhône-Alpes;86605
17/02/2024;84;Auvergne-Rhône-Alpes;58219
23/02/2024;84;Auvergne-Rhône-Alpes;75451
24/02/2024;84;Auvergne-Rhône-Alpes;79749
29/02/2024;84;Auvergne-Rhône-Alpes;9635
03/03/2024;84;Auvergne-Rhône-Alpes;7561
11/03/2024;84;Auvergne-Rhône-Alpes;8897
12/03/2024;84;Auvergne-Rhône-Alpes;9730
26/03/2024;84;Auvergne-Rhône-Alpes;7005
27/03/2024;84;Auvergne-Rhône-Alpes;8457
29/03/2024;84;Auvergne-Rhône-Alpes;6022
31/03/2024;84;Auvergne-Rhône-Alpes;5040
05/04/2024;84;Auvergne-Rhône-Alpes;5413
23/04/2024;84;Auvergne-Rhône-Alpes;9526
27/04/2024;84;Auvergne-Rhône-Alpes;5089
09/07/2021;84;Auvergne-Rhône-Alpes;4317
12/07/2021;84;Auvergne-Rhône-Alpes;3689
15/07/2021;84;Auvergne-Rhône-Alpes;3481
18/07/2021;84;Auvergne-Rhône-Alpes;2423
20/07/2021;84;Auvergne-Rhône-Alpes;3232
22/07/2021;84;Auvergne-Rhône-Alpes;3333
26/07/2021;84;Auvergne-Rhône-Alpes;2996
27/07/2021;84;Auvergne-Rhône-Alpes;3098
30/07/2021;84;Auvergne-Rhône-Alpes;2835
02/08/2021;84;Auvergne-Rhône-Alpes;2667
05/08/2021;84;Auvergne-Rhône-Alpes;2945
06/08/2021;84;Auvergne-Rhône-Alpes;2742
09/08/2021;84;Auvergne-Rhône-Alpes;2348
10/08/2021;84;Auvergne-Rhône-Alpes;2490
17/08/2021;84;Auvergne-Rhône-Alpes;2362
20/08/2021;84;Auvergne-Rhône-Alpes;2450
25/08/2021;84;Auvergne-Rhône-Alpes;2764
02/09/2021;84;Auvergne-Rhône-Alpes;3687
09/09/2021;84;Auvergne-Rhône-Alpes;3935
18/09/2021;84;Auvergne-Rhône-Alpes;2686
26/09/2021;84;Auvergne-Rhône-Alpes;3202
29/09/2021;84;Auvergne-Rhône-Alpes;4140
03/10/2021;84;Auvergne-Rhône-Alpes;3502
10/10/2021;84;Auvergne-Rhône-Alpes;5784
01/11/2021;84;Auvergne-Rhône-Alpes;6407
04/11/2021;84;Auvergne-Rhône-Alpes;9839
08/11/2021;84;Auvergne-Rhône-Alpes;10472
26/11/2021;84;Auvergne-Rhône-Alpes;12176
30/11/2021;84;Auvergne-Rhône-Alpes;13927
03/12/2021;84;Auvergne-Rhône-Alpes;14302
17/12/2021;84;Auvergne-Rhône-Alpes;13330
20/12/2021;84;Auvergne-Rhône-Alpes;13800
05/11/2021;84;Auvergne-Rhône-Alpes;10110
06/11/2021;84;Auvergne-Rhône-Alpes;8276
11/11/2021;84;Auvergne-Rhône-Alpes;10158
15/03/2024;84;Auvergne-Rhône-Alpes;6906
14/06/2020;84;Auvergne-Rhône-Alpes;3409
18/06/2020;84;Auvergne-Rhône-Alpes;4473
19/06/2020;84;Auvergne-Rhône-Alpes;4383
30/06/2020;84;Auvergne-Rhône-Alpes;3908
01/07/2020;84;Auvergne-Rhône-Alpes;3732
03/07/2020;84;Auvergne-Rhône-Alpes;4018
09/07/2020;84;Auvergne-Rhône-Alpes;3928
16/07/2020;84;Auvergne-Rhône-Alpes;3903
20/07/2020;84;Auvergne-Rhône-Alpes;3646
22/07/2020;84;Auvergne-Rhône-Alpes;3786
29/07/2020;84;Auvergne-Rhône-Alpes;3494
07/08/2020;84;Auvergne-Rhône-Alpes;2923
25/08/2020;84;Auvergne-Rhône-Alpes;3360
26/08/2020;84;Auvergne-Rhône-Alpes;2698
31/08/2020;84;Auvergne-Rhône-Alpes;3837
01/09/2020;84;Auvergne-Rhône-Alpes;4120
04/09/2020;84;Auvergne-Rhône-Alpes;4100
10/09/2020;84;Auvergne-Rhône-Alpes;4102
19/09/2020;84;Auvergne-Rhône-Alpes;3094
20/09/2020;84;Auvergne-Rhône-Alpes;3111
25/09/2020;84;Auvergne-Rhône-Alpes;4380
26/09/2020;84;Auvergne-Rhône-Alpes;3458
27/09/2020;84;Auvergne-Rhône-Alpes;4936
29/09/2020;84;Auvergne-Rhône-Alpes;6912
01/10/2020;84;Auvergne-Rhône-Alpes;6587
02/10/2020;84;Auvergne-Rhône-Alpes;6089
12/01/2019;84;Auvergne-Rhône-Alpes;11991
22/01/2019;84;Auvergne-Rhône-Alpes;15505
29/01/2019;84;Auvergne-Rhône-Alpes;15141
04/02/2019;84;Auvergne-Rhône-Alpes;15358
11/02/2019;84;Auvergne-Rhône-Alpes;12847
23/02/2019;84;Auvergne-Rhône-Alpes;8922
27/02/2019;84;Auvergne-Rhône-Alpes;11113
01/03/2019;84;Auvergne-Rhône-Alpes;9031
06/05/2020;84;Auvergne-Rhône-Alpes;3807
12/05/2020;84;Auvergne-Rhône-Alpes;5198
15/05/2020;84;Auvergne-Rhône-Alpes;5520
17/05/2020;84;Auvergne-Rhône-Alpes;3632
18/05/2020;84;Auvergne-Rhône-Alpes;4245
23/05/2020;84;Auvergne-Rhône-Alpes;2507
30/05/2020;84;Auvergne-Rhône-Alpes;2315
05/06/2020;84;Auvergne-Rhône-Alpes;3465
07/06/2020;84;Auvergne-Rhône-Alpes;3381
13/06/2020;84;Auvergne-Rhône-Alpes;2862
26/06/2023;84;Auvergne-Rhône-Alpes;2605
01/07/2023;84;Auvergne-Rhône-Alpes;2181
05/07/2023;84;Auvergne-Rhône-Alpes;3294
11/07/2023;84;Auvergne-Rhône-Alpes;2554
15/07/2023;84;Auvergne-Rhône-Alpes;1761
16/07/2023;84;Auvergne-Rhône-Alpes;2024
17/07/2023;84;Auvergne-Rhône-Alpes;3106
21/07/2023;84;Auvergne-Rhône-Alpes;2606
22/07/2023;84;Auvergne-Rhône-Alpes;1775
14/09/2018;84;Auvergne-Rhône-Alpes;3466
15/09/2018;84;Auvergne-Rhône-Alpes;2758
25/09/2018;84;Auvergne-Rhône-Alpes;4131
28/09/2018;84;Auvergne-Rhône-Alpes;3974
29/09/2018;84;Auvergne-Rhône-Alpes;2987
02/10/2018;84;Auvergne-Rhône-Alpes;6028
04/10/2018;84;Auvergne-Rhône-Alpes;6009
07/10/2018;84;Auvergne-Rhône-Alpes;3527
10/10/2018;84;Auvergne-Rhône-Alpes;5830
14/10/2018;84;Auvergne-Rhône-Alpes;2951
19/10/2018;84;Auvergne-Rhône-Alpes;6077
03/03/2023;84;Auvergne-Rhône-Alpes;12279
08/03/2023;84;Auvergne-Rhône-Alpes;10926
10/03/2023;84;Auvergne-Rhône-Alpes;8725
16/03/2023;84;Auvergne-Rhône-Alpes;9898
18/03/2023;84;Auvergne-Rhône-Alpes;6116
24/03/2023;84;Auvergne-Rhône-Alpes;5714
05/04/2023;84;Auvergne-Rhône-Alpes;10534
06/04/2023;84;Auvergne-Rhône-Alpes;9977
08/04/2023;84;Auvergne-Rhône-Alpes;6563
12/04/2023;84;Auvergne-Rhône-Alpes;5637
14/04/2023;84;Auvergne-Rhône-Alpes;7949
16/04/2023;84;Auvergne-Rhône-Alpes;6250
18/04/2023;84;Auvergne-Rhône-Alpes;7809
22/04/2023;84;Auvergne-Rhône-Alpes;4278
25/04/2023;84;Auvergne-Rhône-Alpes;6421
26/04/2023;84;Auvergne-Rhône-Alpes;7127
27/04/2023;84;Auvergne-Rhône-Alpes;5203
01/05/2023;84;Auvergne-Rhône-Alpes;3862
09/05/2023;84;Auvergne-Rhône-Alpes;4200
13/05/2023;84;Auvergne-Rhône-Alpes;3841
15/05/2023;84;Auvergne-Rhône-Alpes;5188
17/05/2023;84;Auvergne-Rhône-Alpes;5184
11/06/2023;84;Auvergne-Rhône-Alpes;2033
18/06/2023;84;Auvergne-Rhône-Alpes;2035
07/12/2018;84;Auvergne-Rhône-Alpes;9605
09/12/2018;84;Auvergne-Rhône-Alpes;7867
10/12/2018;84;Auvergne-Rhône-Alpes;10937
11/12/2018;84;Auvergne-Rhône-Alpes;12456
12/12/2018;84;Auvergne-Rhône-Alpes;14294
19/12/2018;84;Auvergne-Rhône-Alpes;11727
24/12/2018;84;Auvergne-Rhône-Alpes;7574
26/12/2018;84;Auvergne-Rhône-Alpes;10741
28/12/2018;84;Auvergne-Rhône-Alpes;11635
31/12/2018;84;Auvergne-Rhône-Alpes;10817
02/01/2019;84;Auvergne-Rhône-Alpes;11488
03/01/2019;84;Auvergne-Rhône-Alpes;13970
04/01/2019;84;Auvergne-Rhône-Alpes;14552
07/01/2019;84;Auvergne-Rhône-Alpes;14089
08/01/2019;84;Auvergne-Rhône-Alpes;13947
03/11/2018;84;Auvergne-Rhône-Alpes;8208
04/11/2018;84;Auvergne-Rhône-Alpes;7580
06/11/2018;84;Auvergne-Rhône-Alpes;8213
08/11/2018;84;Auvergne-Rhône-Alpes;10226
15/11/2018;84;Auvergne-Rhône-Alpes;9235
20/11/2018;84;Auvergne-Rhône-Alpes;12852
22/11/2018;84;Auvergne-Rhône-Alpes;12771
25/11/2018;84;Auvergne-Rhône-Alpes;9509
28/11/2018;84;Auvergne-Rhône-Alpes;13381
30/11/2018;84;Auvergne-Rhône-Alpes;10984
11/01/2019;84;Auvergne-Rhône-Alpes;15549
24/08/2022;84;Auvergne-Rhône-Alpes;3271
26/08/2022;84;Auvergne-Rhône-Alpes;3385
28/08/2022;84;Auvergne-Rhône-Alpes;2679
31/08/2022;84;Auvergne-Rhône-Alpes;3517
26/09/2022;84;Auvergne-Rhône-Alpes;4523
27/09/2022;84;Auvergne-Rhône-Alpes;4511
02/10/2022;84;Auvergne-Rhône-Alpes;3176
05/10/2022;84;Auvergne-Rhône-Alpes;4555
14/10/2022;84;Auvergne-Rhône-Alpes;4064
17/10/2022;84;Auvergne-Rhône-Alpes;4156
18/10/2022;84;Auvergne-Rhône-Alpes;4410
22/10/2022;84;Auvergne-Rhône-Alpes;3542
31/10/2022;84;Auvergne-Rhône-Alpes;3605
03/11/2022;84;Auvergne-Rhône-Alpes;5589
15/01/2020;84;Auvergne-Rhône-Alpes;10985
18/01/2020;84;Auvergne-Rhône-Alpes;10992
19/01/2020;84;Auvergne-Rhône-Alpes;11944
27/01/2020;84;Auvergne-Rhône-Alpes;12717
01/02/2020;84;Auvergne-Rhône-Alpes;8293
27/02/2020;84;Auvergne-Rhône-Alpes;12375
02/03/2020;84;Auvergne-Rhône-Alpes;9988
07/03/2020;84;Auvergne-Rhône-Alpes;9103
12/03/2020;84;Auvergne-Rhône-Alpes;9079
13/03/2020;84;Auvergne-Rhône-Alpes;9599
17/03/2020;84;Auvergne-Rhône-Alpes;8724
18/03/2020;84;Auvergne-Rhône-Alpes;8272
20/03/2020;84;Auvergne-Rhône-Alpes;6473
23/03/2020;84;Auvergne-Rhône-Alpes;7146
30/03/2020;84;Auvergne-Rhône-Alpes;9016
31/03/2020;84;Auvergne-Rhône-Alpes;10139
21/02/2020;84;Auvergne-Rhône-Alpes;10687
03/12/2019;84;Auvergne-Rhône-Alpes;13826
07/12/2019;84;Auvergne-Rhône-Alpes;10826
09/12/2019;84;Auvergne-Rhône-Alpes;11060
13/12/2019;84;Auvergne-Rhône-Alpes;12216
19/12/2019;84;Auvergne-Rhône-Alpes;8848
21/12/2019;84;Auvergne-Rhône-Alpes;7701
23/12/2019;84;Auvergne-Rhône-Alpes;8943
25/12/2019;84;Auvergne-Rhône-Alpes;9012
26/12/2019;84;Auvergne-Rhône-Alpes;9956
03/01/2020;84;Auvergne-Rhône-Alpes;12390
05/01/2020;84;Auvergne-Rhône-Alpes;11053
06/01/2020;84;Auvergne-Rhône-Alpes;13863
07/01/2020;84;Auvergne-Rhône-Alpes;13153
09/01/2020;84;Auvergne-Rhône-Alpes;12331
11/01/2020;84;Auvergne-Rhône-Alpes;9408
12/01/2020;84;Auvergne-Rhône-Alpes;10464
04/11/2022;84;Auvergne-Rhône-Alpes;6250
06/11/2022;84;Auvergne-Rhône-Alpes;6135
07/11/2022;84;Auvergne-Rhône-Alpes;7879
12/11/2022;84;Auvergne-Rhône-Alpes;6383
17/11/2022;84;Auvergne-Rhône-Alpes;6430
18/11/2022;84;Auvergne-Rhône-Alpes;7724
15/11/2019;84;Auvergne-Rhône-Alpes;12952
16/11/2019;84;Auvergne-Rhône-Alpes;11406
22/11/2019;84;Auvergne-Rhône-Alpes;12357
23/05/2021;84;Auvergne-Rhône-Alpes;4617
28/05/2021;84;Auvergne-Rhône-Alpes;5467
08/06/2021;84;Auvergne-Rhône-Alpes;4605
17/06/2021;84;Auvergne-Rhône-Alpes;4043
18/06/2021;84;Auvergne-Rhône-Alpes;4008
30/06/2021;84;Auvergne-Rhône-Alpes;4344
02/07/2021;84;Auvergne-Rhône-Alpes;4115
02/12/2022;84;Auvergne-Rhône-Alpes;11056
08/12/2022;84;Auvergne-Rhône-Alpes;12965
14/12/2022;84;Auvergne-Rhône-Alpes;12446
15/12/2022;84;Auvergne-Rhône-Alpes;11460
22/12/2022;84;Auvergne-Rhône-Alpes;7557
25/12/2022;84;Auvergne-Rhône-Alpes;5578
28/12/2022;84;Auvergne-Rhône-Alpes;8347
30/12/2022;84;Auvergne-Rhône-Alpes;6935
05/01/2023;84;Auvergne-Rhône-Alpes;8167
10/01/2023;84;Auvergne-Rhône-Alpes;10651
12/01/2023;84;Auvergne-Rhône-Alpes;9902
15/01/2023;84;Auvergne-Rhône-Alpes;7561
19/01/2023;84;Auvergne-Rhône-Alpes;12556
24/01/2023;84;Auvergne-Rhône-Alpes;13267
