Périmètre;Nature;Date;Heures;Consommation
Grand Lyon;Données temps réel;25/01/2019;11:00;1559
Grand Lyon;Données temps réel;25/01/2019;11:15;1561
Grand Lyon;Données temps réel;25/01/2019;11:30;1566
Grand Lyon;Données temps réel;25/01/2019;11:45;1554
Grand Lyon;Données temps réel;25/01/2019;12:00;1560
Grand Lyon;Données temps réel;25/01/2019;12:15;1554
Grand Lyon;Données temps réel;25/01/2019;12:30;1521
Grand Lyon;Données temps réel;25/01/2019;12:45;1529
Grand Lyon;Données temps réel;25/01/2019;13:00;1507
Grand Lyon;Données temps réel;25/01/2019;13:15;1505
Grand Lyon;Données temps réel;25/01/2019;13:30;1472
Grand Lyon;Données temps réel;25/01/2019;13:45;1473
Grand Lyon;Données temps réel;25/01/2019;14:00;1458
Grand Lyon;Données temps réel;25/01/2019;14:15;1439
Grand Lyon;Données temps réel;25/01/2019;14:30;1417
Grand Lyon;Données temps réel;25/01/2019;14:45;1403
Grand Lyon;Données temps réel;25/01/2019;15:00;1397
Grand Lyon;Données temps réel;25/01/2019;15:15;1401
Grand Lyon;Données temps réel;25/01/2019;15:30;1396
Grand Lyon;Données temps réel;25/01/2019;15:45;1379
Grand Lyon;Données temps réel;25/01/2019;16:00;1373
Grand Lyon;Données temps réel;25/01/2019;16:15;1394
Grand Lyon;Données temps réel;25/01/2019;16:30;1388
Grand Lyon;Données temps réel;25/01/2019;16:45;1377
Grand Lyon;Données temps réel;25/01/2019;17:00;1397
Grand Lyon;Données temps réel;25/01/2019;17:15;1418
Grand Lyon;Données temps réel;25/01/2019;17:30;1415
Grand Lyon;Données temps réel;25/01/2019;17:45;1451
Grand Lyon;Données temps réel;25/01/2019;18:00;1487
Grand Lyon;Données temps réel;25/01/2019;18:15;1513
Grand Lyon;Données temps réel;25/01/2019;18:30;1521
Grand Lyon;Données temps réel;25/01/2019;18:45;1544
Grand Lyon;Données temps réel;25/01/2019;19:00;1540
Grand Lyon;Données temps réel;25/01/2019;19:15;1532
Grand Lyon;Données temps réel;25/01/2019;19:30;1535
Grand Lyon;Données temps réel;25/01/2019;19:45;1519
Grand Lyon;Données temps réel;25/01/2019;20:00;1497
Grand Lyon;Données temps réel;25/01/2019;20:15;1484
Grand Lyon;Données temps réel;25/01/2019;20:30;1449
Grand Lyon;Données temps réel;25/01/2019;20:45;1458
Grand Lyon;Données temps réel;25/01/2019;21:00;1420
Grand Lyon;Données temps réel;25/01/2019;21:15;1404
Grand Lyon;Données temps réel;25/01/2019;21:30;1378
Grand Lyon;Données temps réel;25/01/2019;21:45;1370
Grand Lyon;Données temps réel;25/01/2019;22:00;1379
Grand Lyon;Données temps réel;25/01/2019;22:15;1383
Grand Lyon;Données temps réel;25/01/2019;22:30;1411
Grand Lyon;Données temps réel;25/01/2019;22:45;1456
Grand Lyon;Données temps réel;25/01/2019;23:00;1459
Grand Lyon;Données temps réel;25/01/2019;23:15;1472
Grand Lyon;Données temps réel;25/01/2019;23:30;1438
Grand Lyon;Données temps réel;25/01/2019;23:45;1411
Grand Lyon;Données temps réel;26/01/2019;00:00;1376
Grand Lyon;Données temps réel;26/01/2019;00:15;1348
Grand Lyon;Données temps réel;26/01/2019;00:30;1314
Grand Lyon;Données temps réel;26/01/2019;00:45;1284
Grand Lyon;Données temps réel;26/01/2019;01:00;1258
Grand Lyon;Données temps réel;26/01/2019;01:15;1258
Grand Lyon;Données temps réel;26/01/2019;01:30;1231
Grand Lyon;Données temps réel;26/01/2019;01:45;1225
Grand Lyon;Données temps réel;26/01/2019;02:00;1202
Grand Lyon;Données temps réel;26/01/2019;02:15;1213
Grand Lyon;Données temps réel;26/01/2019;02:30;1187
Grand Lyon;Données temps réel;26/01/2019;02:45;1174
Grand Lyon;Données temps réel;26/01/2019;03:00;1166
Grand Lyon;Données temps réel;26/01/2019;03:15;1149
Grand Lyon;Données temps réel;26/01/2019;03:30;1147
Grand Lyon;Données temps réel;26/01/2019;03:45;1151
Grand Lyon;Données temps réel;26/01/2019;04:00;1138
Grand Lyon;Données temps réel;26/01/2019;04:15;1143
Grand Lyon;Données temps réel;26/01/2019;04:30;1141
Grand Lyon;Données temps réel;26/01/2019;04:45;1151
Grand Lyon;Données temps réel;26/01/2019;05:00;1140
Grand Lyon;Données temps réel;26/01/2019;05:15;1165
Grand Lyon;Données temps réel;26/01/2019;05:30;1167
Grand Lyon;Données temps réel;26/01/2019;05:45;1173
Grand Lyon;Données temps réel;26/01/2019;06:00;1167
Grand Lyon;Données temps réel;26/01/2019;06:15;1174
Grand Lyon;Données temps réel;26/01/2019;06:30;1173
Grand Lyon;Données temps réel;26/01/2019;06:45;1173
Grand Lyon;Données temps réel;26/01/2019;07:00;1192
Grand Lyon;Données temps réel;26/01/2019;07:15;1220
Grand Lyon;Données temps réel;26/01/2019;07:30;1220
Grand Lyon;Données temps réel;26/01/2019;07:45;1238
Grand Lyon;Données temps réel;26/01/2019;08:00;1237
Grand Lyon;Données temps réel;26/01/2019;08:15;1254
Grand Lyon;Données temps réel;26/01/2019;08:30;1277
Grand Lyon;Données temps réel;26/01/2019;08:45;1294
Grand Lyon;Données temps réel;26/01/2019;09:00;1309
Grand Lyon;Données temps réel;26/01/2019;09:15;1337
Grand Lyon;Données temps réel;26/01/2019;09:30;1346
Grand Lyon;Données temps réel;26/01/2019;09:45;1362
Grand Lyon;Données temps réel;26/01/2019;10:00;1374
Grand Lyon;Données temps réel;26/01/2019;10:15;1371
Grand Lyon;Données temps réel;26/01/2019;10:30;1381
Grand Lyon;Données temps réel;26/01/2019;10:45;1383
Grand Lyon;Données temps réel;26/01/2019;11:00;1385
Grand Lyon;Données temps réel;26/01/2019;11:15;1393
Grand Lyon;Données temps réel;26/01/2019;11:30;1392
Grand Lyon;Données temps réel;26/01/2019;11:45;1417
Grand Lyon;Données temps réel;26/01/2019;12:00;1421
Grand Lyon;Données temps réel;26/01/2019;12:15;1415
Grand Lyon;Données temps réel;26/01/2019;12:30;1418
Grand Lyon;Données temps réel;26/01/2019;12:45;1423
Grand Lyon;Données temps réel;26/01/2019;13:00;1407
Grand Lyon;Données temps réel;26/01/2019;13:15;1405
Grand Lyon;Données temps réel;26/01/2019;13:30;1387
Grand Lyon;Données temps réel;26/01/2019;13:45;1379
Grand Lyon;Données temps réel;26/01/2019;14:00;1377
Grand Lyon;Données temps réel;26/01/2019;14:15;1346
Grand Lyon;Données temps réel;26/01/2019;14:30;1344
Grand Lyon;Données temps réel;26/01/2019;14:45;1330
Grand Lyon;Données temps réel;26/01/2019;15:00;1323
Grand Lyon;Données temps réel;26/01/2019;15:15;1322
Grand Lyon;Données temps réel;26/01/2019;15:30;1320
Grand Lyon;Données temps réel;26/01/2019;15:45;1298
Grand Lyon;Données temps réel;26/01/2019;16:00;1294
Grand Lyon;Données temps réel;26/01/2019;16:15;1294
Grand Lyon;Données temps réel;26/01/2019;16:30;1296
Grand Lyon;Données temps réel;26/01/2019;16:45;1290
Grand Lyon;Données temps réel;26/01/2019;17:00;1293
Grand Lyon;Données temps réel;26/01/2019;17:15;1299
Grand Lyon;Données temps réel;26/01/2019;17:30;1312
Grand Lyon;Données temps réel;26/01/2019;17:45;1332
Grand Lyon;Données temps réel;26/01/2019;18:00;1372
Grand Lyon;Données temps réel;26/01/2019;18:15;1375
Grand Lyon;Données temps réel;26/01/2019;18:30;1382
Grand Lyon;Données temps réel;26/01/2019;18:45;1407
Grand Lyon;Données temps réel;26/01/2019;19:00;1403
Grand Lyon;Données temps réel;26/01/2019;19:15;1406
Grand Lyon;Données temps réel;26/01/2019;19:30;1388
Grand Lyon;Données temps réel;26/01/2019;19:45;1384
Grand Lyon;Données temps réel;26/01/2019;20:00;1387
Grand Lyon;Données temps réel;26/01/2019;20:15;1367
Grand Lyon;Données temps réel;26/01/2019;20:30;1338
Grand Lyon;Données temps réel;26/01/2019;20:45;1321
Grand Lyon;Données temps réel;26/01/2019;21:00;1315
Grand Lyon;Données temps réel;26/01/2019;21:15;1303
Grand Lyon;Données temps réel;26/01/2019;21:30;1264
Grand Lyon;Données temps réel;26/01/2019;21:45;1250
Grand Lyon;Données temps réel;26/01/2019;22:00;1259
Grand Lyon;Données temps réel;26/01/2019;22:15;1276
Grand Lyon;Données temps réel;26/01/2019;22:30;1311
Grand Lyon;Données temps réel;26/01/2019;22:45;1376
Grand Lyon;Données temps réel;26/01/2019;23:00;1374
Grand Lyon;Données temps réel;26/01/2019;23:15;1388
Grand Lyon;Données temps réel;26/01/2019;23:30;1378
Grand Lyon;Données temps réel;26/01/2019;23:45;1341
Grand Lyon;Données temps réel;27/01/2019;00:00;1312
Grand Lyon;Données temps réel;27/01/2019;00:15;1285
Grand Lyon;Données temps réel;27/01/2019;00:30;1262
Grand Lyon;Données temps réel;27/01/2019;00:45;1240
Grand Lyon;Données temps réel;27/01/2019;01:00;1219
Grand Lyon;Données temps réel;27/01/2019;01:15;1207
Grand Lyon;Données temps réel;27/01/2019;01:30;1189
Grand Lyon;Données temps réel;27/01/2019;01:45;1181
Grand Lyon;Données temps réel;27/01/2019;02:00;1160
Grand Lyon;Données temps réel;27/01/2019;02:15;1165
Grand Lyon;Données temps réel;27/01/2019;02:30;1141
Grand Lyon;Données temps réel;27/01/2019;02:45;1140
Grand Lyon;Données temps réel;27/01/2019;03:00;1127
Grand Lyon;Données temps réel;27/01/2019;03:15;1129
Grand Lyon;Données temps réel;27/01/2019;03:30;1107
Grand Lyon;Données temps réel;27/01/2019;03:45;1107
Grand Lyon;Données temps réel;27/01/2019;04:00;1105
Grand Lyon;Données temps réel;27/01/2019;04:15;1101
Grand Lyon;Données temps réel;27/01/2019;04:30;1094
Grand Lyon;Données temps réel;27/01/2019;04:45;1099
Grand Lyon;Données temps réel;27/01/2019;05:00;1092
Grand Lyon;Données temps réel;27/01/2019;05:15;1109
Grand Lyon;Données temps réel;27/01/2019;05:30;1092
Grand Lyon;Données temps réel;27/01/2019;05:45;1112
Grand Lyon;Données temps réel;27/01/2019;06:00;1095
Grand Lyon;Données temps réel;27/01/2019;06:15;1098
Grand Lyon;Données temps réel;27/01/2019;06:30;1097
Grand Lyon;Données temps réel;27/01/2019;06:45;1097
Grand Lyon;Données temps réel;27/01/2019;07:00;1112
Grand Lyon;Données temps réel;27/01/2019;07:15;1115
Grand Lyon;Données temps réel;27/01/2019;07:30;1116
Grand Lyon;Données temps réel;27/01/2019;07:45;1118
Grand Lyon;Données temps réel;27/01/2019;08:00;1125
Grand Lyon;Données temps réel;27/01/2019;08:15;1124
Grand Lyon;Données temps réel;27/01/2019;08:30;1148
Grand Lyon;Données temps réel;27/01/2019;08:45;1153
Grand Lyon;Données temps réel;27/01/2019;09:00;1167
Grand Lyon;Données temps réel;27/01/2019;09:15;1180
Grand Lyon;Données temps réel;27/01/2019;09:30;1203
Grand Lyon;Données temps réel;27/01/2019;09:45;1204
Grand Lyon;Données temps réel;27/01/2019;10:00;1225
Grand Lyon;Données temps réel;27/01/2019;10:15;1235
Grand Lyon;Données temps réel;27/01/2019;10:30;1228
Grand Lyon;Données temps réel;27/01/2019;10:45;1220
Grand Lyon;Données temps réel;27/01/2019;11:00;1209
Grand Lyon;Données temps réel;27/01/2019;11:15;1218
Grand Lyon;Données temps réel;27/01/2019;11:30;1227
Grand Lyon;Données temps réel;27/01/2019;11:45;1232
Grand Lyon;Données temps réel;27/01/2019;12:00;1257
Grand Lyon;Données temps réel;27/01/2019;12:15;1254
Grand Lyon;Données temps réel;27/01/2019;12:30;1259
Grand Lyon;Données temps réel;27/01/2019;12:45;1247
Grand Lyon;Données temps réel;27/01/2019;13:00;1230
Grand Lyon;Données temps réel;27/01/2019;13:15;1208
Grand Lyon;Données temps réel;27/01/2019;13:30;1179
Grand Lyon;Données temps réel;27/01/2019;13:45;1179
Grand Lyon;Données temps réel;27/01/2019;14:00;1186
Grand Lyon;Données temps réel;27/01/2019;14:15;1177
Grand Lyon;Données temps réel;27/01/2019;14:30;1168
Grand Lyon;Données temps réel;27/01/2019;14:45;1170
Grand Lyon;Données temps réel;27/01/2019;15:00;1187
Grand Lyon;Données temps réel;27/01/2019;15:15;1183
Grand Lyon;Données temps réel;27/01/2019;15:30;1182
Grand Lyon;Données temps réel;27/01/2019;15:45;1143
Grand Lyon;Données temps réel;27/01/2019;16:00;1150
Grand Lyon;Données temps réel;27/01/2019;16:15;1147
Grand Lyon;Données temps réel;27/01/2019;16:30;1142
Grand Lyon;Données temps réel;27/01/2019;16:45;1155
Grand Lyon;Données temps réel;27/01/2019;17:00;1165
Grand Lyon;Données temps réel;27/01/2019;17:15;1179
Grand Lyon;Données temps réel;27/01/2019;17:30;1187
Grand Lyon;Données temps réel;27/01/2019;17:45;1228
Grand Lyon;Données temps réel;27/01/2019;18:00;1269
Grand Lyon;Données temps réel;27/01/2019;18:15;1303
Grand Lyon;Données temps réel;27/01/2019;18:30;1318
Grand Lyon;Données temps réel;27/01/2019;18:45;1332
Grand Lyon;Données temps réel;27/01/2019;19:00;1359
Grand Lyon;Données temps réel;27/01/2019;19:15;1385
Grand Lyon;Données temps réel;27/01/2019;19:30;1377
Grand Lyon;Données temps réel;27/01/2019;19:45;1375
Grand Lyon;Données temps réel;27/01/2019;20:00;1361
Grand Lyon;Données temps réel;27/01/2019;20:15;1357
Grand Lyon;Données temps réel;27/01/2019;20:30;1353
Grand Lyon;Données temps réel;27/01/2019;20:45;1343
Grand Lyon;Données temps réel;27/01/2019;21:00;1318
Grand Lyon;Données temps réel;27/01/2019;21:15;1298
Grand Lyon;Données temps réel;27/01/2019;21:30;1280
Grand Lyon;Données temps réel;27/01/2019;21:45;1269
Grand Lyon;Données temps réel;27/01/2019;22:00;1272
Grand Lyon;Données temps réel;27/01/2019;22:15;1282
Grand Lyon;Données temps réel;27/01/2019;22:30;1299
Grand Lyon;Données temps réel;27/01/2019;22:45;1362
Grand Lyon;Données temps réel;27/01/2019;23:00;1358
Grand Lyon;Données temps réel;27/01/2019;23:15;1365
Grand Lyon;Données temps réel;27/01/2019;23:30;1341
Grand Lyon;Données temps réel;27/01/2019;23:45;1310
Grand Lyon;Données temps réel;28/01/2019;00:00;1275
Grand Lyon;Données temps réel;28/01/2019;00:15;1264
Grand Lyon;Données temps réel;28/01/2019;00:30;1225
Grand Lyon;Données temps réel;28/01/2019;00:45;1212
Grand Lyon;Données temps réel;28/01/2019;01:00;1188
Grand Lyon;Données temps réel;28/01/2019;01:15;1156
Grand Lyon;Données temps réel;28/01/2019;01:30;1150
Grand Lyon;Données temps réel;28/01/2019;01:45;1153
Grand Lyon;Données temps réel;28/01/2019;02:00;1134
Grand Lyon;Données temps réel;28/01/2019;02:15;1139
Grand Lyon;Données temps réel;28/01/2019;02:30;1119
Grand Lyon;Données temps réel;28/01/2019;02:45;1122
Grand Lyon;Données temps réel;28/01/2019;03:00;1115
Grand Lyon;Données temps réel;28/01/2019;03:15;1103
Grand Lyon;Données temps réel;28/01/2019;03:30;1100
Grand Lyon;Données temps réel;28/01/2019;03:45;1093
Grand Lyon;Données temps réel;28/01/2019;04:00;1093
Grand Lyon;Données temps réel;28/01/2019;04:15;1108
Grand Lyon;Données temps réel;28/01/2019;04:30;1110
Grand Lyon;Données temps réel;28/01/2019;04:45;1112
Grand Lyon;Données temps réel;28/01/2019;05:00;1142
Grand Lyon;Données temps réel;28/01/2019;05:15;1163
Grand Lyon;Données temps réel;28/01/2019;05:30;1172
Grand Lyon;Données temps réel;28/01/2019;05:45;1208
Grand Lyon;Données temps réel;28/01/2019;06:00;1217
Grand Lyon;Données temps réel;28/01/2019;06:15;1267
Grand Lyon;Données temps réel;28/01/2019;06:30;1291
Grand Lyon;Données temps réel;28/01/2019;06:45;1331
Grand Lyon;Données temps réel;28/01/2019;07:00;1378
Grand Lyon;Données temps réel;28/01/2019;07:15;1431
Grand Lyon;Données temps réel;28/01/2019;07:30;1471
Grand Lyon;Données temps réel;28/01/2019;07:45;1480
Grand Lyon;Données temps réel;28/01/2019;08:00;1502
Grand Lyon;Données temps réel;28/01/2019;08:15;1502
Grand Lyon;Données temps réel;28/01/2019;08:30;1502
Grand Lyon;Données temps réel;28/01/2019;08:45;1527
Grand Lyon;Données temps réel;28/01/2019;09:00;1532
Grand Lyon;Données temps réel;28/01/2019;09:15;1543
Grand Lyon;Données temps réel;28/01/2019;09:30;1532
Grand Lyon;Données temps réel;28/01/2019;09:45;1529
Grand Lyon;Données temps réel;28/01/2019;10:00;1542
Grand Lyon;Données temps réel;28/01/2019;10:15;1540
Grand Lyon;Données temps réel;28/01/2019;10:30;1539
Grand Lyon;Données temps réel;28/01/2019;10:45;1521
Grand Lyon;Données temps réel;28/01/2019;11:00;1534
Grand Lyon;Données temps réel;28/01/2019;11:15;1527
Grand Lyon;Données temps réel;28/01/2019;11:30;1517
Grand Lyon;Données temps réel;28/01/2019;11:45;1536
Grand Lyon;Données temps réel;28/01/2019;12:00;1523
Grand Lyon;Données temps réel;28/01/2019;12:15;1518
Grand Lyon;Données temps réel;28/01/2019;12:30;1483
Grand Lyon;Données temps réel;28/01/2019;12:45;1478
Grand Lyon;Données temps réel;28/01/2019;13:00;1484
Grand Lyon;Données temps réel;28/01/2019;13:15;1483
Grand Lyon;Données temps réel;28/01/2019;13:30;1476
Grand Lyon;Données temps réel;28/01/2019;13:45;1477
Grand Lyon;Données temps réel;28/01/2019;14:00;1472
Grand Lyon;Données temps réel;28/01/2019;14:15;1462
Grand Lyon;Données temps réel;28/01/2019;14:30;1451
Grand Lyon;Données temps réel;28/01/2019;14:45;1433
Grand Lyon;Données temps réel;28/01/2019;15:00;1440
Grand Lyon;Données temps réel;28/01/2019;15:15;1447
Grand Lyon;Données temps réel;28/01/2019;15:30;1448
Grand Lyon;Données temps réel;28/01/2019;15:45;1464
Grand Lyon;Données temps réel;28/01/2019;16:00;1461
Grand Lyon;Données temps réel;28/01/2019;16:15;1451
Grand Lyon;Données temps réel;28/01/2019;16:30;1406
Grand Lyon;Données temps réel;28/01/2019;16:45;1434
Grand Lyon;Données temps réel;28/01/2019;17:00;1374
Grand Lyon;Données temps réel;28/01/2019;17:15;1407
Grand Lyon;Données temps réel;28/01/2019;17:30;1416
Grand Lyon;Données temps réel;28/01/2019;17:45;1441
Grand Lyon;Données temps réel;28/01/2019;18:00;1489
Grand Lyon;Données temps réel;28/01/2019;18:15;1499
Grand Lyon;Données temps réel;28/01/2019;18:30;1512
Grand Lyon;Données temps réel;28/01/2019;18:45;1524
Grand Lyon;Données temps réel;28/01/2019;19:00;1546
Grand Lyon;Données temps réel;28/01/2019;19:15;1536
Grand Lyon;Données temps réel;28/01/2019;19:30;1530
Grand Lyon;Données temps réel;28/01/2019;19:45;1518
Grand Lyon;Données temps réel;28/01/2019;20:00;1505
Grand Lyon;Données temps réel;28/01/2019;20:15;1473
Grand Lyon;Données temps réel;28/01/2019;20:30;1459
Grand Lyon;Données temps réel;28/01/2019;20:45;1421
Grand Lyon;Données temps réel;28/01/2019;21:00;1398
Grand Lyon;Données temps réel;28/01/2019;21:15;1373
Grand Lyon;Données temps réel;28/01/2019;21:30;1337
Grand Lyon;Données temps réel;28/01/2019;21:45;1317
Grand Lyon;Données temps réel;28/01/2019;22:00;1314
Grand Lyon;Données temps réel;28/01/2019;22:15;1326
Grand Lyon;Données temps réel;28/01/2019;22:30;1355
Grand Lyon;Données temps réel;28/01/2019;22:45;1388
Grand Lyon;Données temps réel;28/01/2019;23:00;1395
Grand Lyon;Données temps réel;28/01/2019;23:15;1402
Grand Lyon;Données temps réel;28/01/2019;23:30;1382
Grand Lyon;Données temps réel;28/01/2019;23:45;1351
Grand Lyon;Données temps réel;29/01/2019;00:00;1308
Grand Lyon;Données temps réel;29/01/2019;00:15;1288
Grand Lyon;Données temps réel;29/01/2019;00:30;1243
Grand Lyon;Données temps réel;29/01/2019;00:45;1228
Grand Lyon;Données temps réel;29/01/2019;01:00;1204
Grand Lyon;Données temps réel;29/01/2019;01:15;1201
Grand Lyon;Données temps réel;29/01/2019;01:30;1188
Grand Lyon;Données temps réel;29/01/2019;01:45;1179
Grand Lyon;Données temps réel;29/01/2019;02:00;1148
Grand Lyon;Données temps réel;29/01/2019;02:15;1155
Grand Lyon;Données temps réel;29/01/2019;02:30;1125
Grand Lyon;Données temps réel;29/01/2019;02:45;1121
Grand Lyon;Données temps réel;29/01/2019;03:00;1110
Grand Lyon;Données temps réel;29/01/2019;03:15;1126
Grand Lyon;Données temps réel;29/01/2019;03:30;1115
Grand Lyon;Données temps réel;29/01/2019;03:45;1123
Grand Lyon;Données temps réel;29/01/2019;04:00;1115
Grand Lyon;Données temps réel;29/01/2019;04:15;1125
Grand Lyon;Données temps réel;29/01/2019;04:30;1131
Grand Lyon;Données temps réel;29/01/2019;04:45;1133
Grand Lyon;Données temps réel;29/01/2019;05:00;1155
Grand Lyon;Données temps réel;29/01/2019;05:15;1194
Grand Lyon;Données temps réel;29/01/2019;05:30;1199
Grand Lyon;Données temps réel;29/01/2019;05:45;1227
Grand Lyon;Données temps réel;29/01/2019;06:00;1236
Grand Lyon;Données temps réel;29/01/2019;06:15;1291
Grand Lyon;Données temps réel;29/01/2019;06:30;1333
Grand Lyon;Données temps réel;29/01/2019;06:45;1372
Grand Lyon;Données temps réel;29/01/2019;07:00;1412
Grand Lyon;Données temps réel;29/01/2019;07:15;1464
Grand Lyon;Données temps réel;29/01/2019;07:30;1500
Grand Lyon;Données temps réel;29/01/2019;07:45;1535
Grand Lyon;Données temps réel;29/01/2019;08:00;1536
Grand Lyon;Données temps réel;29/01/2019;08:15;1537
Grand Lyon;Données temps réel;29/01/2019;08:30;1547
Grand Lyon;Données temps réel;29/01/2019;08:45;1543
Grand Lyon;Données temps réel;29/01/2019;09:00;1531
Grand Lyon;Données temps réel;29/01/2019;09:15;1533
Grand Lyon;Données temps réel;29/01/2019;09:30;1534
Grand Lyon;Données temps réel;29/01/2019;09:45;1530
Grand Lyon;Données temps réel;29/01/2019;10:00;1534
Grand Lyon;Données temps réel;29/01/2019;10:15;1535
Grand Lyon;Données temps réel;29/01/2019;10:30;1499
Grand Lyon;Données temps réel;29/01/2019;10:45;1521
Grand Lyon;Données temps réel;29/01/2019;11:00;1510
Grand Lyon;Données temps réel;29/01/2019;11:15;1500
Grand Lyon;Données temps réel;29/01/2019;11:30;1500
Grand Lyon;Données temps réel;29/01/2019;11:45;1509
Grand Lyon;Données temps réel;29/01/2019;12:00;1489
Grand Lyon;Données temps réel;29/01/2019;12:15;1488
Grand Lyon;Données temps réel;29/01/2019;12:30;1478
Grand Lyon;Données temps réel;29/01/2019;12:45;1466
Grand Lyon;Données temps réel;29/01/2019;13:00;1437
Grand Lyon;Données temps réel;29/01/2019;13:15;1437
Grand Lyon;Données temps réel;29/01/2019;13:30;1422
Grand Lyon;Données temps réel;29/01/2019;13:45;1415
Grand Lyon;Données temps réel;29/01/2019;14:00;1396
Grand Lyon;Données temps réel;29/01/2019;14:15;1403
Grand Lyon;Données temps réel;29/01/2019;14:30;1392
Grand Lyon;Données temps réel;29/01/2019;14:45;1378
Grand Lyon;Données temps réel;29/01/2019;15:00;1397
Grand Lyon;Données temps réel;29/01/2019;15:15;1386
Grand Lyon;Données temps réel;29/01/2019;15:30;1384
Grand Lyon;Données temps réel;29/01/2019;15:45;1386
Grand Lyon;Données temps réel;29/01/2019;16:00;1391
Grand Lyon;Données temps réel;29/01/2019;16:15;1395
Grand Lyon;Données temps réel;29/01/2019;16:30;1397
Grand Lyon;Données temps réel;29/01/2019;16:45;1401
Grand Lyon;Données temps réel;29/01/2019;17:00;1401
Grand Lyon;Données temps réel;29/01/2019;17:15;1442
Grand Lyon;Données temps réel;29/01/2019;17:30;1436
Grand Lyon;Données temps réel;29/01/2019;17:45;1457
Grand Lyon;Données temps réel;29/01/2019;18:00;1485
Grand Lyon;Données temps réel;29/01/2019;18:15;1519
Grand Lyon;Données temps réel;29/01/2019;18:30;1524
Grand Lyon;Données temps réel;29/01/2019;18:45;1525
Grand Lyon;Données temps réel;29/01/2019;19:00;1538
Grand Lyon;Données temps réel;29/01/2019;19:15;1551
Grand Lyon;Données temps réel;29/01/2019;19:30;1518
Grand Lyon;Données temps réel;29/01/2019;19:45;1504
Grand Lyon;Données temps réel;29/01/2019;20:00;1497
Grand Lyon;Données temps réel;29/01/2019;20:15;1482
Grand Lyon;Données temps réel;29/01/2019;20:30;1470
Grand Lyon;Données temps réel;29/01/2019;20:45;1464
Grand Lyon;Données temps réel;29/01/2019;21:00;1424
Grand Lyon;Données temps réel;29/01/2019;21:15;1414
Grand Lyon;Données temps réel;29/01/2019;21:30;1384
Grand Lyon;Données temps réel;29/01/2019;21:45;1346
Grand Lyon;Données temps réel;29/01/2019;22:00;1369
Grand Lyon;Données temps réel;29/01/2019;22:15;1364
Grand Lyon;Données temps réel;29/01/2019;22:30;1387
Grand Lyon;Données temps réel;29/01/2019;22:45;1438
Grand Lyon;Données temps réel;29/01/2019;23:00;1429
Grand Lyon;Données temps réel;29/01/2019;23:15;1438
Grand Lyon;Données temps réel;29/01/2019;23:30;1415
Grand Lyon;Données temps réel;29/01/2019;23:45;1371
Grand Lyon;Données temps réel;30/01/2019;00:00;1355
Grand Lyon;Données temps réel;30/01/2019;00:15;1325
Grand Lyon;Données temps réel;30/01/2019;00:30;1282
Grand Lyon;Données temps réel;30/01/2019;00:45;1254
Grand Lyon;Données temps réel;30/01/2019;01:00;1221
Grand Lyon;Données temps réel;30/01/2019;01:15;1221
Grand Lyon;Données temps réel;30/01/2019;01:30;1213
Grand Lyon;Données temps réel;30/01/2019;01:45;1181
Grand Lyon;Données temps réel;30/01/2019;02:00;1170
Grand Lyon;Données temps réel;30/01/2019;02:15;1168
Grand Lyon;Données temps réel;30/01/2019;02:30;1145
Grand Lyon;Données temps réel;30/01/2019;02:45;1139
Grand Lyon;Données temps réel;30/01/2019;03:00;1121
Grand Lyon;Données temps réel;30/01/2019;03:15;1124
Grand Lyon;Données temps réel;30/01/2019;03:30;1120
Grand Lyon;Données temps réel;30/01/2019;03:45;1114
Grand Lyon;Données temps réel;30/01/2019;04:00;1113
Grand Lyon;Données temps réel;30/01/2019;04:15;1124
Grand Lyon;Données temps réel;30/01/2019;04:30;1130
Grand Lyon;Données temps réel;30/01/2019;04:45;1125
Grand Lyon;Données temps réel;30/01/2019;05:00;1135
Grand Lyon;Données temps réel;30/01/2019;05:15;1180
Grand Lyon;Données temps réel;30/01/2019;05:30;1182
Grand Lyon;Données temps réel;30/01/2019;05:45;1216
Grand Lyon;Données temps réel;30/01/2019;06:00;1211
Grand Lyon;Données temps réel;30/01/2019;06:15;1276
Grand Lyon;Données temps réel;30/01/2019;06:30;1306
Grand Lyon;Données temps réel;30/01/2019;06:45;1330
Grand Lyon;Données temps réel;30/01/2019;07:00;1372
Grand Lyon;Données temps réel;30/01/2019;07:15;1429
Grand Lyon;Données temps réel;30/01/2019;07:30;1452
Grand Lyon;Données temps réel;30/01/2019;07:45;1484
Grand Lyon;Données temps réel;30/01/2019;08:00;1479
Grand Lyon;Données temps réel;30/01/2019;08:15;1493
Grand Lyon;Données temps réel;30/01/2019;08:30;1504
Grand Lyon;Données temps réel;30/01/2019;08:45;1518
Grand Lyon;Données temps réel;30/01/2019;09:00;1524
Grand Lyon;Données temps réel;30/01/2019;09:15;1520
Grand Lyon;Données temps réel;30/01/2019;09:30;1510
Grand Lyon;Données temps réel;30/01/2019;09:45;1512
Grand Lyon;Données temps réel;30/01/2019;10:00;1506
Grand Lyon;Données temps réel;30/01/2019;10:15;1514
Grand Lyon;Données temps réel;30/01/2019;10:30;1517
Grand Lyon;Données temps réel;30/01/2019;10:45;1482
Grand Lyon;Données temps réel;30/01/2019;11:00;1477
Grand Lyon;Données temps réel;30/01/2019;11:15;1475
