Périmètre;Nature;Date;Heures;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;02:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;02:30;9550;279;11121;227;0;2310;-1089;119
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;02:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;03:00;9438;279;11069;222;0;2284;-1450;118
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;03:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;03:30;9474;279;11125;220;0;2251;-1571;120
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;03:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;04:00;9377;279;11081;221;0;2207;-1612;119
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;04:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;04:30;9388;279;11091;213;0;2191;-1604;120
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;04:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;05:00;9433;278;11086;218;0;2193;-1606;119
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;05:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;05:30;9840;414;11095;220;0;2220;-1367;119
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;05:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;06:00;9994;597;11112;214;0;2300;-1355;118
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;06:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;06:30;10348;658;11129;220;0;2845;-721;117
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;06:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;07:00;10678;661;11149;230;0;3515;-173;115
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;07:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;07:30;10968;654;11442;246;0;3653;-9;118
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;07:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;08:00;11118;657;11717;258;1;3755;-9;120
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;08:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;08:30;11133;653;11756;259;43;4272;-8;121
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;08:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;09:00;11224;652;11771;234;168;4388;-8;120
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;09:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;09:30;11176;653;11770;207;328;4265;-8;120
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;09:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;10:00;10983;648;11768;185;472;3605;-8;122
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;10:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;10:30;10804;644;11777;162;599;3480;-8;121
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;10:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;11:00;10616;645;11777;149;705;2867;-8;121
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;11:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;11:30;10592;657;11773;141;784;2811;-94;122
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;11:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;12:00;10524;662;11765;140;838;2814;-94;124
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;12:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;12:30;10283;647;11763;134;874;2579;-172;124
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;12:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;13:00;10245;647;11764;113;886;2567;-172;124
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;13:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;13:30;10079;660;11763;96;876;2699;-172;124
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;13:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;14:00;9859;673;11765;77;844;2554;-172;123
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;14:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;14:30;9563;672;11761;55;792;2494;-173;124
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;14:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;15:00;9382;671;11756;45;716;2588;-819;124
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;15:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;15:30;9313;669;11766;31;619;2473;-913;122
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;15:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;16:00;9251;669;11763;23;500;2649;-1066;122
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;16:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;16:30;9170;655;11759;20;363;2891;-1179;130
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;16:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;17:00;9070;664;11750;16;214;3127;-1210;129
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;17:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;17:30;9120;657;11667;15;76;2605;-343;131
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;17:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;18:00;9443;664;11726;18;7;2953;-8;133
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;18:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;18:30;9992;650;11651;23;0;4046;-8;134
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;18:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;19:00;10378;649;11726;23;0;4471;-8;132
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;19:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;19:30;10366;647;11728;27;0;4548;-8;132
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;19:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;20:00;10134;635;11702;23;0;4123;-8;130
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;20:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;20:30;9949;638;11708;21;0;3848;-8;133
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;20:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;21:00;9752;630;11790;23;0;3214;-8;132
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;21:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;21:30;9563;651;11788;21;0;3378;-8;133
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;21:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;22:00;9354;644;11789;21;0;3106;-8;133
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;22:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;22:30;9543;631;11798;24;0;2751;-8;133
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;22:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;23:00;9769;644;11770;25;0;3023;-8;131
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;23:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;23:30;9847;641;11773;30;0;2852;-8;131
Auvergne-Rhône-Alpes;Données définitives;08/02/2022;23:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;00:00;9580;628;11778;31;0;2730;-8;133
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;00:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;00:30;9436;418;11811;36;0;3209;-8;132
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;00:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;01:00;9240;277;11822;46;0;2631;-8;131
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;01:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;01:30;9320;279;11822;55;0;2846;-8;132
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;01:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;02:00;9368;279;11824;61;0;2724;-8;131
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;02:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;02:30;9440;279;11792;64;0;2714;-9;131
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;02:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;03:00;9324;279;11787;73;0;2308;-95;131
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;03:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;03:30;9320;279;11743;80;0;2402;-823;134
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;03:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;04:00;9217;279;11723;88;0;2309;-822;134
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;04:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;04:30;9280;279;11759;92;0;1967;-822;132
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;04:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;05:00;9340;279;11777;98;0;2039;-1380;132
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;05:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;05:30;9643;279;11768;116;0;2116;-1379;131
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;05:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;06:00;9825;273;11774;126;0;2254;-894;129
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;06:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;06:30;10084;404;11826;138;0;2516;-173;130
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;06:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;07:00;10440;588;11826;151;0;3418;-8;117
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;07:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;07:30;10704;656;11826;161;0;4171;-8;118
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;07:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;08:00;10930;661;11824;165;1;5509;-8;119
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;08:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;08:30;11048;647;11823;163;48;5684;-8;117
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;08:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;09:00;11136;641;11822;161;173;6198;-8;115
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;09:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;09:30;11069;637;11818;146;334;4903;-8;117
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;09:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;10:00;10893;638;11815;142;475;4307;-8;117
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;10:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;10:30;10702;655;11809;138;592;4041;-9;115
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;10:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;11:00;10483;645;11799;137;696;3260;-8;117
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;11:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;11:30;10461;653;11727;131;774;3147;-8;114
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;11:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;12:00;10326;649;11691;128;837;3162;-8;119
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;12:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;12:30;10073;661;11716;142;868;2844;-8;121
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;12:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;13:00;10029;642;11768;154;879;2734;-8;122
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;13:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;13:30;9906;644;11771;161;865;2768;-8;121
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;13:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;14:00;9651;492;11767;161;836;2810;-94;118
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;14:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;14:30;9434;502;11764;154;777;2669;-172;115
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;14:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;15:00;9252;501;11764;137;691;2661;-407;115
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;15:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;15:30;9159;507;11766;135;595;2939;-406;118
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;15:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;16:00;9112;511;11765;144;476;2937;-172;122
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;16:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;16:30;9102;516;11738;147;339;3233;-94;127
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;16:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;17:00;8951;521;11744;150;199;3814;-94;128
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;17:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;17:30;8947;511;11697;155;75;3446;-26;130
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;17:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;18:00;9207;647;11726;161;8;4327;-8;129
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;18:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;18:30;9828;647;11663;179;0;5372;-9;130
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;18:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;19:00;10231;658;11652;185;0;7417;-8;128
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;19:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;19:30;10150;655;11630;204;0;7105;-8;130
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;19:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;20:00;9898;639;11662;217;0;5948;-8;130
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;20:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;20:30;9704;643;11708;239;0;5330;-8;129
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;20:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;21:00;9462;652;11724;237;0;4107;-8;130
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;21:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;21:30;9269;652;11716;237;0;3707;-8;129
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;21:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;22:00;9010;638;11671;231;0;3437;-8;130
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;22:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;22:30;9207;647;11710;213;0;3461;-8;130
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;22:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;23:00;9378;648;11709;209;0;3668;-8;132
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;23:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;23:30;9426;646;11714;214;0;3236;-8;132
Auvergne-Rhône-Alpes;Données définitives;09/02/2022;23:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;00:00;9148;637;11683;225;0;3043;-8;130
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;00:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;00:30;9033;640;11691;213;0;2766;-8;128
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;00:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;01:00;8807;471;11642;218;0;2368;-8;127
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;01:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;01:30;8833;280;11693;219;0;2326;-8;127
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;01:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;02:00;8865;281;11607;222;0;2335;-8;125
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;02:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;02:30;8954;280;11640;232;0;2307;-8;127
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;02:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;03:00;8807;281;11574;229;0;2109;-94;124
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;03:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;03:30;8791;267;11638;206;0;2261;-172;125
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;03:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;04:00;8688;268;11605;192;0;1986;-173;125
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;04:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;04:30;8746;269;11657;191;0;2001;-173;124
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;04:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;05:00;8783;276;11658;191;0;2072;-397;124
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;05:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;05:30;9104;279;11679;184;0;2142;-822;127
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;05:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;06:00;9320;276;11675;169;0;2114;-660;125
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;06:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;06:30;9628;409;11655;169;0;2277;-8;125
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;06:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;07:00;9989;595;11651;144;0;2681;-9;125
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;07:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;07:30;10351;663;11655;136;0;3507;-9;124
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;07:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;08:00;10462;660;11676;137;1;4196;-8;123
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;08:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;08:30;10559;657;11714;124;42;4274;-8;126
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;08:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;09:00;10632;639;11729;100;144;4123;-8;126
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;09:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;09:30;10558;640;11794;96;265;3877;-8;120
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;09:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;10:00;10364;640;11796;74;377;3768;-8;122
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;10:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;10:30;10230;638;11794;59;485;3012;-8;121
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;10:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;11:00;10119;642;11790;53;608;2696;-8;124
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;11:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;11:30;10111;645;11786;45;691;2724;-8;128
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;11:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;12:00;9956;639;11766;33;765;2764;-8;132
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;12:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;12:30;9739;653;11704;32;790;2665;-8;133
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;12:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;13:00;9729;656;11699;30;818;2728;-8;133
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;13:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;13:30;9619;656;11706;27;800;2616;-8;133
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;13:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;14:00;9393;655;11695;20;764;2520;-331;128
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;14:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;14:30;9165;656;11714;23;706;2313;-827;132
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;14:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;15:00;9022;648;11712;27;613;2193;-854;134
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;15:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;15:30;8928;661;11709;27;534;2191;-633;137
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;15:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;16:00;8940;664;11719;26;410;2399;-355;133
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;16:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;16:30;8864;665;11705;25;285;2957;-8;135
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;16:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;17:00;8765;664;11702;28;158;3241;-8;135
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;17:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;17:30;8757;660;11698;29;57;3372;-8;134
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;17:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;18:00;8995;666;11703;39;6;4035;-8;134
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;18:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;18:30;9548;665;11696;52;0;4547;-8;134
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;18:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;19:00;9855;667;11767;56;0;5208;-8;134
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;19:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;19:30;9802;662;11770;59;0;5022;-8;135
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;19:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;20:00;9574;651;11727;71;0;4581;-8;136
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;20:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;20:30;9395;663;11402;68;0;4748;-8;134
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;20:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;21:00;9174;650;11107;71;0;3818;-8;135
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;21:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;21:30;8953;665;10796;82;0;3083;-8;136
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;21:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;22:00;8692;659;10644;99;0;2798;-8;136
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;22:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;22:30;8808;662;10694;91;0;2691;-8;136
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;22:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;23:00;8982;651;10628;96;0;2948;-8;137
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;23:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;23:30;9002;640;10684;117;0;2461;-8;137
Auvergne-Rhône-Alpes;Données définitives;10/02/2022;23:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;11/02/2022;00:00;8746;638;10661;111;0;2780;-8;137
Auvergne-Rhône-Alpes;Données définitives;11/02/2022;00:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;11/02/2022;00:30;8627;638;10672;101;0;2618;-8;139
Auvergne-Rhône-Alpes;Données définitives;11/02/2022;00:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;11/02/2022;01:00;8354;490;10655;105;0;2420;-8;138
Auvergne-Rhône-Alpes;Données définitives;11/02/2022;01:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;11/02/2022;01:30;8356;282;10698;105;0;2672;-8;137
Auvergne-Rhône-Alpes;Données définitives;11/02/2022;01:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;11/02/2022;02:00;8324;284;10751;104;0;2766;-245;137
Auvergne-Rhône-Alpes;Données définitives;11/02/2022;02:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;11/02/2022;02:30;8359;282;10783;93;0;2395;-244;137
Auvergne-Rhône-Alpes;Données définitives;11/02/2022;02:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;11/02/2022;03:00;8232;280;10748;83;0;2168;-330;137
Auvergne-Rhône-Alpes;Données définitives;11/02/2022;03:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;11/02/2022;03:30;8210;280;10307;87;0;2285;-408;137
Auvergne-Rhône-Alpes;Données définitives;11/02/2022;03:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;11/02/2022;04:00;8092;280;10565;84;0;2181;-408;137
